Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
147,5,"[22.3591, 99.8327, -6.30946, -168.065, -0.963357]","[-99.3522, -108.12, -109.439, -116.389, -137.142]","[4.09885e-07, 4.18487e-07, 4.13408e-07, 4.21938e-07, 4.17299e-07]","[49.18, 49.18, 132.46, 132.46, 11.6391]","[50.5824, 130.829, 50.9825, 130.426, 51.4141]","[-130.82, -130.82, -131.739, -131.739, -125.819]","[129.418, 130.829, 129.017, 130.426, 128.586]",128.728,95.8262,2
153,5,"[58.9261, 63.1771, -120.267, 59.9329, 90.4286]","[-98.4971, -100.787, -113.572, -113.946, -129.619]","[3.71491e-07, 3.74909e-07, 3.80961e-07, 3.84295e-07, 3.75752e-07]","[115.312, 62.6249, 115.312, 62.6249, 78.172]","[45.5253, 46.036, 135.907, 135.396, 46.1599]","[-64.6881, -62.6249, -64.6881, -62.6249, -60.8098]","[134.475, 133.964, 135.907, 135.396, 133.84]",224.728,95.8262,2
169,5,"[-150.821, -144.846, -73.3079, -80.6451, 25.2514]","[-99.4092, -106.901, -108.778, -121.598, -131.197]","[4.12579e-07, 4.29487e-07, 4.21126e-07, 4.37704e-07, 4.29934e-07]","[35.5755, -39.6444, 35.5755, -39.6444, -33.0311]","[50.8891, 52.7, 130.52, 128.69, 46.8013]","[-144.424, -139.592, -144.424, -139.592, -138.911]","[129.111, 127.3, 130.52, 128.69, 126.61]",112.728,111.826,2
170,5,"[156.623, 42.5376, 176.595, 115.912, -16.9187]","[-98.7201, -108.593, -139.936, -140.625, -145.289]","[3.81142e-07, 3.90378e-07, 4.0866e-07, 4.4478e-07, 4.4086e-07]","[41.9799, 41.9799, 107.258, 102.32, -48.473]","[46.933, 134.498, 50.441, 54.1862, 128.362]","[-138.02, -138.02, -149.025, -162.982, -125.819]","[133.067, 134.498, 129.559, 125.814, 128.362]",128.728,111.826,2
171,5,"[60.5214, 20.7756, -17.4839, 93.0883, -5.71046]","[-98.1021, -106.041, -106.496, -111.833, -113.67]","[3.54991e-07, 3.64889e-07, 4.62393e-07, 4.62398e-07, 3.95196e-07]","[50.4862, 50.4862, 124.736, 124.289, -57.4079]","[42.8482, 138.577, 55.7459, 55.7464, 133.816]","[-129.514, -129.514, -163.239, -162.982, -122.592]","[137.152, 138.577, 124.254, 124.254, 133.816]",144.728,111.826,2
172,5,"[175.023, 48.6726, -160.076, -139.482, -139.289]","[-97.6075, -105.263, -117.208, -120.815, -121.585]","[3.35362e-07, 3.45822e-07, 4.71486e-07, 3.77663e-07, 4.78983e-07]","[61.7158, 61.7158, 151.723, -67.358, 151.723]","[39.0979, 142.297, 56.4951, 136.426, 124.836]","[-118.284, -118.284, -151.723, -112.642, -151.723]","[140.902, 142.297, 123.505, 136.426, 124.836]",160.728,111.826,2
173,5,"[-9.5908, 123.909, 117.755, 0.924684, 140.772]","[-97.293, -106.154, -107.408, -111.215, -114.324]","[3.23446e-07, 3.55229e-07, 5.26181e-07, 3.3428e-07, 3.65121e-07]","[75.8864, -79.338, 155.772, 75.8864, -79.338]","[36.4225, 42.8896, 60.3547, 144.936, 138.536]","[-104.114, -101.229, -156.123, -104.114, -101.229]","[143.577, 137.11, 119.645, 144.936, 138.536]",176.728,111.826,2
174,5,"[37.7174, -119.299, 74.0944, 56.0226, 57.52]","[-97.2028, -106.908, -107.958, -113.76, -114.353]","[3.20105e-07, 3.54098e-07, 3.31048e-07, 3.54098e-07, 3.64021e-07]","[92.017, -91.5654, 92.017, -91.7368, -91.5654]","[35.6042, 42.6923, 145.741, 42.6923, 138.732]","[-87.983, -88.4346, -87.983, -88.4562, -88.4346]","[144.396, 137.308, 145.741, 137.308, 138.732]",192.728,111.826,2
175,5,"[45.9005, 44.9084, 126.928, 139.292, 46.1774]","[-97.3508, -105.951, -111.664, -116.166, -119.178]","[3.25604e-07, 3.59796e-07, 3.36368e-07, 3.69566e-07, 5.38904e-07]","[107.842, -103.801, 107.842, -103.801, -9.87407]","[36.9341, 43.667, 144.432, 137.762, 61.1217]","[-72.1581, -76.0155, -72.1581, -76.0155, -44.0814]","[143.066, 136.333, 144.432, 137.762, 118.878]",208.728,111.826,2
176,5,"[-83.7286, -116.92, -147.393, -60.9797, 110.576]","[-97.7145, -104.272, -132.089, -133.961, -134.249]","[3.39513e-07, 3.49849e-07, 4.93821e-07, 4.94006e-07, 3.72892e-07]","[121.322, 121.322, -14.5805, -15.6205, -131.37]","[39.9521, 141.452, 58.1943, 58.2075, 45.7363]","[-58.6785, -58.6785, -44.0814, -44.4464, -67.1844]","[140.048, 141.452, 121.806, 121.792, 134.264]",224.728,111.826,2
