Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[-0.162705, -2.26969, -141.367, -163.567, -51.082]","[-99.8103, -116.963, -133.767, -148.819, -150.502]","[4.32056e-07, 4.40224e-07, 4.34543e-07, 4.51382e-07, 4.57027e-07]","[41.0303, 41.0303, 55.1885, 30.3057, 32.4124]","[52.959, 128.428, 53.2061, 81.5521, 69.2315]","[-138.97, -138.97, -143.111, -134.14, -123.379]","[127.041, 128.428, 126.794, 135.576, 144.17]",112.728,63.8262,2
101,5,"[-48.554, 51.1296, -157.239, 17.556, -152.077]","[-99.1871, -106.877, -139.681, -140.698, -144.902]","[4.02174e-07, 4.10937e-07, 4.23657e-07, 4.09018e-07, 4.16822e-07]","[47.5939, 47.5939, 97.0961, 57.0558, 37.7079]","[49.6735, 131.745, 52.0969, 67.6155, 63.7998]","[-132.406, -132.406, -143.111, -135.985, -119.913]","[130.327, 131.745, 127.903, 135.25, 141.616]",128.728,63.8262,2
102,5,"[-88.3097, -45.8277, 30.2707, 15.6264, 102.901]","[-98.6369, -110.146, -133.76, -134.742, -140.843]","[3.77514e-07, 3.86836e-07, 4.42794e-07, 3.80074e-07, 3.84949e-07]","[55.8822, 55.8822, 133.359, 49.1907, 64.3989]","[46.4161, 135.016, 54.0006, 52.2435, 66.2748]","[-124.118, -124.118, -143.111, -118.287, -127.575]","[133.584, 135.016, 125.999, 137.616, 139.098]",144.728,63.8262,2
103,5,"[167.332, 55.131, -16.9816, -10.9374, -30.9618]","[-105.854, -115.297, -124.83, -126.724, -130.572]","[4.77331e-07, 4.84737e-07, 3.5944e-07, 3.59661e-07, 4.77608e-07]","[146.038, 146.038, 69.9336, 64.1667, 144.91]","[56.9583, 124.364, 42.0124, 39.6976, 54.5363]","[-145.279, -145.279, -115.953, -112.832, -145.889]","[123.042, 124.364, 135.471, 134.27, 121.668]",160.728,63.8262,2
104,5,"[64.711, 129.363, 177.154, 153.714, -45.5662]","[-126.426, -135.608, -138.926, -140.77, -142.604]","[3.48594e-07, 3.59695e-07, 5.16391e-07, 3.59418e-07, 3.68665e-07]","[77.2896, 55.3375, 150.827, 76.6019, 56.7128]","[37.523, 49.0519, 62.5781, 145.829, 133.462]","[-101.103, -92.5262, -148.393, -100.761, -92.6305]","[136.102, 140.637, 122.385, 136.136, 141.768]",176.728,63.8262,2
105,5,"[-110.091, -172.903, -40.4259, -100.847, -6.32197]","[-97.8543, -104.039, -108.422, -114.51, -118.764]","[3.45017e-07, 3.55193e-07, 3.45029e-07, 3.55205e-07, 3.45632e-07]","[91.7157, 91.7157, 90.6576, 90.6576, 98.2701]","[41.0312, 140.382, 41.0335, 140.38, 41.4443]","[-88.2843, -88.2843, -87.801, -87.801, -92.3869]","[138.969, 140.382, 138.967, 140.38, 139.037]",192.728,63.8262,2
106,5,"[46.4814, 39.8681, 33.1582, 159.815, 24.5697]","[-108.198, -117.312, -134.649, -139.229, -140.072]","[4.89458e-07, 4.96684e-07, 4.90097e-07, 4.90856e-07, 3.60323e-07]","[32.0646, 32.0646, 33.4232, 37.8504, 113.074]","[57.8769, 123.427, 54.7037, 57.9793, 24.7311]","[-33.8275, -33.8275, -32.864, -29.3263, -77.6768]","[122.123, 123.427, 119.72, 122.021, 127.74]",208.728,63.8262,2
107,5,"[155.958, -31.5292, -97.3846, -170.592, 68.5881]","[-104.099, -116.767, -135.597, -138.646, -140.853]","[4.5267e-07, 4.60474e-07, 4.53399e-07, 3.67132e-07, 3.72816e-07]","[36.4534, 36.4534, 30.0627, 103.96, 128.854]","[54.9037, 126.455, 54.9684, 39.3226, 28.746]","[-38.2163, -38.2163, -40.6806, -55.3693, -67.6625]","[125.096, 126.455, 125.032, 131.327, 126.299]",224.728,63.8262,2
108,5,"[-46.7642, -131.594, 109.725, -146.148, -123.51]","[-108.172, -132.472, -135.638, -148.508, -151.713]","[3.83227e-07, 3.92509e-07, 4.21062e-07, 4.29441e-07, 4.37585e-07]","[126.218, 125.134, 55.1035, 55.1035, 71.6525]","[47.0709, 135.169, 51.8215, 129.578, 53.5035]","[-53.4311, -52.4329, -40.6806, -40.6806, -29.3263]","[132.643, 133.288, 128.178, 129.578, 126.497]",240.728,63.8262,2
109,5,"[135.421, 135.668, 3.78883, -32.6214, -33.2502]","[-99.3401, -107.996, -134.715, -136.521, -139.514]","[4.09312e-07, 4.17926e-07, 4.11465e-07, 4.1436e-07, 4.14804e-07]","[134.223, 134.223, 137.924, 108.399, 125.577]","[50.5164, 130.896, 55.3126, 51.0891, 65.9192]","[-45.7773, -45.7773, -50.4063, -40.6806, -42.4688]","[129.484, 130.896, 134.53, 128.911, 133.938]",256.728,63.8262,2
124,5,"[-39.1822, -72.3958, -41.348, -3.26398, 25.6387]","[-98.5725, -111.716, -112.025, -126.517, -128.059]","[3.74728e-07, 3.84118e-07, 4.35607e-07, 3.84186e-07, 4.43711e-07]","[39.9194, 39.9194, 29.1495, 38.3345, 29.1495]","[46.0093, 135.423, 53.3108, 133.446, 128.071]","[-140.081, -140.081, -150.092, -139.711, -150.092]","[133.991, 135.423, 126.689, 135.862, 128.071]",128.728,79.8262,2
130,5,"[-146.857, 72.6115, -14.8429, 103.334, -65.6153]","[-132.928, -136.298, -138.057, -143.786, -145.131]","[4.29595e-07, 3.3615e-07, 3.36941e-07, 3.46587e-07, 3.48283e-07]","[23.5751, 106.507, 107.813, 106.507, 106.871]","[49.1651, 39.2629, 32.5045, 142.134, 148.862]","[-31.857, -46.0117, -47.8198, -46.0117, -46.5546]","[126.728, 140.737, 135.992, 142.134, 136.659]",224.728,79.8262,2
131,5,"[-7.61881, -11.4726, 37.391, 161.054, -60.6005]","[-104.452, -113.087, -120.393, -127.874, -128.004]","[3.94088e-07, 4.02978e-07, 4.00766e-07, 3.94217e-07, 4.09559e-07]","[34.2804, 35.4294, -3.09645, 33.1903, -3.09645]","[48.668, 132.763, 49.5023, 52.5961, 131.918]","[-36.0432, -35.8505, -40.7084, -36.2377, -40.7084]","[131.332, 132.763, 130.498, 131.971, 131.918]",240.728,79.8262,2
147,5,"[57.2021, 70.1173, -137.467, -112.932, -125.858]","[-98.0598, -105.452, -106.083, -116.884, -135.964]","[3.53269e-07, 3.63214e-07, 3.57332e-07, 3.67167e-07, 3.56484e-07]","[30.0496, 30.0496, 151.464, 151.464, 22.3261]","[42.5463, 138.877, 43.2514, 138.176, 60.6478]","[-149.95, -149.95, -150.744, -150.744, -148.215]","[137.454, 138.877, 136.749, 138.176, 140.326]",128.728,95.8262,2
153,5,"[34.3788, 136.146, 170.717, 43.9247, -16.5585]","[-103.177, -109.604, -110.289, -115.595, -127.776]","[3.12245e-07, 3.23454e-07, 3.08136e-07, 3.19489e-07, 3.12439e-07]","[43.8993, 43.8993, 131.773, 131.773, 37.5954]","[33.5374, 147.769, 32.3664, 148.915, 33.591]","[-43.8993, -43.8993, -46.0117, -46.0117, -46.0117]","[146.463, 147.769, 147.634, 148.915, 146.409]",224.728,95.8262,2
169,5,"[-105.293, 92.628, -148.658, -83.2068, 87.0545]","[-98.5534, -112.218, -124.996, -125.364, -126.767]","[3.73905e-07, 3.83315e-07, 3.85934e-07, 3.90814e-07, 3.81953e-07]","[14.2827, 14.2827, -30.6774, -22.4213, -28.0793]","[45.8875, 135.545, 47.5944, 133.67, 50.9009]","[-165.717, -165.717, -157.573, -159.041, -159.822]","[134.113, 135.545, 132.406, 134.583, 133.522]",112.728,111.826,2
