Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[86.488, -84.8321, 8.32125, -139.348, -30.5324]","[-100.22, -112.664, -131.551, -138.219, -143.68]","[4.52876e-07, 4.60675e-07, 4.54075e-07, 4.56376e-07, 4.61855e-07]","[45.4013, 45.4013, 55.1885, 52.2658, 55.1885]","[54.9219, 126.437, 55.0281, 68.787, 126.329]","[-134.599, -134.599, -137.238, -136.402, -137.238]","[125.078, 126.437, 124.972, 128.07, 126.329]",112.728,63.8262,2
101,5,"[-59.4485, 104.298, 108.379, -83.6588, 112.557]","[-99.6559, -113.334, -139.471, -139.52, -144.827]","[4.24454e-07, 4.32766e-07, 4.28948e-07, 4.42925e-07, 4.3817e-07]","[51.9112, 51.9112, 58.6271, 97.0961, 42.0429]","[52.1806, 129.215, 67.2559, 54.0129, 65.1349]","[-128.089, -128.089, -130.299, -137.238, -116.389]","[127.819, 129.215, 131.721, 125.987, 138.153]",128.728,63.8262,2
102,5,"[70.6488, 27.6289, 75.9215, -126.515, -28.6849]","[-99.165, -106.779, -128.076, -139.329, -139.438]","[4.01156e-07, 4.09941e-07, 4.62513e-07, 4.70153e-07, 4.06026e-07]","[59.8228, 59.8228, 133.359, 133.359, 65.7224]","[49.5499, 131.87, 55.756, 125.589, 66.04]","[-120.177, -120.177, -137.238, -137.238, -122.215]","[130.45, 131.87, 124.244, 125.589, 134.761]",144.728,63.8262,2
103,5,"[-126.608, 152.886, 11.9407, 67.64, -41.1844]","[-104.689, -115.634, -125.447, -130.382, -133.179]","[4.96379e-07, 5.03506e-07, 3.84213e-07, 4.9665e-07, 3.85944e-07]","[141.861, 141.861, 72.7596, 140.675, 65.7882]","[58.3772, 122.916, 45.885, 56.0631, 39.3205]","[-141.102, -141.102, -112.767, -141.746, -109.374]","[121.623, 122.916, 131.787, 120.311, 128.678]",160.728,63.8262,2
104,5,"[-133.723, -12.6975, -127.419, -11.7981, 107.628]","[-132.754, -137.116, -145.171, -147.475, -150.021]","[3.75625e-07, 3.85993e-07, 3.86461e-07, 5.4005e-07, 3.95191e-07]","[78.1441, 56.636, 77.4706, 158.843, 54.6354]","[37.4307, 53.9005, 145.924, 61.1888, 126.19]","[-99.3084, -91.8621, -99.0389, -137.238, -90.2312]","[129.973, 136.53, 129.995, 118.811, 137.809]",176.728,63.8262,2
105,5,"[96.7636, -158.352, 155.512, 97.3976, -22.2341]","[-98.4787, -107.856, -113.88, -118.97, -120.005]","[3.70707e-07, 3.70714e-07, 3.80197e-07, 3.71283e-07, 3.71301e-07]","[91.4569, 90.6576, 91.4569, 97.1078, 97.869]","[45.4063, 45.4073, 136.026, 45.7478, 45.8478]","[-88.5431, -88.2489, -88.5431, -92.0724, -91.7454]","[134.594, 134.593, 136.026, 134.664, 134.678]",192.728,63.8262,2
106,5,"[131.123, 37.8951, -115.373, 176.651, 160.914]","[-105.589, -117.882, -127.597, -134.176, -140.087]","[5.08171e-07, 5.15134e-07, 5.08287e-07, 5.08799e-07, 5.15249e-07]","[36.1631, 36.1631, 37.8504, 37.6031, 37.8504]","[59.1923, 122.083, 59.2001, 56.1442, 122.075]","[-37.9259, -37.9259, -36.7179, -36.9008, -36.7179]","[120.808, 122.083, 120.8, 118.502, 122.075]",208.728,63.8262,2
107,5,"[-142.082, -2.36118, -49.4043, -57.2282, -105.439]","[-104.307, -114.7, -139.233, -141.752, -142.414]","[4.72719e-07, 4.80196e-07, 3.91391e-07, 3.9256e-07, 4.74739e-07]","[40.742, 40.742, 101.958, 100.073, 30.0627]","[56.594, 124.736, 43.4396, 48.4715, 56.7546]","[-42.5048, -42.5048, -59.3297, -55.4879, -46.2489]","[123.406, 124.736, 128.253, 131.528, 123.245]",224.728,63.8262,2
108,5,"[90.5006, 131.422, -19.5499, 147.758, -40.7345]","[-109.287, -128.446, -132.116, -136.752, -146.942]","[4.06483e-07, 4.15251e-07, 4.15332e-07, 4.41615e-07, 4.72495e-07]","[122.093, 121.069, 120.037, 55.1035, 102.44]","[50.0212, 132.123, 131.207, 53.8894, 56.5761]","[-57.5068, -56.5566, -55.4879, -46.2489, -37.1242]","[129.668, 130.373, 131.207, 126.111, 123.424]",240.728,63.8262,2
109,5,"[78.9139, -28.5206, 147.022, -161.617, -128.674]","[-99.7921, -116.628, -136.449, -137.668, -150.186]","[4.31154e-07, 4.3934e-07, 4.34721e-07, 4.34546e-07, 4.40768e-07]","[129.85, 129.85, 108.399, 123.859, 125.614]","[52.8686, 128.519, 53.2237, 65.4726, 120.891]","[-50.1498, -50.1498, -46.2489, -48.1523, -48.6939]","[127.131, 128.519, 126.776, 130.557, 130.794]",256.728,63.8262,2
124,5,"[71.7792, 11.4462, -121.094, -19.1837, 116.856]","[-98.9972, -106.534, -108.321, -120.651, -127.2]","[3.93489e-07, 4.02441e-07, 4.51959e-07, 4.59774e-07, 4.02506e-07]","[45.5039, 45.5039, 34.1917, 34.1917, 43.8914]","[48.5912, 132.834, 54.8402, 126.52, 131.03]","[-134.496, -134.496, -145.049, -145.049, -134.123]","[131.409, 132.834, 125.16, 126.52, 133.234]",128.728,79.8262,2
130,5,"[-65.7487, -126.819, -51.047, -50.6343, -111.983]","[-132.548, -136.989, -140.432, -141.465, -142.796]","[3.55281e-07, 4.46873e-07, 3.65171e-07, 3.78833e-07, 3.7719e-07]","[106.507, 25.0102, 106.507, 139.748, 135.959]","[42.8986, 47.5861, 138.527, 59.3151, 53.4414]","[-55.4879, -37.3399, -55.4879, -54.6677, -53.4096]","[137.101, 124.652, 138.527, 137.068, 135.975]",224.728,79.8262,2
131,5,"[-103.465, -110.852, -56.5696, -113.581, 161.038]","[-105.599, -106.358, -118.352, -127.331, -132.331]","[4.11994e-07, 4.20711e-07, 4.29096e-07, 4.1204e-07, 4.20711e-07]","[39.7363, -3.09645, -3.09645, 38.5453, -3.22819]","[50.823, 51.7839, 129.616, 54.4628, 51.7839]","[-41.4991, -46.2652, -46.2652, -41.7262, -46.2489]","[129.177, 128.216, 129.616, 129.778, 128.216]",240.728,79.8262,2
147,5,"[114.433, -159.588, 63.5568, 53.7556, -128.978]","[-98.408, -107.335, -113.775, -125.805, -135.613]","[3.67705e-07, 3.71615e-07, 3.77269e-07, 3.81082e-07, 3.70818e-07]","[37.2216, 144.386, 37.2216, 144.386, 28.3846]","[44.9432, 45.5442, 136.489, 135.888, 61.9207]","[-142.778, -143.665, -142.778, -143.665, -140.869]","[135.057, 134.456, 136.489, 135.888, 137.738]",128.728,95.8262,2
153,5,"[-36.4955, -5.55993, -173.584, -80.9045, -82.3008]","[-97.3215, -101.522, -111.727, -113.921, -119.786]","[3.24506e-07, 3.28418e-07, 3.35305e-07, 3.39093e-07, 3.24645e-07]","[125.84, 51.6671, 125.84, 51.6671, 131.773]","[36.6753, 37.5824, 144.687, 143.793, 36.7083]","[-54.1599, -51.6671, -54.1599, -51.6671, -55.4879]","[143.325, 142.418, 144.687, 143.793, 143.292]",224.728,95.8262,2
169,5,"[48.0145, 124.634, -46.427, 169.201, -49.0082]","[-98.7483, -108.187, -108.672, -117.39, -136.029]","[3.82381e-07, 3.91588e-07, 4.02202e-07, 3.93275e-07, 4.02334e-07]","[21.7338, 21.7338, -27.3588, -29.3239, -23.4423]","[47.1063, 134.325, 132.866, 49.8015, 134.854]","[-158.266, -158.266, -151.877, -152.147, -151.198]","[132.894, 134.325, 132.866, 131.604, 132.493]",112.728,111.826,2
170,5,"[159.988, -20.0467, -55.5328, 70.8829, -112.263]","[-97.9355, -104.341, -120.633, -138.296, -139.641]","[3.48253e-07, 3.58338e-07, 4.36308e-07, 4.44399e-07, 3.68204e-07]","[26.6348, 26.6348, 102.32, 102.32, -101.924]","[41.6393, 139.779, 53.3793, 128.002, 45.021]","[-153.365, -153.365, 177.173, 177.173, -150.104]","[138.361, 139.779, 126.621, 128.002, 134.979]",128.728,111.826,2
171,5,"[-5.40711, -110.277, 78.1232, -140.634, 150.119]","[-97.1848, -107.323, -135.612, -136.345, -140.487]","[3.19445e-07, 3.3041e-07, 4.53758e-07, 3.4232e-07, 3.78997e-07]","[34.059, 34.059, 124.289, -55.7718, -34.0012]","[35.4385, 145.904, 55.0001, 52.8381, 46.6291]","[-145.941, -145.941, 177.173, -135.935, -113.578]","[144.561, 145.904, 125.0, 141.402, 133.371]",144.728,111.826,2
172,5,"[-49.7026, 144.71, 61.2074, -107.833, -94.9998]","[-96.5664, -105.258, -133.618, -134.137, -137.743]","[2.97508e-07, 3.09251e-07, 3.21206e-07, 3.20644e-07, 4.46318e-07]","[46.0319, 46.0319, -43.1408, -47.3806, 156.986]","[28.9769, 152.221, 35.8775, 35.7384, 54.3286]","[-133.968, -133.968, -118.39, -119.98, -167.004]","[151.023, 152.221, 144.122, 144.262, 125.671]",160.728,111.826,2
173,5,"[122.762, 139.004, 36.5391, -136.475, -48.2926]","[-96.1636, -102.2, -114.845, -119.007, -129.269]","[2.84037e-07, 2.96315e-07, 3.06347e-07, 3.17764e-07, 4.88085e-07]","[65.7744, 65.7744, -73.6847, -73.6847, 163.5]","[23.6083, 157.425, 31.8348, 149.435, 57.7757]","[-114.226, -114.226, -106.883, -106.883, -167.004]","[156.392, 157.425, 148.165, 149.435, 122.224]",176.728,111.826,2
174,5,"[143.338, -161.745, -142.953, 128.271, -43.5946]","[-96.0471, -101.001, -109.294, -115.691, -116.343]","[2.80256e-07, 2.92692e-07, 3.45855e-07, 3.45891e-07, 3.56008e-07]","[93.7021, 93.7021, -32.7716, -30.924, -32.7716]","[21.772, 159.197, 41.1906, 41.1973, 140.224]","[-86.2979, -86.2979, -63.2818, -64.129, -63.2818]","[158.228, 159.197, 138.809, 138.803, 140.224]",192.728,111.826,2
