Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
193,5,"[114.391, -16.6731, -13.9269, -36.0422, -0.476089]","[-99.2631, -107.334, -109.11, -126.716, -137.992]","[4.05705e-07, 4.14393e-07, 4.22872e-07, 4.31215e-07, 4.24383e-07]","[48.2652, 48.2652, 135.828, 135.828, 123.393]","[50.0954, 131.32, 52.0141, 129.384, 40.9546]","[-131.735, -131.735, -135.828, -135.828, -136.999]","[129.905, 131.32, 127.986, 129.384, 126.64]",128.728,127.826,2
194,5,"[43.0121, -53.5638, -59.7974, -116.036, -27.9688]","[-98.7217, -104.431, -108.567, -114.71, -114.925]","[3.81216e-07, 4.67257e-07, 3.9045e-07, 4.74821e-07, 4.67276e-07]","[56.4883, 142.978, 56.4883, 142.978, 141.999]","[46.9433, 56.1511, 134.488, 125.187, 56.1527]","[-123.512, -143.328, -123.512, -143.328, -143.719]","[133.057, 123.849, 134.488, 125.187, 123.847]",144.728,127.826,2
195,5,"[-77.0927, 146.338, 87.9834, -108.881, -110.279]","[-123.521, -125.028, -127.441, -132.926, -133.745]","[5.12184e-07, 4.91826e-07, 4.81843e-07, 5.18538e-07, 5.05282e-07]","[76.5921, 147.192, -72.879, 171.506, 76.8634]","[122.29, 58.0499, 57.3066, 59.8729, 60.9596]","[-103.408, -145.635, -103.613, -137.565, -103.502]","[122.29, 121.95, 122.693, 120.127, 121.676]",160.728,127.826,2
196,5,"[175.488, -45.0025, -175.17, -117.936, 177.811]","[-98.0278, -105.084, -106.007, -110.821, -116.474]","[3.51973e-07, 3.61954e-07, 4.71222e-07, 3.51985e-07, 4.78723e-07]","[78.5565, 78.5565, -83.5791, 81.2302, -83.5791]","[42.3159, 139.107, 56.4738, 42.3181, 124.858]","[-101.444, -101.444, -96.9881, -101.629, -96.9881]","[137.684, 139.107, 123.526, 137.682, 124.858]",176.728,127.826,2
197,5,"[74.5945, 9.59961, 135.419, 94.6774, 88.9006]","[-97.951, -104.436, -113.097, -114.898, -125.18]","[3.48877e-07, 3.58944e-07, 6.65998e-07, 4.71232e-07, 4.78733e-07]","[91.5724, 91.5724, -26.047, -90.5818, -90.5818]","[41.7545, 139.664, 66.9965, 56.4747, 124.857]","[-88.4276, -88.4276, -57.9274, -88.9807, -88.9807]","[138.245, 139.664, 113.004, 123.525, 124.857]",192.728,127.826,2
198,5,"[135.397, 24.7123, -87.1612, -35.6232, -173.655]","[-106.279, -112.195, -112.229, -116.837, -118.549]","[4.91506e-07, 6.22571e-07, 5.05008e-07, 4.98702e-07, 3.53966e-07]","[-98.2409, -28.4227, 98.6359, -98.2409, 112.755]","[58.0267, 65.2886, 58.9781, 123.274, 42.6691]","[-81.7591, -55.5517, -82.0759, -81.7591, -75.8798]","[121.973, 114.711, 121.022, 123.274, 137.331]",208.728,127.826,2
199,5,"[2.51555, -10.6669, 100.526, -124.527, 54.0261]","[-110.983, -115.272, -122.781, -126.221, -129.861]","[4.98169e-07, 4.84585e-07, 5.0527e-07, 4.91882e-07, 5.29094e-07]","[106.146, -106.433, 106.146, -106.433, 129.482]","[58.5038, 57.5145, 122.787, 123.797, 60.5341]","[-74.5657, -74.0233, -74.5657, -74.0233, -85.1754]","[121.496, 122.486, 122.787, 123.797, 119.466]",224.728,127.826,2
200,5,"[130.561, 138.006, -111.851, -161.564, 62.9824]","[-98.8422, -107.545, -120.307, -120.38, -123.33]","[3.86535e-07, 4.97845e-07, 4.97853e-07, 5.04951e-07, 3.86733e-07]","[125.644, -110.051, -110.204, -110.051, 129.532]","[47.6757, 58.481, 57.8709, 122.81, 51.0462]","[-54.3564, -66.1307, -66.1685, -66.1307, -55.0483]","[132.324, 121.519, 121.367, 122.81, 132.876]",240.728,127.826,2
201,5,"[178.085, 10.221, -133.285, 147.173, -124.174]","[-99.4046, -104.294, -108.72, -120.673, -125.689]","[4.12361e-07, 4.42696e-07, 4.20913e-07, 4.50672e-07, 4.20934e-07]","[133.439, 40.4308, 133.439, 40.4308, 132.967]","[50.8646, 53.9914, 130.545, 127.381, 129.963]","[-46.5606, -40.4308, -46.5606, -40.4308, -46.214]","[129.135, 126.009, 130.545, 127.381, 130.964]",256.728,127.826,2
216,5,"[-140.992, 100.361, -71.232, 63.3901, 30.4078]","[-98.6409, -104.795, -110.058, -113.423, -134.37]","[3.77688e-07, 3.96072e-07, 3.87007e-07, 4.04968e-07, 3.80016e-07]","[40.8045, 143.197, 40.8045, 143.197, 36.0001]","[46.4413, 48.9199, 134.991, 132.504, 53.6604]","[-139.196, -143.197, -139.196, -143.197, -135.652]","[133.559, 131.08, 134.991, 132.504, 137.869]",128.728,143.826,2
