Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[-88.0121, 33.1069, -131.423, -26.6392, -140.13]","[-99.6218, -106.962, -112.529, -117.243, -129.666]","[4.22791e-07, 4.7783e-07, 4.31136e-07, 4.85229e-07, 4.26205e-07]","[51.6061, 40.1282, 51.6061, 40.1282, 111.907]","[52.0055, 56.9972, 129.392, 124.325, 52.3631]","[-128.394, -139.113, -128.394, -139.113, -129.665]","[127.994, 123.003, 129.392, 124.325, 127.637]",128.728,79.8262,2
130,5,"[52.497, 17.3256, 83.037, 38.6379, -159.57]","[-128.964, -137.181, -140.201, -141.646, -143.879]","[3.86373e-07, 3.95487e-07, 3.90643e-07, 4.09105e-07, 3.92125e-07]","[106.507, 106.507, 81.4376, 133.592, 82.7874]","[47.6539, 133.775, 42.5337, 61.804, 42.1768]","[-63.6647, -63.6647, -62.22, -60.2731, -60.798]","[132.346, 133.775, 130.925, 132.688, 130.281]",224.728,79.8262,2
131,5,"[-31.3922, -124.679, -115.037, 156.192, -89.6792]","[-114.832, -124.567, -128.289, -135.143, -137.362]","[4.40099e-07, 4.51485e-07, 4.40044e-07, 4.5148e-07, 4.59308e-07]","[45.8803, -3.09645, 44.681, -3.22819, -3.09645]","[53.7453, 54.7979, 57.0207, 54.7974, 126.563]","[-47.6431, -52.3207, -47.8922, -52.3152, -52.3207]","[126.255, 125.202, 126.804, 125.203, 126.563]",240.728,79.8262,2
147,5,"[-98.579, -6.39886, -149.87, 77.4948, 159.196]","[-98.9659, -106.593, -123.171, -128.07, -146.196]","[3.92071e-07, 4.01055e-07, 4.0465e-07, 3.95748e-07, 4.78382e-07]","[45.1134, 45.1134, 136.533, 136.533, 95.345]","[48.4082, 133.018, 132.545, 48.879, 57.0402]","[-134.887, -134.887, -135.813, -135.813, -171.637]","[131.592, 133.018, 132.545, 131.121, 122.96]",128.728,95.8262,2
153,5,"[-83.8564, 116.856, 22.7006, 151.521, -40.9575]","[-98.0233, -100.77, -105.037, -108.995, -127.037]","[3.51791e-07, 3.554e-07, 3.61777e-07, 3.65288e-07, 3.52527e-07]","[118.626, 59.1401, 118.626, 59.1401, 131.773]","[42.2833, 42.9194, 139.139, 138.506, 42.4148]","[-61.3739, -59.1401, -61.3739, -59.1401, -63.6647]","[137.717, 137.081, 139.139, 138.506, 137.585]",224.728,95.8262,2
169,5,"[14.1532, 6.88356, 50.0517, -95.7118, -0.179568]","[-99.1218, -102.257, -106.63, -111.939, -125.201]","[3.99164e-07, 4.13913e-07, 4.07992e-07, 4.22433e-07, 4.14049e-07]","[30.6673, -35.3259, 30.6673, -35.3259, -31.4842]","[49.3057, 51.0392, 132.116, 130.369, 48.0047]","[-149.333, -143.91, -149.333, -143.91, -143.466]","[130.694, 128.961, 132.116, 130.369, 128.584]",112.728,111.826,2
170,5,"[148.576, -79.8185, 22.2815, -121.453, 172.016]","[-98.3816, -113.2, -137.629, -141.331, -143.979]","[3.66588e-07, 3.76181e-07, 4.38795e-07, 3.9726e-07, 4.34826e-07]","[36.7219, 36.7219, 102.32, 107.258, 97.6692]","[44.7681, 136.664, 53.6203, 49.0691, 53.234]","[-143.278, -143.278, -170.419, -155.412, -171.637]","[135.232, 136.664, 126.38, 130.931, 126.766]",128.728,111.826,2
171,5,"[49.1633, -20.3103, -161.259, 56.2616, 107.731]","[-97.7097, -104.299, -127.58, -130.49, -131.862]","[3.39326e-07, 3.49668e-07, 4.56296e-07, 3.76643e-07, 3.67502e-07]","[45.1528, 45.1528, 124.289, -53.6151, -58.041]","[39.9144, 141.489, 55.2229, 136.589, 52.1236]","[-134.847, -134.847, -170.419, -126.385, -127.005]","[140.086, 141.489, 124.777, 136.589, 136.039]",144.728,111.826,2
172,5,"[-138.538, -34.7367, -57.2149, -134.822, -56.339]","[-97.1657, -106.694, -115.45, -119.775, -135.196]","[3.18744e-07, 3.29732e-07, 3.58212e-07, 4.59782e-07, 3.49198e-07]","[57.0233, 57.0233, -64.3287, 155.967, -47.3806]","[35.2609, 146.078, 139.803, 55.5241, 41.8135]","[-122.977, -122.977, -115.671, -155.967, -112.599]","[144.739, 146.078, 139.803, 124.476, 138.186]",160.728,111.826,2
173,5,"[-163.302, -26.4013, -77.3699, -177.878, -44.9962]","[-96.8165, -102.229, -107.012, -107.752, -117.94]","[3.06192e-07, 3.17615e-07, 5.01211e-07, 3.34782e-07, 3.4526e-07]","[73.1443, 73.1443, 158.876, -77.6643, -77.6643]","[31.7879, 149.48, 58.7166, 38.9756, 142.418]","[-106.856, -106.856, -158.876, -102.903, -102.903]","[148.212, 149.48, 121.283, 141.024, 142.418]",176.728,111.826,2
174,5,"[-29.7578, -12.8587, -54.0521, 94.7432, 148.211]","[-96.716, -102.658, -114.05, -123.382, -124.713]","[3.02671e-07, 3.14222e-07, 3.33317e-07, 3.77866e-07, 3.43839e-07]","[92.455, 92.455, -91.7368, -36.0733, -91.7368]","[30.6957, 150.547, 38.6632, 46.4668, 142.726]","[-87.545, -87.545, -88.1662, -68.6716, -88.1662]","[149.304, 150.547, 141.337, 133.533, 142.726]",192.728,111.826,2
175,5,"[57.4804, 13.2655, 162.277, -173.52, 26.4721]","[-96.8815, -102.325, -115.568, -116.355, -126.473]","[3.08491e-07, 3.19832e-07, 3.49618e-07, 3.39277e-07, 3.55573e-07]","[111.242, 111.242, -105.844, -105.651, -131.484]","[32.4705, 148.813, 141.499, 40.4798, 42.9493]","[-68.7576, -68.7576, -73.9719, -73.9428, -81.8265]","[147.53, 148.813, 141.499, 140.181, 137.051]",208.728,111.826,2
176,5,"[126.093, 76.13, -56.5412, 158.484, 53.4711]","[-97.285, -110.988, -118.58, -125.25, -129.136]","[3.23147e-07, 3.33991e-07, 4.75922e-07, 4.75971e-07, 4.8335e-07]","[126.3, 126.3, -14.5805, -15.6205, -14.5805]","[36.3507, 145.007, 56.848, 56.8518, 124.477]","[-53.6998, -53.6998, -39.4945, -39.8954, -39.4945]","[143.649, 145.007, 123.152, 123.148, 124.477]",224.728,111.826,2
177,5,"[-109.377, -78.367, -117.29, 34.9172, 158.117]","[-97.8669, -104.065, -106.917, -110.144, -121.973]","[3.45517e-07, 3.55679e-07, 4.33828e-07, 3.70865e-07, 3.70871e-07]","[137.214, 137.214, -41.4642, -125.785, -124.552]","[41.1264, 140.288, 53.1355, 45.4303, 45.4312]","[-42.7861, -42.7861, -42.5102, -50.3968, -50.2354]","[138.874, 140.288, 126.865, 134.57, 134.569]",240.728,111.826,2
178,5,"[18.2429, -94.6436, -59.6783, 83.8611, 31.5761]","[-98.5607, -112.026, -132.718, -133.198, -136.996]","[3.74219e-07, 3.83622e-07, 4.53835e-07, 4.01008e-07, 4.962e-07]","[144.965, 144.965, -144.967, -121.223, 45.6221]","[45.9341, 135.498, 55.0069, 49.5319, 58.3644]","[-35.0352, -35.0352, -44.8443, -41.7858, -39.4945]","[134.066, 135.498, 124.993, 130.468, 121.636]",256.728,111.826,2
