Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[-84.5996, -142.293, 138.661, 57.9681, 79.9293]","[-99.4323, -107.066, -109.084, -117.383, -130.634]","[4.1368e-07, 4.69744e-07, 4.22204e-07, 4.77268e-07, 4.14508e-07]","[49.9496, 38.469, 49.9496, 38.469, 44.422]","[51.013, 56.3543, 130.395, 124.98, 58.0351]","[-130.05, -140.772, -130.05, -140.772, -128.888]","[128.987, 123.646, 130.395, 124.98, 130.281]",128.728,79.8262,2
130,5,"[126.885, -136.869, 87.1226, 33.7363, 85.996]","[-130.203, -140.246, -141.088, -141.981, -143.932]","[3.7664e-07, 3.80788e-07, 3.99706e-07, 3.85983e-07, 3.8231e-07]","[106.507, 80.9238, 135.288, 106.507, 82.3512]","[46.2894, 40.8884, 61.078, 135.143, 40.5228]","[-61.6383, -60.7936, -58.7862, -61.6383, -59.3266]","[133.711, 132.223, 133.943, 135.143, 131.538]",224.728,79.8262,2
131,5,"[175.901, 61.6834, -89.7824, 158.128, -16.5033]","[-109.743, -121.356, -127.739, -132.862, -134.156]","[4.31343e-07, 4.41956e-07, 4.31317e-07, 4.31478e-07, 4.41952e-07]","[44.193, -3.09645, 42.9846, 47.3243, -3.22819]","[52.8876, 53.9216, 56.2671, 57.4844, 53.9213]","[-45.9558, -50.6784, -46.2005, -45.7098, -50.6701]","[127.112, 126.078, 127.676, 127.449, 126.079]",240.728,79.8262,2
147,5,"[104.706, 117.3, -175.93, -32.3242, 160.36]","[-98.7922, -107.664, -113.947, -144.485, -145.08]","[3.84317e-07, 3.93478e-07, 3.88066e-07, 3.9714e-07, 3.98438e-07]","[42.9718, 42.9718, 138.671, 138.671, 11.6391]","[47.3738, 134.056, 47.8812, 133.547, 133.37]","[-137.028, -137.028, -137.95, -137.95, -132.134]","[132.626, 134.056, 132.119, 133.547, 133.37]",128.728,95.8262,2
153,5,"[81.755, 52.6611, 26.9968, -24.7474, 2.17418]","[-97.8072, -100.873, -104.006, -107.294, -125.677]","[3.43154e-07, 3.46854e-07, 3.53384e-07, 3.56978e-07, 3.43687e-07]","[120.474, 57.2109, 120.474, 57.2109, 131.773]","[40.6725, 41.3788, 140.738, 140.037, 40.7759]","[-59.526, -57.2109, -59.526, -57.2109, -61.6383]","[139.327, 138.621, 140.738, 140.037, 139.224]",224.728,95.8262,2
169,5,"[151.125, 42.4477, 105.203, 124.232, -112.753]","[-98.9994, -101.68, -106.531, -110.036, -120.274]","[3.93588e-07, 4.07243e-07, 4.02538e-07, 4.15899e-07, 4.0729e-07]","[28.1652, -33.1108, 28.1652, -33.1108, -30.799]","[48.6039, 50.2761, 132.821, 131.138, 48.5597]","[-151.835, -146.125, -151.835, -146.125, -145.844]","[131.396, 129.724, 132.821, 131.138, 129.506]",112.728,111.826,2
170,5,"[-77.9598, 125.383, -64.6393, 95.7503, 48.5261]","[-98.2362, -108.829, -134.771, -142.177, -142.521]","[3.60512e-07, 3.70263e-07, 4.37142e-07, 3.92837e-07, 3.82346e-07]","[33.9628, 33.9628, 102.32, 107.258, -101.924]","[43.786, 137.643, 53.4606, 48.5072, 47.1014]","[-146.037, -146.037, -174.053, -158.674, -143.352]","[136.214, 137.643, 126.539, 131.493, 132.899]",128.728,111.826,2
171,5,"[137.224, -147.965, -145.525, -33.4456, -50.8355]","[-97.5397, -106.424, -129.172, -130.685, -133.546]","[3.32757e-07, 3.43297e-07, 3.68544e-07, 4.54609e-07, 3.59416e-07]","[42.2334, 42.2334, -51.6063, 124.289, -57.3458]","[38.5425, 142.846, 137.878, 55.0752, 52.3364]","[-137.767, -137.767, -128.454, -174.053, -129.308]","[141.457, 142.846, 137.947, 124.925, 137.604]",144.728,111.826,2
172,5,"[-152.764, -167.135, 7.39248, 87.9598, -81.8022]","[-96.9727, -102.928, -129.404, -130.013, -135.915]","[3.11746e-07, 3.22972e-07, 4.54975e-07, 3.4969e-07, 3.4106e-07]","[54.3037, 54.3037, 156.986, -62.6683, -43.1408]","[33.3987, 147.905, 55.1073, 141.418, 40.2613]","[-125.696, -125.696, -158.674, -117.382, -112.975]","[146.601, 147.905, 124.893, 141.495, 139.739]",160.728,111.826,2
173,5,"[-106.393, 72.7185, -127.848, 113.998, -166.904]","[-96.6071, -104.226, -106.573, -111.407, -118.623]","[2.98905e-07, 3.10596e-07, 4.96773e-07, 3.25796e-07, 5.03894e-07]","[71.4589, 71.4589, 160.77, -76.6928, 160.77]","[29.4571, 151.754, 58.4051, 36.9789, 122.888]","[-108.541, -108.541, -160.77, -103.874, -160.77]","[150.543, 151.754, 121.595, 143.021, 122.888]",176.728,111.826,2
174,5,"[-162.53, -152.952, 92.6251, -110.356, 55.1706]","[-96.5017, -107.518, -115.646, -117.929, -126.275]","[2.95303e-07, 3.07131e-07, 3.67926e-07, 3.24162e-07, 3.68235e-07]","[92.7303, 92.7303, -36.0733, -91.7368, -30.924]","[28.1948, 152.982, 44.9778, 36.5936, 45.0258]","[-87.2697, -87.2697, -66.933, -87.9913, -68.8686]","[151.805, 152.982, 135.022, 143.406, 134.974]",192.728,111.826,2
175,5,"[50.2187, 87.8245, 161.966, 48.2242, 57.9026]","[-96.6756, -103.074, -106.594, -124.576, -125.619]","[3.0127e-07, 3.12872e-07, 3.41617e-07, 3.40859e-07, 3.30294e-07]","[113.305, 113.305, -105.742, -107.019, -106.084]","[30.2438, 150.987, 40.3716, 143.39, 40.541]","[-66.6951, -66.6951, -74.2583, -72.7968, -72.6441]","[149.756, 150.987, 139.628, 143.39, 142.399]",208.728,111.826,2
