Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
169,5,"[129.283, 125.358, 47.1074, 135.179, 102.321]","[-100.11, -104.49, -114.224, -115.252, -130.699]","[4.47202e-07, 4.67956e-07, 4.55099e-07, 4.75509e-07, 4.48227e-07]","[44.2479, -47.2278, 44.2479, -47.2278, 54.5821]","[54.4099, 56.2085, 126.957, 125.128, 54.5036]","[-135.752, -132.008, -135.752, -132.008, -137.943]","[125.59, 123.791, 126.957, 125.128, 125.496]",112.728,111.826,2
170,5,"[-170.875, -57.3864, 177.847, -86.3172, -128.116]","[-99.5302, -110.642, -138.718, -141.446, -145.157]","[4.1836e-07, 4.26791e-07, 4.40607e-07, 4.45036e-07, 4.62482e-07]","[50.7783, 50.7783, 107.258, -101.924, 97.6692]","[51.5299, 129.873, 53.7937, 54.21, 55.7534]","[-129.222, -129.222, -137.943, -127.87, -149.391]","[128.47, 129.873, 126.206, 125.79, 124.247]",128.728,111.826,2
171,5,"[12.4135, 27.401, 123.035, -173.764, -77.2689]","[-99.0232, -104.215, -106.512, -108.834, -114.896]","[3.94665e-07, 4.66859e-07, 4.03591e-07, 4.3138e-07, 4.74429e-07]","[58.7917, 139.103, 58.7917, -63.4579, 139.103]","[48.7416, 56.1183, 132.683, 52.8913, 125.22]","[-121.208, -139.103, -121.208, -116.542, -139.103]","[131.258, 123.882, 132.683, 127.109, 125.22]",144.728,111.826,2
172,5,"[143.011, -173.634, 73.3564, 119.191, 138.485]","[-98.6271, -107.801, -107.878, -110.366, -111.222]","[3.77089e-07, 5.14659e-07, 5.16043e-07, 3.86422e-07, 5.3143e-07]","[68.4248, 144.921, 138.876, 68.4248, -138.376]","[46.3546, 59.622, 59.7121, 135.078, 60.6763]","[-111.575, -145.271, -149.182, -111.575, -138.376]","[133.645, 120.378, 120.288, 135.078, 119.324]",160.728,111.826,2
173,5,"[-90.4318, 29.2852, -158.36, 41.4923, -1.42933]","[-98.3798, -113.154, -118.663, -118.71, -121.897]","[3.66514e-07, 3.76109e-07, 4.03452e-07, 5.53644e-07, 5.8814e-07]","[79.5168, 79.5168, -81.7592, 148.521, -139.517]","[44.7564, 136.675, 49.8274, 61.9597, 63.3285]","[-100.483, -100.483, -98.808, -148.871, -139.246]","[135.244, 136.675, 130.173, 118.04, 116.203]",176.728,111.826,2
174,5,"[30.061, 26.0261, 27.3931, -169.994, -175.893]","[-98.3092, -110.992, -114.514, -122.877, -133.577]","[3.63551e-07, 3.73222e-07, 4.02923e-07, 4.02924e-07, 5.81386e-07]","[91.4525, 91.4525, -91.1986, -91.7368, 151.235]","[44.2834, 137.147, 49.7638, 49.7639, 65.0923]","[-88.5475, -88.5475, -88.8014, -88.8529, -150.287]","[135.717, 137.147, 130.236, 130.236, 118.287]",192.728,111.826,2
175,5,"[33.9524, 90.0197, -17.3751, 29.5983, -49.2383]","[-98.424, -113.997, -117.949, -135.434, -136.861]","[3.68384e-07, 3.77931e-07, 4.08097e-07, 4.16736e-07, 4.08892e-07]","[103.265, 103.265, -100.804, -100.804, -102.936]","[45.0489, 136.383, 50.3757, 131.038, 40.1362]","[-76.7348, -76.7348, -79.0126, -79.0126, -79.2222]","[134.951, 136.383, 129.624, 131.038, 128.405]",208.728,111.826,2
176,5,"[44.2389, -135.801, -108.278, -83.1127, 104.752]","[-98.7103, -108.746, -133.452, -136.179, -137.667]","[3.80715e-07, 3.89961e-07, 5.34868e-07, 5.3503e-07, 5.37538e-07]","[114.044, 114.044, -24.1156, -21.576, -15.6205]","[46.8729, 134.558, 57.625, 60.8926, 61.0414]","[-65.9564, -65.9564, -55.382, -54.8675, -52.1721]","[133.127, 134.558, 118.608, 119.107, 118.959]",224.728,111.826,2
177,5,"[-126.991, 6.39459, -28.984, -31.982, -6.11011]","[-99.1367, -106.675, -106.84, -114.911, -117.618]","[3.99853e-07, 4.08666e-07, 4.33804e-07, 4.95533e-07, 4.883e-07]","[123.286, 123.286, -118.687, 37.8935, 37.6096]","[49.3905, 132.03, 53.1331, 123.515, 58.3778]","[-56.7138, -56.7138, -61.3128, -37.8935, -37.985]","[130.609, 132.03, 126.867, 123.515, 122.396]",240.728,111.826,2
178,5,"[73.1517, -70.6463, -99.1546, -122.348, 144.934]","[-99.6646, -113.546, -126.67, -129.889, -136.691]","[4.24878e-07, 4.33182e-07, 4.5992e-07, 4.5471e-07, 4.67602e-07]","[130.923, 130.923, -121.223, 50.4386, -121.223]","[52.225, 129.171, 55.5359, 55.084, 125.813]","[-49.0772, -49.0772, -54.1364, -42.0122, -54.1364]","[127.775, 129.171, 124.464, 124.916, 125.813]",256.728,111.826,2
