Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[121.995, -72.7843, -79.9848, -28.2658, -43.6857]","[-99.4794, -107.019, -109.778, -117.287, -130.637]","[4.15926e-07, 4.71734e-07, 4.24405e-07, 4.79227e-07, 4.1675e-07]","[50.3748, 38.8914, 50.3748, 38.8914, 44.8548]","[51.263, 56.515, 130.143, 124.816, 58.2268]","[-129.625, -140.35, -129.625, -140.35, -128.467]","[128.737, 123.485, 130.143, 124.816, 130.02]",128.728,79.8262,2
130,5,"[80.3081, -59.1023, 0.717415, -168.545, -132.186]","[-129.907, -140.234, -140.455, -141.178, -143.918]","[3.79036e-07, 3.8322e-07, 3.88322e-07, 4.02024e-07, 3.84732e-07]","[106.507, 81.0579, 106.507, 134.854, 82.4651]","[46.6346, 41.3074, 134.797, 61.2606, 40.944]","[-62.1712, -61.1625, -62.1712, -59.1703, -59.7068]","[133.365, 131.894, 134.797, 133.626, 131.22]",224.728,79.8262,2
131,5,"[-117.92, -57.9369, 22.4763, -20.2949, -136.209]","[-110.658, -122.248, -127.848, -133.144, -134.417]","[4.335e-07, 4.44308e-07, 4.33466e-07, 4.33617e-07, 4.44304e-07]","[44.6248, -3.09645, 43.4179, 47.5149, -3.22819]","[53.103, 54.1423, 56.4561, 57.4049, 54.1419]","[-46.3876, -51.1001, -46.6335, -46.1631, -51.0926]","[126.897, 125.858, 127.457, 127.21, 125.858]",240.728,79.8262,2
147,5,"[43.3124, -16.2799, -120.317, -119.24, -85.0219]","[-98.835, -107.264, -115.747, -134.934, -145.11]","[3.86216e-07, 3.95333e-07, 3.89946e-07, 3.98978e-07, 4.00477e-07]","[43.5219, 43.5219, 138.123, 138.123, 11.6391]","[47.6325, 133.797, 48.1305, 133.297, 133.095]","[-136.478, -136.478, -137.402, -137.402, -131.562]","[132.367, 133.797, 131.869, 133.297, 133.095]",128.728,95.8262,2
153,5,"[35.0763, 153.356, 20.2273, 103.529, -4.99177]","[-97.8607, -100.839, -104.051, -107.48, -126.046]","[3.45272e-07, 3.4895e-07, 3.55441e-07, 3.59015e-07, 3.45855e-07]","[119.992, 57.7129, 119.992, 57.7129, 131.773]","[41.0799, 41.7679, 140.334, 139.651, 41.1905]","[-60.0079, -57.7129, -60.0079, -57.7129, -62.1712]","[138.92, 138.232, 140.334, 139.651, 138.809]",224.728,95.8262,2
169,5,"[55.2141, -57.9322, -154.876, -115.083, 29.0043]","[-99.0292, -101.796, -106.51, -110.413, -121.744]","[3.94936e-07, 4.08869e-07, 4.03856e-07, 4.17492e-07, 4.08934e-07]","[28.8023, -33.6759, 28.8023, -33.6759, -30.9672]","[48.7761, 50.4652, 132.648, 130.948, 48.4222]","[-151.198, -145.56, -151.198, -145.56, -145.235]","[131.224, 129.535, 132.648, 130.948, 129.276]",112.728,111.826,2
170,5,"[114.396, -152.414, -119.516, 154.94, 94.8912]","[-98.2716, -109.828, -135.575, -141.956, -142.96]","[3.61982e-07, 3.71694e-07, 4.37484e-07, 3.93883e-07, 3.84005e-07]","[34.6704, 34.6704, 102.32, 107.258, -101.924]","[44.0283, 137.402, 53.4937, 48.6418, 47.331]","[-145.33, -145.33, -173.139, -157.844, -142.702]","[135.972, 137.402, 126.506, 131.358, 132.669]",128.728,111.826,2
171,5,"[-94.3039, -61.8871, -46.156, -132.836, 113.722]","[-97.5812, -105.655, -127.764, -130.037, -131.286]","[3.34348e-07, 3.44839e-07, 3.70528e-07, 4.54958e-07, 3.7053e-07]","[42.9902, 42.9902, -52.0882, 124.289, -51.7858]","[38.8836, 142.509, 137.598, 55.1058, 137.949]","[-137.01, -137.01, -127.912, -173.139, -127.864]","[141.116, 142.509, 137.598, 124.894, 137.542]",144.728,111.826,2
172,5,"[12.0489, 22.5674, -135.201, 158.567, 14.8217]","[-97.0199, -103.485, -120.397, -126.545, -132.816]","[3.13443e-07, 3.2461e-07, 3.5178e-07, 4.5612e-07, 3.51781e-07]","[55.0197, 55.0197, -63.0703, 156.986, -62.818]","[33.8662, 147.447, 141.059, 55.2076, 141.455]","[-124.98, -124.98, -116.93, -157.844, -116.889]","[146.134, 147.447, 141.059, 124.792, 140.995]",160.728,111.826,2
173,5,"[-43.2066, -150.907, 135.304, -141.86, -164.946]","[-96.6584, -103.305, -106.666, -110.194, -118.894]","[3.00673e-07, 3.12298e-07, 4.97844e-07, 3.28001e-07, 5.0495e-07]","[71.9103, 71.9103, 160.292, -76.949, 160.292]","[30.0482, 151.178, 58.4809, 37.4875, 122.81]","[-108.09, -108.09, -160.292, -103.618, -160.292]","[149.952, 151.178, 121.519, 142.512, 122.81]",176.728,111.826,2
