Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[97.1904, 52.7792, -98.8265, 146.469, 64.4654]","[-99.9914, -116.36, -132.839, -139.446, -148.471]","[4.41152e-07, 4.49155e-07, 4.42981e-07, 4.45554e-07, 4.50952e-07]","[43.0753, 43.0753, 55.1885, 51.266, 55.1885]","[53.8455, 127.529, 54.0181, 69.0502, 127.354]","[-136.925, -136.925, -140.343, -139.222, -140.343]","[126.155, 127.529, 125.982, 129.551, 127.354]",112.728,63.8262,2
101,5,"[115.908, 106.677, -56.8448, 114.609, -133.004]","[-99.3954, -108.607, -139.444, -140.221, -144.831]","[4.11927e-07, 4.20487e-07, 4.31976e-07, 4.17614e-07, 4.26152e-07]","[49.6325, 49.6325, 97.0961, 57.7522, 39.7243]","[50.8153, 130.594, 52.951, 67.454, 64.4012]","[-130.367, -130.367, -140.343, -133.251, -118.22]","[129.185, 130.594, 127.049, 133.641, 140.028]",128.728,63.8262,2
102,5,"[43.035, -125.933, -101.902, 153.075, -177.074]","[-98.8725, -106.994, -131.533, -140.009, -143.434]","[3.87882e-07, 3.96961e-07, 4.51316e-07, 3.94053e-07, 4.55908e-07]","[57.7633, 57.7633, 133.359, 64.9873, 130.081]","[47.8567, 133.572, 54.7827, 66.1689, 43.6793]","[-122.237, -122.237, -140.343, -124.959, -141.64]","[132.143, 133.572, 125.217, 137.102, 120.295]",144.728,63.8262,2
103,5,"[-5.35596, -21.6587, 21.3586, 176.166, 170.042]","[-105.149, -115.064, -125.111, -130.212, -130.397]","[4.85637e-07, 4.92918e-07, 3.70323e-07, 3.71133e-07, 4.85911e-07]","[144.102, 144.102, 71.3016, 64.8996, 142.944]","[57.5934, 123.716, 43.8104, 39.5236, 55.2199]","[-143.343, -143.343, -114.418, -111.11, -143.97]","[122.407, 123.716, 133.763, 131.612, 121.061]",160.728,63.8262,2
104,5,"[-149.088, -97.3239, -57.1838, -88.5557, -98.3722]","[-129.882, -135.623, -137.394, -142.542, -143.067]","[3.60405e-07, 3.70619e-07, 3.7211e-07, 5.24101e-07, 3.71235e-07]","[77.6775, 57.1781, 54.5283, 149.031, 76.9956]","[37.4803, 50.5014, 52.3259, 63.0073, 145.873]","[-100.201, -92.3649, -92.0046, -146.548, -99.8953]","[133.173, 138.621, 138.835, 121.845, 133.2]",176.728,63.8262,2
105,5,"[96.6478, -68.2603, -175.675, 21.1937, -42.2468]","[-98.1345, -106.578, -108.118, -116.472, -118.853]","[3.56318e-07, 3.66181e-07, 3.56327e-07, 3.6619e-07, 3.56915e-07]","[91.5894, 91.5894, 90.6576, 90.6576, 97.7035]","[43.0779, 138.349, 43.0795, 138.347, 43.4558]","[-88.4106, -88.4106, -88.0266, -88.0266, -92.2334]","[136.922, 138.349, 136.921, 138.347, 136.992]",192.728,63.8262,2
106,5,"[113.33, 149.422, 124.5, 177.414, -74.8792]","[-106.661, -117.093, -134.336, -135.317, -140.342]","[4.97616e-07, 5.04725e-07, 4.98251e-07, 4.98242e-07, 4.99277e-07]","[33.9613, 33.9613, 35.3609, 37.8504, 39.1881]","[58.4648, 122.827, 55.3476, 58.509, 65.1011]","[-35.7241, -35.7241, -34.7299, -32.8059, -33.8121]","[121.535, 122.827, 119.176, 121.491, 123.708]",208.728,63.8262,2
107,5,"[-32.5829, 9.16666, -66.9493, -54.0104, -177.191]","[-104.101, -115.241, -138.756, -138.922, -142.234]","[4.61423e-07, 4.6908e-07, 4.62674e-07, 3.77781e-07, 3.85632e-07]","[38.4507, 38.4507, 30.0627, 102.986, 127.765]","[55.6639, 125.682, 55.7697, 41.2363, 28.3938]","[-40.2136, -40.2136, -43.3134, -57.2584, -69.0517]","[124.336, 125.682, 124.23, 129.911, 124.07]",224.728,63.8262,2
108,5,"[141.035, 133.78, -66.1376, -10.0709, 149.966]","[-108.655, -129.026, -135.547, -149.913, -150.901]","[3.9342e-07, 4.0247e-07, 4.2998e-07, 4.62544e-07, 4.44598e-07]","[124.255, 123.197, 55.1035, 102.44, 71.6525]","[48.4233, 133.774, 52.75, 55.7587, 54.1693]","[-55.3708, -54.3929, -43.3134, -34.0654, -32.8059]","[131.279, 131.954, 127.25, 124.241, 125.831]",240.728,63.8262,2
109,5,"[142.949, -38.3725, 44.4767, -11.0753, -114.063]","[-99.5407, -110.838, -134.776, -136.453, -138.744]","[4.18867e-07, 4.27288e-07, 4.20958e-07, 4.2319e-07, 4.23316e-07]","[132.163, 132.163, 135.859, 108.399, 124.815]","[51.585, 129.817, 56.193, 52.0477, 65.7182]","[-47.8366, -47.8366, -52.4053, -43.3134, -45.1944]","[128.415, 129.817, 133.258, 127.952, 132.397]",256.728,63.8262,2
