Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
77,5,"[-14.5725, 103.534, -83.86, 103.453, -173.49]","[-100.082, -114.698, -142.059, -146.884, -152.96]","[4.4578e-07, 4.53702e-07, 4.60256e-07, 4.64449e-07, 4.67933e-07]","[44.0537, 44.0537, 69.089, 36.3227, 69.089]","[54.2789, 127.09, 55.5646, 67.2605, 125.783]","[-135.946, -135.946, -148.211, -121.899, -148.211]","[125.721, 127.09, 124.435, 140.823, 125.783]",112.728,47.8262,2
78,5,"[-8.35712, -84.8219, 97.7038, -62.8351, 11.0768]","[-99.4996, -110.106, -143.575, -149.253, -155.532]","[4.1689e-07, 4.2535e-07, 4.53615e-07, 4.39808e-07, 4.61403e-07]","[50.5989, 50.5989, 93.9134, 61.2822, 93.9134]","[51.3692, 130.035, 54.9875, 76.2111, 126.37]","[-129.401, -129.401, -148.211, -137.485, -148.211]","[128.631, 130.035, 125.012, 140.213, 126.37]",128.728,47.8262,2
79,5,"[37.6033, -70.6007, -100.277, 93.4037, 23.4158]","[-98.99, -106.544, -145.067, -146.448, -149.016]","[3.93161e-07, 4.02121e-07, 4.65755e-07, 4.22563e-07, 4.17573e-07]","[58.6463, 58.6463, 117.425, 42.6906, 67.9392]","[48.549, 132.876, 56.0271, 60.725, 75.5085]","[-121.354, -121.354, -148.211, -86.5149, -129.061]","[131.451, 132.876, 123.973, 142.949, 144.159]",144.728,47.8262,2
80,5,"[-103.422, -4.603, 13.4432, 19.8953, 20.7127]","[-98.592, -111.212, -134.843, -141.703, -144.126]","[3.75572e-07, 3.84941e-07, 3.78352e-07, 3.91682e-07, 3.86578e-07]","[68.3398, 68.3398, 70.9042, 51.6516, 70.3889]","[46.1334, 135.299, 53.6836, 54.5424, 129.733]","[-111.66, -111.66, -114.205, -86.9994, -113.709]","[133.867, 135.299, 139.811, 139.637, 139.921]",160.728,47.8262,2
81,5,"[-70.2752, 166.255, 51.9438, 84.1061, 49.1025]","[-98.3441, -112.106, -135.208, -139.153, -141.031]","[3.65011e-07, 3.74644e-07, 3.67901e-07, 5.81622e-07, 3.76349e-07]","[79.5191, 79.5191, 80.8652, 27.3295, 80.5991]","[44.5179, 136.913, 52.5142, 66.6035, 131.004]","[-100.481, -100.481, -101.857, -31.0278, -101.587]","[135.482, 136.913, 141.825, 120.245, 141.853]",176.728,47.8262,2
82,5,"[108.549, -139.361, -33.8639, -136.083, -40.1559]","[-98.2743, -109.909, -121.633, -124.758, -125.455]","[3.62094e-07, 3.71804e-07, 3.62248e-07, 6.36549e-07, 6.30973e-07]","[91.5554, 91.5554, 89.9972, 23.7559, 23.6029]","[44.0466, 137.384, 45.4026, 115.457, 66.3374]","[-88.4446, -88.4446, -86.9447, -28.0805, -28.2238]","[135.953, 137.384, 137.18, 115.457, 115.011]",192.728,47.8262,2
83,5,"[130.129, 109.723, -14.0433, -132.443, -86.6415]","[-126.292, -126.805, -128.637, -134.283, -136.283]","[3.67473e-07, 5.00832e-07, 5.8725e-07, 5.01402e-07, 3.77672e-07]","[104.235, 36.3583, 27.4186, 36.4339, 104.686]","[41.635, 58.6903, 63.6923, 55.5671, 141.247]","[-77.101, -35.7864, -29.4251, -35.7311, -77.4282]","[132.615, 121.31, 116.308, 118.957, 132.65]",208.728,47.8262,2
84,5,"[112.805, -49.4149, 0.266318, -18.2059, 83.1317]","[-126.246, -137.181, -138.653, -148.596, -153.787]","[3.79865e-07, 3.89726e-07, 4.67685e-07, 4.75242e-07, 4.85591e-07]","[115.564, 116.313, 49.602, 49.602, 61.2916]","[43.786, 139.004, 56.1863, 125.151, 57.59]","[-66.6312, -67.1945, -35.7864, -35.7864, -22.967]","[130.978, 131.093, 123.814, 125.151, 122.41]",224.728,47.8262,2
85,5,"[-147.656, 179.12, -103.921, -46.7506, 81.4258]","[-99.1114, -115.466, -123.982, -141.843, -152.717]","[3.98689e-07, 3.98717e-07, 4.07564e-07, 4.45583e-07, 4.69628e-07]","[123.568, 123.781, 123.313, 71.0384, 77.35]","[49.247, 49.933, 132.938, 54.2607, 56.3449]","[-56.4317, -56.6278, -56.1953, -35.7864, -22.967]","[130.753, 131.372, 131.45, 125.739, 123.655]",240.728,47.8262,2
86,5,"[1.42509, 88.117, -53.1041, 155.324, -148.842]","[-99.6432, -113.028, -134.978, -140.855, -143.864]","[4.23833e-07, 4.32157e-07, 4.25973e-07, 4.4183e-07, 4.3354e-07]","[131.21, 131.21, 134.953, 99.3052, 134.272]","[52.1155, 129.281, 56.7098, 53.9097, 125.755]","[-48.7897, -48.7897, -53.4223, -35.7864, -52.6876]","[127.885, 129.281, 132.727, 126.09, 133.204]",256.728,47.8262,2
100,5,"[-174.121, -110.685, 80.3508, -73.9655, 165.214]","[-99.5221, -110.496, -135.203, -147.64, -151.42]","[4.17971e-07, 4.2641e-07, 4.21897e-07, 4.30259e-07, 4.4394e-07]","[37.3163, 37.3163, 55.1885, 55.1885, 29.0859]","[51.4876, 129.916, 51.9106, 129.488, 68.6065]","[-142.684, -142.684, -148.211, -148.211, -126.857]","[128.512, 129.916, 128.089, 129.488, 146.654]",112.728,63.8262,2
