Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[-67.1665, -79.9866, 179.136, 66.2822, 75.235]","[-99.6696, -106.97, -113.669, -117.308, -129.189]","[4.25121e-07, 4.79903e-07, 4.33421e-07, 4.87271e-07, 4.28505e-07]","[52.0022, 40.5305, 52.0022, 40.5305, 111.907]","[52.2504, 57.1579, 129.145, 124.161, 52.5999]","[-127.998, -138.711, -127.998, -138.711, -129.252]","[127.75, 122.842, 129.145, 124.161, 127.4]",128.728,79.8262,2
130,5,"[94.1725, 72.9103, -11.4609, -39.6239, 168.818]","[-128.631, -136.43, -140.191, -141.88, -143.868]","[3.88867e-07, 3.97923e-07, 3.93158e-07, 4.11506e-07, 3.9463e-07]","[106.507, 106.507, 81.5572, 133.184, 82.8889]","[47.9878, 133.44, 42.9323, 61.9835, 42.5775]","[-64.1301, -64.1301, -62.5569, -60.625, -61.1461]","[132.012, 133.44, 130.608, 132.381, 129.973]",224.728,79.8262,2
131,5,"[-153.547, -41.9235, 167.953, -121.514, -98.8757]","[-117.087, -125.246, -128.483, -135.373, -137.434]","[4.4234e-07, 4.53917e-07, 4.42279e-07, 4.53911e-07, 4.61699e-07]","[46.2859, -3.09645, 45.0901, -3.22819, -3.09645]","[53.9579, 55.0141, 57.2078, 55.0137, 126.343]","[-48.0487, -52.7133, -48.2987, -52.7083, -52.7133]","[126.042, 124.986, 126.587, 124.986, 126.343]",240.728,79.8262,2
147,5,"[-123.214, -98.2772, -130.612, 77.223, -128.899]","[-99.0102, -106.52, -121.286, -134.759, -146.269]","[3.94075e-07, 4.03014e-07, 4.06593e-07, 3.97734e-07, 4.78871e-07]","[45.625, 45.625, 136.022, 136.022, 95.345]","[48.6663, 132.759, 132.294, 49.1283, 57.0781]","[-134.375, -134.375, -135.301, -135.301, -170.698]","[131.334, 132.759, 132.294, 130.872, 122.922]",128.728,95.8262,2
153,5,"[-105.635, -117.563, 41.0747, -55.3697, -44.6881]","[-98.0782, -100.756, -105.693, -109.902, -127.337]","[3.54016e-07, 3.57603e-07, 3.63941e-07, 3.67431e-07, 3.54805e-07]","[118.196, 59.591, 118.196, 59.591, 131.773]","[42.6779, 43.2976, 138.747, 138.13, 42.816]","[-61.8044, -59.591, -61.8044, -59.591, -64.1301]","[137.322, 136.702, 138.747, 138.13, 137.184]",224.728,95.8262,2
169,5,"[-150.313, -82.3799, 93.3232, 43.1801, 87.557]","[-99.1537, -102.468, -106.734, -112.606, -126.129]","[4.00634e-07, 4.15649e-07, 4.09431e-07, 4.24134e-07, 4.15814e-07]","[31.2735, -35.861, 31.2735, -35.861, -31.6604]","[49.4863, 51.2324, 131.934, 130.174, 47.8643]","[-148.727, -143.375, -148.727, -143.375, -142.896]","[130.514, 128.768, 131.934, 130.174, 128.352]",112.728,111.826,2
170,5,"[-132.216, -107.037, 177.119, 4.95246, 26.5103]","[-98.4194, -113.945, -138.205, -141.138, -144.131]","[3.68187e-07, 3.7774e-07, 4.39327e-07, 3.98462e-07, 4.35293e-07]","[37.3824, 37.3824, 102.32, 107.258, 97.6692]","[45.0184, 136.414, 53.6714, 49.2189, 53.2799]","[-142.618, -142.618, -169.522, -154.621, -170.698]","[134.982, 136.414, 126.329, 130.781, 126.72]",128.728,111.826,2
171,5,"[27.0552, -69.3239, -74.99, 168.468, -158.778]","[-97.7538, -104.102, -126.509, -127.625, -131.397]","[3.41051e-07, 3.51343e-07, 4.56838e-07, 3.78734e-07, 3.69599e-07]","[45.8391, 45.8391, 124.289, -54.1006, -58.2165]","[40.2597, 141.147, 55.2701, 136.256, 52.0707]","[-134.161, -134.161, -169.522, -125.899, -126.467]","[139.74, 141.147, 124.73, 136.256, 135.654]",144.728,111.826,2
172,5,"[-151.202, -14.195, 109.127, -134.585, 71.5442]","[-97.2156, -108.436, -114.903, -122.229, -132.977]","[3.20579e-07, 3.31506e-07, 3.60408e-07, 4.6106e-07, 4.68724e-07]","[57.6464, 57.6464, -64.724, 155.452, 155.452]","[35.7223, 145.625, 139.391, 55.6331, 125.714]","[-122.354, -122.354, -115.276, -155.452, -155.452]","[144.278, 145.625, 139.391, 124.367, 125.714]",160.728,111.826,2
173,5,"[67.2753, -67.9019, -54.122, -130.624, 175.473]","[-96.8705, -102.289, -107.224, -114.531, -116.265]","[3.08101e-07, 3.19455e-07, 3.37095e-07, 5.02384e-07, 3.47504e-07]","[73.5199, 73.5199, -77.8865, 158.504, -77.8865]","[32.3562, 148.925, 39.459, 58.7979, 141.94]","[-106.48, -106.48, -102.681, -158.336, -102.681]","[147.644, 148.925, 140.541, 121.202, 141.94]",176.728,111.826,2
