Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
77,5,"[-11.9314, -98.0055, -179.198, -135.795, -110.277]","[-99.8582, -117.518, -143.656, -147.345, -156.089]","[4.34446e-07, 4.42571e-07, 4.51826e-07, 4.53707e-07, 4.59644e-07]","[41.6155, 41.6155, 69.089, 34.013, 69.089]","[53.1966, 128.187, 54.8284, 66.7046, 126.532]","[-138.384, -138.384, -152.353, -124.061, -152.353]","[126.803, 128.187, 125.172, 142.571, 126.532]",112.728,47.8262,2
78,5,"[158.562, -103.501, -30.491, -10.34, -159.561]","[-99.2427, -107.193, -145.476, -151.958, -152.696]","[4.04753e-07, 4.13462e-07, 4.45247e-07, 4.31466e-07, 1.06844e-06]","[48.1835, 48.1835, 93.9134, 60.7117, 78.3949]","[49.9827, 131.434, 54.2295, 76.2862, 81.0095]","[-131.817, -131.817, -152.353, -142.155, 101.544]","[130.017, 131.434, 125.77, 142.478, 111.983]",128.728,47.8262,2
79,5,"[32.6088, 144.103, -159.588, 113.636, -2.39497]","[-98.7002, -108.913, -146.522, -149.326, -150.389]","[3.80273e-07, 3.89529e-07, 4.1049e-07, 4.57277e-07, 4.08801e-07]","[56.4345, 56.4345, 40.2757, 117.425, 67.473]","[46.8104, 134.621, 59.7773, 55.3083, 75.5563]","[-123.565, -123.565, -86.2912, -152.353, -133.78]","[133.19, 134.621, 145.248, 124.692, 146.979]",144.728,47.8262,2
80,5,"[-51.1063, 55.7695, 136.007, -171.649, -94.9353]","[-98.2736, -109.886, -137.641, -144.817, -147.892]","[3.62063e-07, 3.71773e-07, 3.66888e-07, 6.17987e-07, 3.75096e-07]","[66.6145, 66.6145, 70.33, 22.7729, 69.8166]","[44.0416, 137.389, 53.7817, 69.6908, 129.63]","[-113.386, -113.386, -117.696, -26.9872, -117.132]","[135.958, 137.389, 144.041, 121.228, 144.182]",160.728,47.8262,2
81,5,"[55.7916, 37.5684, 96.3635, -122.33, 120.155]","[-98.0063, -104.87, -138.109, -138.94, -140.136]","[3.51103e-07, 3.61107e-07, 3.56117e-07, 5.72763e-07, 6.68719e-07]","[78.6159, 78.6159, 80.5841, 25.3531, 19.6268]","[42.1597, 139.262, 52.5372, 66.2306, 69.5734]","[-101.384, -101.384, -103.781, -28.9726, -24.8628]","[137.84, 139.262, 146.562, 120.78, 115.662]",176.728,47.8262,2
82,5,"[-128.288, 18.8516, 130.607, 36.5238, 153.272]","[-97.931, -104.317, -127.881, -132.973, -134.145]","[3.48075e-07, 3.58165e-07, 3.48778e-07, 5.30026e-07, 3.58501e-07]","[91.7037, 91.7037, 88.2391, 28.839, 89.2868]","[41.6064, 139.811, 44.475, 61.4835, 137.953]","[-88.2963, -88.2963, -84.5969, -31.1635, -85.6054]","[138.394, 139.811, 141.034, 120.244, 141.671]",192.728,47.8262,2
83,5,"[-12.8528, -161.38, -137.976, -154.077, -7.21571]","[-114.932, -130.192, -135.217, -141.0, -148.183]","[3.53218e-07, 3.63406e-07, 5.7871e-07, 4.91092e-07, 4.98294e-07]","[104.845, 105.298, 27.4186, 36.3583, 36.3583]","[41.7096, 141.17, 63.2736, 57.9965, 123.305]","[-75.5691, -75.9494, -25.8745, -31.7659, -31.7659]","[136.762, 136.808, 116.726, 122.003, 123.305]",208.728,47.8262,2
84,5,"[-84.3856, -17.7573, 110.755, 169.27, -33.113]","[-114.224, -131.248, -142.045, -152.368, -154.131]","[3.66119e-07, 3.75943e-07, 4.58222e-07, 4.65932e-07, 4.79554e-07]","[116.524, 117.268, 49.602, 49.602, 61.2916]","[44.0131, 138.773, 55.39, 125.961, 57.1309]","[-64.0845, -64.7204, -31.7659, -31.7659, -17.8824]","[134.727, 134.874, 124.61, 125.961, 122.869]",224.728,47.8262,2
85,5,"[-114.455, 156.069, -123.242, 113.08, 41.7787]","[-98.8306, -107.301, -120.066, -123.653, -143.346]","[3.86018e-07, 3.95139e-07, 3.95151e-07, 3.86226e-07, 4.36346e-07]","[125.868, 125.868, 125.997, 126.403, 71.0384]","[47.6057, 133.824, 133.397, 49.5005, 53.383]","[-54.1324, -54.1324, -54.2628, -54.6684, -31.7659]","[132.394, 133.824, 134.246, 134.18, 126.617]",240.728,47.8262,2
86,5,"[25.8349, 18.456, -26.5121, -147.206, 31.5965]","[-99.3957, -108.611, -141.853, -146.531, -159.014]","[4.1194e-07, 4.205e-07, 4.32636e-07, 4.29598e-07, 7.51196e-07]","[133.655, 133.655, 99.3052, 123.25, 161.911]","[50.8169, 130.593, 53.017, 70.5518, 77.6712]","[-46.3453, -46.3453, -31.7659, -37.4175, -157.549]","[129.183, 130.593, 126.983, 139.974, 124.554]",256.728,47.8262,2
