Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
169,5,"[-91.5403, 43.5459, -164.097, 49.7677, -55.6524]","[-99.9865, -105.039, -116.446, -116.805, -131.417]","[4.40903e-07, 4.61081e-07, 4.48911e-07, 4.68745e-07, 4.42196e-07]","[42.9526, -46.0965, 42.9526, -46.0965, 54.5821]","[53.8218, 55.6349, 127.553, 125.712, 53.9443]","[-137.047, -133.14, -137.047, -133.14, -139.572]","[126.178, 124.365, 127.553, 125.712, 126.056]",112.728,111.826,2
170,5,"[-70.4931, -120.325, 19.7734, 19.5413, -40.295]","[-99.389, -108.53, -138.69, -142.572, -145.095]","[4.11622e-07, 4.20188e-07, 4.34631e-07, 4.37909e-07, 4.62864e-07]","[49.5028, 49.5028, 107.258, -101.924, 102.32]","[50.7808, 130.629, 53.2148, 53.5348, 55.7857]","[-130.497, -130.497, -139.572, -129.05, -151.27]","[129.219, 130.629, 126.785, 126.465, 124.214]",128.728,111.826,2
171,5,"[-117.562, -130.082, -51.3758, 18.8859, -151.983]","[-98.8643, -104.107, -106.718, -107.047, -115.357]","[3.87518e-07, 4.60827e-07, 4.23419e-07, 3.96605e-07, 4.68494e-07]","[57.6318, 140.382, -62.5985, 57.6318, 140.382]","[47.8079, 55.6132, 52.0718, 133.621, 125.734]","[-122.368, -140.382, -117.401, -122.368, -140.382]","[132.192, 124.387, 127.928, 133.621, 125.734]",144.728,111.826,2
172,5,"[34.7111, -142.602, -78.1139, -105.617, -31.4396]","[-98.4528, -109.171, -114.103, -114.346, -118.053]","[3.69606e-07, 5.09209e-07, 3.79123e-07, 4.07089e-07, 4.15749e-07]","[67.5257, 146.13, 67.5257, -71.3077, -71.3077]","[45.2377, 59.2619, 136.195, 50.2582, 131.156]","[-112.474, -146.48, -112.474, -108.692, -108.692]","[134.762, 120.738, 136.195, 129.742, 131.156]",160.728,111.826,2
173,5,"[129.929, 40.8782, 51.861, 45.8771, 125.926]","[-98.1952, -107.811, -114.236, -121.889, -122.457]","[3.58813e-07, 3.68609e-07, 5.48585e-07, 5.74641e-07, 4.03942e-07]","[79.0467, 79.0467, 149.662, -144.442, -81.431]","[43.5023, 137.926, 61.6779, 63.0691, 132.637]","[-100.953, -100.953, -150.013, -144.792, -99.1363]","[136.498, 137.926, 118.322, 116.931, 132.637]",176.728,111.826,2
174,5,"[-74.2874, 27.4417, 166.547, 87.6158, -25.3923]","[-98.1216, -106.355, -123.568, -127.422, -131.574]","[3.55789e-07, 3.65666e-07, 3.94403e-07, 4.03335e-07, 3.94404e-07]","[91.5248, 91.5248, -91.2482, -91.2482, -91.7368]","[42.9867, 138.439, 48.7082, 132.717, 48.7083]","[-88.4752, -88.4752, -88.7518, -88.7518, -88.8006]","[137.013, 138.439, 131.292, 132.717, 131.292]",192.728,111.826,2
175,5,"[-44.2882, -163.869, -103.799, 150.975, 9.94504]","[-98.2415, -108.97, -122.838, -135.941, -137.329]","[3.60729e-07, 3.70474e-07, 4.08478e-07, 4.00305e-07, 5.75516e-07]","[103.862, 103.862, -101.213, -103.22, -9.87407]","[43.822, 137.607, 132.054, 40.169, 63.1133]","[-76.1379, -76.1379, -78.6037, -78.8091, -50.7331]","[136.178, 137.607, 132.054, 129.51, 116.887]",208.728,111.826,2
176,5,"[107.64, -146.499, 38.1807, -119.336, 151.867]","[-98.5397, -112.576, -137.162, -137.476, -139.022]","[3.73317e-07, 3.82741e-07, 5.27067e-07, 5.2985e-07, 4.12808e-07]","[115.029, 115.029, -21.576, -15.6205, -130.375]","[45.7998, 135.633, 60.4096, 60.5803, 50.915]","[-64.9709, -64.9709, -53.9123, -51.0408, -71.6111]","[134.2, 135.633, 119.59, 119.42, 129.085]",224.728,111.826,2
177,5,"[101.244, -149.052, -57.1152, -134.792, 85.0377]","[-98.9824, -105.501, -106.557, -114.769, -117.977]","[3.92818e-07, 4.25991e-07, 4.01785e-07, 4.8988e-07, 4.82562e-07]","[124.492, -119.608, 124.492, 36.6397, 36.3599]","[48.5048, 52.3409, 132.921, 123.954, 57.9561]","[-55.5078, -60.3921, -55.5078, -36.6397, -36.7298]","[131.495, 127.659, 132.921, 123.954, 122.829]",240.728,111.826,2
178,5,"[75.2477, 176.692, 142.404, -141.065, -176.569]","[-99.5282, -110.607, -127.712, -130.754, -137.388]","[4.18266e-07, 4.26699e-07, 4.52494e-07, 4.48656e-07, 4.57377e-07]","[132.215, 132.215, -121.223, 50.4386, -129.43]","[51.5197, 129.883, 54.888, 54.5426, 126.742]","[-47.7847, -47.7847, -53.0161, -40.5317, -53.3556]","[128.48, 129.883, 125.112, 125.457, 126.742]",256.728,111.826,2
