Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
77,5,"[0.877075, -0.136388, 142.395, 130.099, -34.6797]","[-100.062, -115.068, -142.196, -146.909, -153.199]","[4.44722e-07, 4.52662e-07, 4.59443e-07, 4.63445e-07, 4.67133e-07]","[43.8399, 43.8399, 69.089, 36.118, 69.089]","[54.1808, 127.189, 55.495, 67.2097, 125.854]","[-136.16, -136.16, -148.573, -122.085, -148.573]","[125.819, 127.189, 124.505, 140.981, 125.854]",112.728,47.8262,2
78,5,"[120.527, -103.177, -72.9322, 131.159, 111.51]","[-99.4759, -109.723, -143.72, -149.473, -155.845]","[4.15759e-07, 4.24242e-07, 4.52808e-07, 4.39e-07, 4.60609e-07]","[50.389, 50.389, 93.9134, 61.2278, 93.9134]","[51.2446, 130.161, 54.9159, 76.2182, 126.443]","[-129.611, -129.611, -148.573, -137.878, -148.573]","[128.755, 130.161, 125.084, 140.421, 126.443]",128.728,47.8262,2
79,5,"[-112.924, -36.7358, 154.337, -177.231, 125.21]","[-98.9634, -106.599, -145.373, -146.44, -149.199]","[3.91962e-07, 4.00948e-07, 4.64937e-07, 4.21438e-07, 4.16724e-07]","[58.4562, 58.4562, 117.425, 42.4787, 67.8947]","[48.3941, 133.032, 55.9592, 60.6393, 75.513]","[-121.544, -121.544, -148.573, -86.4961, -129.448]","[131.606, 133.032, 124.041, 143.153, 144.415]",144.728,47.8262,2
80,5,"[107.908, 10.25, -63.631, -59.3209, -92.2345]","[-98.5629, -111.966, -135.095, -141.816, -144.18]","[3.74317e-07, 3.83717e-07, 3.77253e-07, 3.90471e-07, 6.25477e-07]","[68.1931, 68.1931, 70.8505, 51.4457, 24.4404]","[45.9485, 135.484, 53.6927, 54.4161, 69.9368]","[-111.807, -111.807, -114.48, -86.9826, -28.7663]","[134.052, 135.484, 140.179, 139.847, 120.797]",160.728,47.8262,2
81,5,"[13.8357, 37.8848, 169.429, 61.6757, 169.294]","[-98.3133, -111.121, -135.497, -139.12, -141.371]","[3.6372e-07, 3.73387e-07, 3.66772e-07, 5.80792e-07, 3.75219e-07]","[79.4429, 79.4429, 80.8389, 27.1528, 80.5728]","[44.3107, 137.12, 52.5163, 66.569, 131.002]","[-100.557, -100.557, -102.005, -30.8445, -101.731]","[135.689, 137.12, 142.234, 120.294, 142.263]",176.728,47.8262,2
82,5,"[-103.058, 148.39, -94.316, -45.3345, 94.0255]","[-98.243, -109.012, -122.415, -124.696, -125.483]","[3.60794e-07, 3.70537e-07, 3.6098e-07, 6.35757e-07, 6.30174e-07]","[91.5679, 91.5679, 89.8487, 23.5906, 23.4376]","[43.8327, 137.597, 45.3221, 115.491, 66.3082]","[-88.4321, -88.4321, -86.7623, -27.9151, -28.0584]","[136.167, 137.597, 137.517, 115.491, 115.047]",192.728,47.8262,2
83,5,"[176.488, 14.5069, -109.224, -33.8082, -0.681268]","[-125.719, -128.232, -129.537, -135.892, -138.531]","[3.66133e-07, 4.99902e-07, 5.86431e-07, 3.7633e-07, 3.7666e-07]","[104.29, 36.3583, 27.4186, 104.742, 109.852]","[41.6416, 58.6255, 63.6527, 141.24, 139.708]","[-76.9787, -35.4363, -29.1119, -77.3103, -81.4634]","[132.968, 121.375, 116.347, 133.004, 133.958]",208.728,47.8262,2
84,5,"[-139.529, 79.2328, 100.199, -12.4622, 70.3783]","[-125.646, -136.803, -138.903, -148.872, -153.856]","[3.7857e-07, 3.88428e-07, 4.66781e-07, 4.74352e-07, 4.84982e-07]","[115.652, 116.4, 49.602, 49.602, 61.2916]","[43.8062, 138.983, 56.1119, 125.227, 57.5443]","[-66.4255, -66.995, -35.4363, -35.4363, -22.5188]","[131.299, 131.417, 123.888, 125.227, 122.456]",224.728,47.8262,2
85,5,"[-64.3692, -158.404, -125.348, -82.0325, 13.8312]","[-99.0856, -116.52, -122.894, -141.948, -152.825]","[3.9751e-07, 3.97546e-07, 4.06401e-07, 4.447e-07, 4.69028e-07]","[123.767, 124.011, 123.548, 71.0384, 77.35]","[49.1003, 49.8926, 132.981, 54.1788, 56.2961]","[-56.2334, -56.4598, -56.0295, -35.4363, -22.5188]","[130.9, 131.618, 131.695, 125.821, 123.704]",240.728,47.8262,2
86,5,"[-12.7899, -64.6197, -112.111, 95.0232, 27.4304]","[-99.6204, -112.497, -134.973, -140.927, -144.028]","[4.22724e-07, 4.3107e-07, 4.24871e-07, 4.40951e-07, 4.32457e-07]","[131.423, 131.423, 135.169, 99.3052, 134.487]","[51.9984, 129.4, 56.6131, 53.8264, 125.858]","[-48.5768, -48.5768, -53.2181, -35.4363, -52.482]","[128.002, 129.4, 132.866, 126.174, 133.34]",256.728,47.8262,2
100,5,"[-177.232, 131.303, 65.0302, 172.754, 97.1885]","[-99.5036, -110.174, -135.297, -147.403, -151.432]","[4.17083e-07, 4.25539e-07, 4.21122e-07, 4.29499e-07, 4.43117e-07]","[37.0545, 37.0545, 55.1885, 55.1885, 28.8563]","[51.3904, 130.014, 51.8279, 129.572, 68.566]","[-142.945, -142.945, -148.573, -148.573, -127.113]","[128.61, 130.014, 128.172, 129.572, 146.821]",112.728,63.8262,2
101,5,"[23.3469, -60.9488, 133.312, -59.0214, -145.395]","[-98.8313, -107.294, -140.653, -141.797, -142.689]","[3.86052e-07, 3.95173e-07, 4.10445e-07, 3.95419e-07, 3.9671e-07]","[43.5327, 43.5327, 97.0961, 55.8932, 35.4376]","[47.6104, 133.819, 50.6465, 67.8925, 59.4737]","[-136.467, -136.467, -148.573, -141.697, -125.16]","[132.39, 133.819, 129.353, 138.13, 143.11]",128.728,63.8262,2
102,5,"[-129.922, 36.7628, 175.847, 87.3074, -82.8679]","[-98.2311, -108.692, -134.659, -137.623, -140.179]","[3.60298e-07, 3.70054e-07, 3.63049e-07, 4.29227e-07, 3.71866e-07]","[52.0199, 52.0199, 45.0792, 133.359, 46.304]","[43.7505, 137.679, 50.1822, 52.6736, 132.809]","[-127.98, -127.98, -121.714, -148.573, -122.587]","[136.25, 137.679, 140.704, 127.326, 141.348]",144.728,63.8262,2
103,5,"[-149.013, 174.72, 104.893, -124.544, 167.125]","[-107.064, -108.375, -117.503, -121.911, -131.172]","[3.4102e-07, 4.63716e-07, 4.71336e-07, 4.6373e-07, 4.7135e-07]","[62.8841, 149.718, 149.718, 150.453, 150.453]","[40.0163, 55.8572, 125.486, 55.8583, 125.485]","[-116.882, -148.959, -148.959, -148.573, -148.573]","[139.602, 124.143, 125.486, 124.142, 125.485]",160.728,63.8262,2
104,5,"[-142.366, 38.7233, -11.1583, 90.4678, -116.854]","[-105.936, -131.41, -131.902, -136.235, -139.213]","[3.29353e-07, 3.35017e-07, 3.40166e-07, 5.0379e-07, 5.60537e-07]","[76.6048, 60.9795, 75.9092, 154.184, 21.81]","[37.6017, 41.8563, 145.748, 61.8455, 65.7013]","[-103.298, -86.3846, -102.872, -151.864, -25.2513]","[142.09, 143.845, 142.139, 123.31, 121.561]",176.728,63.8262,2
105,5,"[-40.1393, -16.4367, 142.746, -149.691, 170.301]","[-97.3645, -109.061, -111.437, -118.615, -123.007]","[3.26117e-07, 3.26136e-07, 3.36865e-07, 3.26765e-07, 3.36883e-07]","[91.9938, 90.6576, 91.9938, 99.5119, 90.6576]","[37.0539, 37.0581, 144.314, 37.5451, 144.31]","[-88.0062, -87.2501, -88.0062, -92.7249, -87.2501]","[142.946, 142.942, 144.314, 143.009, 144.31]",192.728,63.8262,2
106,5,"[-99.3752, 28.4392, -147.797, -99.2254, 125.548]","[-114.214, -120.162, -135.759, -136.555, -137.473]","[4.76088e-07, 4.83514e-07, 4.76734e-07, 3.42257e-07, 3.38029e-07]","[28.4756, 28.4756, 29.7413, 128.321, 114.591]","[56.861, 124.463, 53.5913, 47.0025, 24.9781]","[-30.2384, -30.2384, -29.3436, -92.9243, -75.8091]","[123.139, 124.463, 120.661, 144.932, 132.835]",208.728,63.8262,2
107,5,"[118.258, 116.984, -136.34, -16.1486, 115.66]","[-104.515, -121.733, -127.043, -136.133, -138.041]","[4.38285e-07, 4.4634e-07, 4.38402e-07, 3.4994e-07, 3.51364e-07]","[32.6149, 32.6149, 30.0627, 112.875, 130.808]","[53.5712, 127.807, 53.5824, 30.4599, 29.421]","[-34.3777, -34.3777, -35.4363, -56.6647, -64.5485]","[126.429, 127.807, 126.418, 131.58, 130.889]",224.728,63.8262,2
108,5,"[22.8549, -164.623, -88.0107, -76.5922, -78.8087]","[-107.305, -130.231, -136.589, -145.139, -152.374]","[3.66327e-07, 3.76023e-07, 4.06702e-07, 4.1537e-07, 4.27133e-07]","[130.214, 129.095, 55.1035, 55.1035, 71.6525]","[44.5876, 137.727, 50.2128, 131.202, 52.4591]","[-49.4824, -48.4574, -35.4363, -35.4363, -22.5188]","[135.151, 135.728, 129.787, 131.202, 127.541]",240.728,63.8262,2
109,5,"[80.7908, 28.3543, -32.5926, -146.97, 44.563]","[-98.9984, -106.533, -134.556, -136.766, -140.927]","[3.93543e-07, 4.02494e-07, 3.95804e-07, 4.00155e-07, 4.01348e-07]","[138.296, 138.296, 141.951, 108.399, 126.859]","[48.5982, 132.827, 53.746, 49.4276, 66.2669]","[-41.7044, -41.7044, -46.3803, -35.4363, -36.817]","[131.402, 132.827, 136.833, 130.572, 136.692]",256.728,63.8262,2
124,5,"[57.1293, 123.655, 138.301, -29.7476, -88.643]","[-98.2678, -109.716, -118.387, -127.791, -128.807]","[3.61825e-07, 3.71541e-07, 4.24463e-07, 4.32775e-07, 4.24467e-07]","[34.6748, 34.6748, 24.7056, 24.7056, 23.9056]","[44.0024, 137.428, 52.1816, 129.214, 52.182]","[-145.325, -145.325, -154.535, -154.535, -154.415]","[135.998, 137.428, 127.818, 129.214, 127.818]",128.728,79.8262,2
130,5,"[24.6495, 8.93203, -175.423, 168.139, 42.9892]","[-126.035, -137.467, -139.938, -142.213, -150.163]","[4.17956e-07, 3.22548e-07, 3.24133e-07, 4.26767e-07, 3.34373e-07]","[22.5748, 111.36, 106.507, 18.6201, 110.268]","[50.3231, 28.2927, 36.5867, 132.739, 153.012]","[-26.8348, -42.4027, -35.0575, -27.7548, -41.1464]","[128.315, 138.731, 143.413, 129.256, 139.274]",224.728,79.8262,2
131,5,"[-58.8268, -59.6788, -79.8757, 31.2244, -36.6257]","[-104.332, -114.661, -124.816, -129.686, -133.188]","[3.81816e-07, 3.91036e-07, 3.86895e-07, 3.41543e-07, 3.95996e-07]","[29.2919, 29.2919, -3.09645, 149.51, -3.09645]","[47.0275, 134.404, 47.7242, 34.404, 133.705]","[-31.0547, -31.0547, -35.476, -42.5434, -35.476]","[132.973, 134.404, 132.276, 138.372, 133.705]",240.728,79.8262,2
