Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
77,5,"[-25.8808, 2.61205, -156.86, -160.392, -8.14975]","[-99.8783, -117.58, -143.513, -147.287, -155.763]","[4.35448e-07, 4.43555e-07, 4.52545e-07, 4.54656e-07, 4.6035e-07]","[41.8452, 41.8452, 69.089, 34.2282, 69.089]","[53.2952, 128.087, 54.8925, 66.7548, 126.467]","[-138.155, -138.155, -151.962, -123.853, -151.962]","[126.705, 128.087, 125.108, 142.41, 126.467]",112.728,47.8262,2
78,5,"[32.3902, -81.6752, 26.1783, 84.1879, 72.2677]","[-99.2657, -107.354, -145.286, -151.699, -152.745]","[4.05828e-07, 4.14514e-07, 4.4596e-07, 4.32173e-07, 1.06673e-06]","[48.4131, 48.4131, 93.9134, 60.7608, 78.3773]","[50.11, 131.306, 54.2955, 76.2797, 81.01]","[-131.587, -131.587, -151.962, -141.697, 101.571]","[129.89, 131.306, 125.704, 142.275, 112.077]",128.728,47.8262,2
79,5,"[-177.566, 110.572, 110.953, 107.811, -148.311]","[-98.7263, -108.498, -146.499, -148.89, -150.322]","[3.81416e-07, 3.90646e-07, 4.11559e-07, 4.58e-07, 4.09545e-07]","[56.647, 56.647, 40.503, 117.425, 67.5132]","[46.9715, 134.46, 59.8639, 55.3709, 75.5521]","[-123.353, -123.353, -86.3131, -151.962, -133.307]","[133.029, 134.46, 145.033, 124.629, 146.723]",144.728,47.8262,2
80,5,"[90.5457, 38.7286, -109.219, 155.639, 9.0444]","[-98.3024, -110.774, -137.398, -144.739, -147.579]","[3.63264e-07, 3.72943e-07, 3.67871e-07, 6.18715e-07, 3.76079e-07]","[66.782, 66.782, 70.3805, 22.9417, 69.8668]","[44.237, 137.194, 53.773, 69.715, 129.639]","[-113.218, -113.218, -117.331, -27.1678, -116.773]","[135.763, 137.194, 143.641, 121.186, 143.779]",160.728,47.8262,2
81,5,"[-41.1378, 164.6, 28.2241, -137.926, -160.178]","[-98.0369, -105.182, -137.889, -138.947, -140.014]","[3.5234e-07, 3.6231e-07, 3.57127e-07, 5.73544e-07, 6.69429e-07]","[78.7043, 78.7043, 80.6088, 25.5358, 19.7838]","[42.3814, 139.041, 52.5351, 66.264, 69.594]","[-101.296, -101.296, -103.576, -29.163, -25.0239]","[137.619, 139.041, 146.11, 120.732, 115.63]",176.728,47.8262,2
82,5,"[68.7459, 85.5717, 53.0382, 5.19599, 169.414]","[-97.9621, -104.51, -127.458, -133.45, -133.807]","[3.49323e-07, 3.59377e-07, 3.49957e-07, 5.30864e-07, 3.59666e-07]","[91.6891, 91.6891, 88.4108, 29.0378, 89.4601]","[41.8363, 139.583, 44.5631, 61.5313, 137.861]","[-88.3109, -88.3109, -84.8448, -31.3636, -85.8536]","[138.164, 139.583, 140.671, 120.19, 141.304]",192.728,47.8262,2
83,5,"[173.939, 20.9207, 156.089, 167.552, 34.2638]","[-116.828, -130.996, -134.799, -139.548, -147.242]","[3.54467e-07, 3.64655e-07, 5.79443e-07, 4.91931e-07, 4.99121e-07]","[104.789, 105.243, 27.4186, 36.3583, 36.3583]","[41.7027, 141.177, 63.31, 58.0576, 123.243]","[-75.7276, -76.1025, -26.2067, -32.147, -32.147]","[136.361, 136.405, 116.69, 121.942, 123.243]",208.728,47.8262,2
84,5,"[41.5107, 89.2207, -128.222, 18.2364, 49.4493]","[-116.258, -132.041, -141.66, -151.947, -154.126]","[3.67321e-07, 3.77149e-07, 4.59037e-07, 4.66733e-07, 4.80041e-07]","[116.438, 117.181, 49.602, 49.602, 61.2916]","[43.9921, 138.794, 55.4602, 125.89, 57.1685]","[-64.3449, -64.9737, -32.147, -32.147, -18.3582]","[134.366, 134.51, 124.54, 125.89, 122.832]",224.728,47.8262,2
85,5,"[163.938, -116.195, 1.6029, -171.256, -67.0262]","[-98.8558, -107.105, -118.301, -123.144, -143.175]","[3.87141e-07, 3.96237e-07, 3.96244e-07, 3.87325e-07, 4.37141e-07]","[125.647, 125.647, 125.744, 126.156, 71.0384]","[47.7574, 133.672, 133.357, 49.5385, 53.4604]","[-54.3526, -54.3526, -54.449, -54.8574, -32.147]","[132.243, 133.672, 133.982, 133.915, 126.54]",240.728,47.8262,2
86,5,"[44.1483, 176.615, -111.263, 1.01646, 121.589]","[-99.4179, -108.891, -141.742, -146.297, -146.382]","[4.12993e-07, 4.21532e-07, 4.33427e-07, 4.22961e-07, 4.30334e-07]","[133.423, 133.423, 99.3052, 136.503, 123.185]","[50.9359, 130.473, 53.0957, 126.783, 70.539]","[-46.577, -46.577, -32.147, -50.54, -37.864]","[129.064, 130.473, 126.904, 134.582, 139.765]",256.728,47.8262,2
