Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
77,5,"[-149.518, -152.202, 10.1586, -54.4654, 97.384]","[-100.124, -113.999, -141.795, -146.844, -152.511]","[4.47912e-07, 4.55797e-07, 4.61908e-07, 4.66473e-07, 4.69558e-07]","[44.4766, 44.4766, 69.089, 36.7291, 69.089]","[54.4748, 126.891, 55.7049, 67.3622, 125.641]","[-135.523, -135.523, -147.494, -121.534, -147.494]","[125.525, 126.891, 124.295, 140.511, 125.641]",112.728,47.8262,2
78,5,"[-9.89057, -152.562, -93.9481, 84.2438, -0.619876]","[-99.5469, -110.956, -143.304, -148.839, -154.947]","[4.19168e-07, 4.27583e-07, 4.55256e-07, 4.41452e-07, 4.63016e-07]","[51.0131, 51.0131, 93.9134, 61.3925, 93.9134]","[51.6177, 129.784, 55.132, 76.1967, 126.223]","[-128.987, -128.987, -147.494, -136.718, -147.494]","[128.382, 129.784, 124.868, 139.796, 126.223]",128.728,47.8262,2
79,5,"[-123.51, 118.73, -63.269, 171.619, -11.9651]","[-99.0432, -106.511, -144.503, -146.475, -148.624]","[3.95575e-07, 4.04481e-07, 4.67416e-07, 4.24829e-07, 4.193e-07]","[59.0205, 59.0205, 117.425, 43.1101, 68.0292]","[48.8571, 132.567, 56.1642, 60.8959, 75.4993]","[-120.979, -120.979, -147.494, -86.5517, -128.307]","[131.143, 132.567, 123.836, 142.545, 143.648]",144.728,47.8262,2
80,5,"[94.0742, -132.514, -39.5308, 77.0719, -54.8401]","[-98.6503, -109.857, -134.348, -141.493, -143.389]","[3.78097e-07, 3.87405e-07, 3.80582e-07, 3.94117e-07, 3.88811e-07]","[68.6276, 68.6276, 71.0123, 52.0576, 70.4968]","[46.5001, 134.932, 53.6655, 54.7938, 129.752]","[-111.372, -111.372, -113.677, -87.0323, -113.192]","[133.5, 134.932, 139.083, 139.221, 139.189]",160.728,47.8262,2
81,5,"[23.6443, -42.5819, -32.473, 34.7434, -40.7804]","[-98.4057, -113.735, -134.63, -139.227, -140.331]","[3.67607e-07, 3.77175e-07, 3.70192e-07, 5.83296e-07, 3.7864e-07]","[79.6681, 79.6681, 80.9182, 27.6811, 80.6521]","[44.928, 136.504, 52.5099, 66.6726, 131.008]","[-100.332, -100.332, -101.573, -31.3923, -101.311]","[135.072, 136.504, 141.021, 120.146, 141.048]",176.728,47.8262,2
82,5,"[74.4963, -98.0859, -72.8162, -37.0096, -177.758]","[-98.3369, -111.88, -119.83, -125.405, -125.543]","[3.64711e-07, 3.74352e-07, 3.6481e-07, 6.32584e-07, 3.74386e-07]","[91.5311, 91.5311, 90.2878, 23.9319, 90.3754]","[44.4699, 136.961, 45.5615, 66.3961, 136.956]","[-88.4689, -88.4689, -87.2934, -28.553, -87.3726]","[135.53, 136.961, 136.513, 114.938, 136.956]",192.728,47.8262,2
83,5,"[135.622, 16.8517, -121.467, 15.6476, -83.6216]","[-123.525, -126.429, -127.327, -134.259, -134.672]","[5.02718e-07, 5.88913e-07, 3.70178e-07, 5.03324e-07, 5.09756e-07]","[36.3583, 27.4186, 104.125, 36.8422, 36.3583]","[58.821, 63.7723, 41.622, 55.7132, 122.463]","[-36.4773, -30.046, -77.3369, -36.1264, -36.4773]","[121.179, 116.228, 131.922, 118.834, 122.463]",208.728,47.8262,2
84,5,"[97.3387, -106.58, -4.10035, 167.394, 82.8293]","[-127.33, -137.883, -138.174, -148.077, -153.491]","[3.82478e-07, 3.92345e-07, 4.69519e-07, 4.77047e-07, 6.62776e-07]","[115.39, 116.139, 49.602, 49.602, 156.718]","[43.7457, 139.045, 56.3361, 124.998, 74.3663]","[-67.0293, -67.5807, -36.4773, -36.4773, -152.061]","[130.346, 130.456, 123.664, 124.998, 123.352]",224.728,47.8262,2
85,5,"[-57.2448, 5.95481, 172.099, -139.679, -7.55526]","[-99.163, -112.882, -125.916, -141.647, -152.523]","[4.01064e-07, 4.01077e-07, 4.0991e-07, 4.47376e-07, 4.70864e-07]","[123.178, 123.328, 122.849, 71.0384, 77.35]","[49.5388, 50.0145, 132.851, 54.4257, 56.445]","[-56.8221, -56.9581, -56.5216, -36.4773, -23.8544]","[130.461, 130.887, 130.967, 125.574, 123.555]",240.728,47.8262,2
86,5,"[-74.4866, -71.9908, -39.6132, 112.622, 114.157]","[-99.6889, -114.152, -134.987, -140.721, -143.581]","[4.26067e-07, 4.34349e-07, 4.28194e-07, 4.43615e-07, 4.35722e-07]","[130.79, 130.79, 134.527, 99.3052, 133.845]","[52.3488, 129.045, 56.9027, 54.0776, 125.551]","[-49.2103, -49.2103, -53.825, -36.4773, -53.0931]","[127.651, 129.045, 132.451, 125.922, 132.932]",256.728,47.8262,2
100,5,"[65.7971, -0.196375, -59.2093, -15.7864, 177.307]","[-99.5594, -111.198, -135.014, -148.162, -151.374]","[4.19768e-07, 4.28171e-07, 4.23474e-07, 4.31806e-07, 4.45604e-07]","[37.8345, 37.8345, 55.1885, 55.1885, 29.5422]","[51.6824, 129.719, 52.0777, 129.319, 68.6881]","[-142.165, -142.165, -147.494, -147.494, -126.356]","[128.318, 129.719, 127.922, 129.319, 146.321]",112.728,63.8262,2
101,5,"[-32.6949, -42.2107, -101.847, 31.7085, 105.686]","[-98.8964, -106.856, -140.419, -141.526, -142.677]","[3.88949e-07, 3.98004e-07, 4.12759e-07, 3.97794e-07, 3.99504e-07]","[44.3398, 44.3398, 97.0961, 56.1017, 36.2071]","[47.9988, 133.429, 50.9095, 67.8421, 59.7039]","[-135.66, -135.66, -147.494, -140.535, -124.42]","[132.001, 133.429, 129.091, 137.594, 142.566]",128.728,63.8262,2
102,5,"[-67.081, -96.3399, 114.278, 152.335, -42.8159]","[-98.3056, -110.877, -134.697, -136.852, -140.07]","[3.63399e-07, 3.73074e-07, 3.66114e-07, 4.31607e-07, 3.7486e-07]","[52.8001, 52.8001, 45.8977, 133.359, 47.123]","[44.2589, 137.172, 50.5718, 52.9141, 132.396]","[-127.2, -127.2, -121.013, -147.494, -121.877]","[135.741, 137.172, 140.111, 127.086, 140.768]",144.728,63.8262,2
103,5,"[-127.061, 26.1007, 58.7977, -166.776, 31.7774]","[-107.726, -114.709, -116.888, -124.429, -126.156]","[4.66152e-07, 3.44323e-07, 4.73733e-07, 3.44574e-07, 4.66205e-07]","[149.004, 63.1201, 149.004, 67.6099, 150.453]","[56.06, 39.9563, 125.279, 39.2555, 56.0644]","[-148.245, -116.0, -148.245, -118.53, -147.494]","[123.94, 138.542, 125.279, 138.079, 123.936]",160.728,63.8262,2
104,5,"[31.1067, 171.375, -93.0998, -151.356, -72.444]","[-113.989, -134.488, -136.553, -139.121, -149.026]","[3.32767e-07, 3.43582e-07, 5.06041e-07, 5.62599e-07, 3.54113e-07]","[76.7314, 76.0369, 153.539, 22.387, 53.7502]","[37.5868, 145.764, 61.9793, 65.7929, 135.737]","[-102.81, -102.402, -151.195, -25.8578, -92.9223]","[140.887, 140.933, 123.141, 121.427, 144.865]",176.728,63.8262,2
105,5,"[129.965, -82.7215, 164.096, 60.6955, -45.0091]","[-97.4552, -108.656, -108.93, -118.642, -120.0]","[3.29535e-07, 3.40175e-07, 3.29552e-07, 3.30177e-07, 3.40191e-07]","[91.9354, 91.9354, 90.6576, 99.2517, 90.6576]","[37.834, 143.545, 37.8378, 38.3088, 143.541]","[-88.0646, -88.0646, -87.3726, -92.6539, -87.3726]","[142.166, 143.545, 142.162, 142.23, 143.541]",192.728,63.8262,2
106,5,"[-115.317, -108.543, -157.87, 23.0212, -99.4708]","[-112.536, -119.325, -135.485, -136.481, -137.942]","[4.7848e-07, 4.85869e-07, 4.79125e-07, 3.45516e-07, 3.42064e-07]","[29.1699, 29.1699, 30.4551, 127.537, 114.302]","[57.0478, 124.273, 53.7958, 47.5043, 24.9296]","[-30.9327, -30.9327, -30.0236, -92.8481, -76.211]","[122.952, 124.273, 120.488, 144.169, 131.798]",208.728,63.8262,2
107,5,"[-20.9411, -90.5424, -62.9232, 60.3936, -28.5976]","[-104.39, -120.843, -129.283, -136.526, -138.211]","[4.40863e-07, 4.48871e-07, 4.41058e-07, 3.53484e-07, 3.5261e-07]","[33.3635, 33.3635, 30.0627, 111.817, 105.634]","[53.818, 127.557, 53.8366, 30.7411, 36.3781]","[-35.1263, -35.1263, -36.4773, -57.2513, -52.2793]","[126.182, 127.557, 126.163, 130.832, 133.453]",224.728,63.8262,2
108,5,"[111.057, 62.207, 31.8507, 27.8967, 95.7262]","[-107.468, -132.282, -136.363, -145.395, -152.451]","[3.69369e-07, 3.78988e-07, 4.0924e-07, 4.17855e-07, 4.28884e-07]","[129.411, 128.297, 55.1035, 55.1035, 71.6525]","[45.0592, 137.241, 50.508, 130.904, 52.6386]","[-50.2764, -49.2552, -36.4773, -36.4773, -23.8544]","[134.675, 135.265, 129.492, 130.904, 127.361]",240.728,63.8262,2
109,5,"[92.2681, 89.7587, 110.258, 158.516, -55.2613]","[-99.0608, -106.52, -134.587, -136.709, -140.631]","[3.96375e-07, 4.05263e-07, 3.98615e-07, 4.02663e-07, 4.03696e-07]","[137.489, 137.489, 141.16, 108.399, 126.628]","[48.958, 132.465, 54.0384, 49.7325, 66.2034]","[-42.5107, -42.5107, -47.1851, -36.4773, -37.9632]","[131.042, 132.465, 136.399, 130.268, 136.179]",256.728,63.8262,2
124,5,"[133.559, -141.086, 103.013, 173.667, -150.219]","[-98.3221, -111.405, -116.845, -127.88, -129.748]","[3.64091e-07, 3.73748e-07, 4.26414e-07, 4.34689e-07, 3.73818e-07]","[35.7147, 35.7147, 25.5665, 25.5665, 34.1907]","[44.3704, 137.061, 52.3848, 129.009, 134.966]","[-144.285, -144.285, -153.675, -153.675, -143.928]","[135.63, 137.061, 127.615, 129.009, 137.526]",128.728,79.8262,2
130,5,"[-125.197, 134.2, -96.2561, 139.707, 16.3327]","[-128.024, -137.573, -139.209, -143.134, -147.844]","[4.19979e-07, 3.25085e-07, 3.2612e-07, 4.28827e-07, 3.36821e-07]","[22.7503, 110.599, 106.507, 18.7635, 109.538]","[50.1164, 29.1026, 37.0546, 132.95, 152.215]","[-27.8216, -43.4989, -37.3923, -28.7585, -42.2371]","[128.026, 138.219, 142.945, 128.941, 138.788]",224.728,79.8262,2
131,5,"[36.7035, 5.37263, -6.40329, -93.7816, -37.7394]","[-104.316, -114.017, -114.107, -124.212, -130.636]","[3.83969e-07, 3.93138e-07, 3.9314e-07, 3.89341e-07, 3.4411e-07]","[30.2711, 30.2711, 31.4104, -3.09645, 149.242]","[47.326, 134.104, 134.104, 48.0507, 34.2003]","[-32.0339, -32.0339, -31.8315, -36.5146, -43.7386]","[132.674, 134.104, 134.104, 131.949, 137.749]",240.728,79.8262,2
147,5,"[-175.046, -100.515, 162.943, -63.4634, 19.7255]","[-97.8727, -104.08, -106.082, -114.408, -136.443]","[3.45749e-07, 3.55905e-07, 3.49896e-07, 3.59934e-07, 3.49017e-07]","[24.7358, 24.7358, 156.677, 156.677, 18.0645]","[41.1705, 140.244, 41.941, 139.479, 59.9315]","[-155.264, -155.264, -155.956, -155.956, -153.727]","[138.83, 140.244, 138.059, 139.479, 141.819]",128.728,95.8262,2
