Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[133.294, -144.536, 146.629, 80.7658, 92.0507]","[-99.9507, -117.023, -133.053, -139.667, -149.416]","[4.39091e-07, 4.47131e-07, 4.41054e-07, 4.43675e-07, 4.49059e-07]","[42.6322, 42.6322, 55.1885, 51.0865, 55.1885]","[53.6487, 127.729, 53.8362, 69.0982, 127.539]","[-137.368, -137.368, -140.94, -139.768, -140.94]","[126.351, 127.729, 126.164, 129.824, 127.539]",112.728,63.8262,2
101,5,"[18.6665, 73.7772, 15.6583, -111.427, -115.872]","[-99.3487, -108.084, -139.476, -140.333, -144.845]","[4.09719e-07, 4.18325e-07, 4.30075e-07, 4.15649e-07, 4.24039e-07]","[49.1937, 49.1937, 97.0961, 57.5956, 39.2857]","[50.5633, 130.849, 52.7597, 67.49, 64.2675]","[-130.806, -130.806, -140.94, -133.832, -118.58]","[129.437, 130.849, 127.24, 133.996, 140.377]",128.728,63.8262,2
102,5,"[111.407, -50.5674, -97.5621, 21.1191, -53.3389]","[-98.8198, -107.394, -132.054, -134.661, -140.15]","[3.85538e-07, 3.94671e-07, 4.4937e-07, 3.88017e-07, 3.91974e-07]","[57.3615, 57.3615, 133.359, 50.8054, 64.8552]","[47.5407, 133.889, 54.6075, 53.1267, 66.1925]","[-122.639, -122.639, -140.94, -117.0, -125.509]","[132.459, 133.889, 125.393, 136.325, 137.54]",144.728,63.8262,2
103,5,"[-37.0325, 123.941, 106.278, 124.077, 135.177]","[-105.275, -115.06, -125.049, -129.556, -130.423]","[4.83752e-07, 4.91062e-07, 3.67865e-07, 3.6853e-07, 4.84028e-07]","[144.524, 144.524, 71.0124, 64.7368, 143.372]","[57.4517, 123.861, 43.4187, 39.5617, 55.0674]","[-143.765, -143.765, -114.744, -111.466, -144.389]","[122.548, 123.861, 134.136, 132.182, 121.196]",160.728,63.8262,2
104,5,"[-73.7714, 44.834, 19.8167, 91.714, -14.6872]","[-129.242, -135.62, -137.452, -141.483, -142.625]","[3.57727e-07, 3.68153e-07, 3.69654e-07, 5.22351e-07, 3.68555e-07]","[77.5916, 56.7852, 54.1183, 149.425, 76.9083]","[37.4896, 50.1843, 52.0313, 62.9111, 145.864]","[-100.386, -92.3988, -92.0331, -146.951, -100.073]","[133.798, 139.059, 139.272, 121.966, 133.827]",176.728,63.8262,2
105,5,"[59.3988, 161.831, 143.451, -112.221, -105.348]","[-98.0721, -105.611, -108.19, -115.635, -118.833]","[3.53769e-07, 3.637e-07, 3.53778e-07, 3.63709e-07, 3.54369e-07]","[91.6159, 91.6159, 90.6576, 90.6576, 97.8227]","[42.6344, 138.79, 42.6361, 138.788, 43.0197]","[-88.3841, -88.3841, -87.9804, -87.9804, -92.2657]","[137.366, 138.79, 137.364, 138.788, 137.435]",192.728,63.8262,2
106,5,"[-134.856, 90.3537, -129.426, 91.9517, -109.446]","[-106.939, -117.071, -134.39, -136.296, -140.943]","[4.95765e-07, 5.029e-07, 4.96401e-07, 4.96533e-07, 4.9756e-07]","[33.5473, 33.5473, 34.9384, 37.8504, 39.0196]","[58.3335, 122.961, 55.2037, 58.3881, 65.1828]","[-35.3101, -35.3101, -34.3223, -32.0545, -33.2846]","[121.667, 122.961, 119.297, 121.612, 123.925]",208.728,63.8262,2
107,5,"[-136.863, 52.4486, -80.4395, 55.855, 179.713]","[-104.088, -115.487, -138.088, -138.862, -141.951]","[4.59439e-07, 4.67129e-07, 4.60565e-07, 3.75375e-07, 3.82743e-07]","[38.0166, 38.0166, 30.0627, 103.191, 128.006]","[55.4947, 125.855, 55.5909, 40.8197, 28.4702]","[-39.7795, -39.7795, -42.7469, -56.8547, -68.7608]","[124.505, 125.855, 124.409, 130.222, 124.545]",224.728,63.8262,2
108,5,"[-41.6252, -26.8228, 128.637, -43.3898, -123.228]","[-108.548, -129.493, -135.519, -150.599, -151.079]","[3.91115e-07, 4.00216e-07, 4.27949e-07, 4.60827e-07, 4.42973e-07]","[124.675, 123.611, 55.1035, 102.44, 71.6525]","[48.126, 134.08, 52.543, 55.6132, 54.0174]","[-54.9555, -53.9729, -42.7469, -33.484, -32.0545]","[131.579, 132.247, 127.457, 124.387, 125.983]",240.728,63.8262,2
109,5,"[121.373, 20.6664, -64.2075, 60.6512, -101.728]","[-99.4957, -110.041, -134.765, -136.462, -138.922]","[4.16703e-07, 4.25167e-07, 4.18809e-07, 4.21179e-07, 4.2137e-07]","[132.608, 132.608, 136.306, 108.399, 124.986]","[51.3487, 130.056, 55.9979, 51.834, 65.7629]","[-47.3924, -47.3924, -51.9761, -42.7469, -44.614]","[128.651, 130.056, 133.539, 128.166, 132.738]",256.728,63.8262,2
