Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
193,5,"[-169.632, -106.083, 170.556, 91.8034, 51.4726]","[-99.126, -106.642, -107.359, -120.942, -138.157]","[3.9936e-07, 4.08183e-07, 4.16787e-07, 4.25249e-07, 4.18319e-07]","[46.8513, 46.8513, 137.246, 137.246, 124.712]","[49.3298, 132.091, 51.3579, 130.047, 39.991]","[-133.149, -133.149, -137.246, -137.246, -138.412]","[130.67, 132.091, 128.642, 130.047, 127.26]",128.728,127.826,2
194,5,"[-92.8005, -114.203, 84.91, -168.213, -103.092]","[-98.5662, -104.651, -111.205, -111.88, -112.045]","[3.74459e-07, 4.61765e-07, 4.61872e-07, 3.83855e-07, 4.61874e-07]","[55.1698, 144.332, 141.999, 55.1698, 141.803]","[45.9695, 55.6929, 55.7019, 135.463, 55.7021]","[-124.83, -144.682, -145.636, -124.83, -145.579]","[134.03, 124.307, 124.298, 135.463, 124.298]",144.728,127.826,2
195,5,"[47.7517, -165.532, -115.045, 57.6981, 79.3929]","[-108.517, -117.854, -122.624, -126.358, -127.905]","[4.86569e-07, 4.86571e-07, 5.02968e-07, 4.72682e-07, 4.9384e-07]","[147.483, 147.192, 76.2406, -72.879, 148.475]","[57.6631, 57.6633, 122.956, 56.591, 123.645]","[-147.483, -147.644, -103.759, -104.098, -147.41]","[122.337, 122.337, 122.956, 123.409, 123.645]",160.728,127.826,2
196,5,"[109.831, -22.0785, 133.852, 140.033, -121.301]","[-97.845, -104.024, -106.023, -111.752, -117.525]","[3.4465e-07, 3.54837e-07, 4.61953e-07, 3.44667e-07, 4.69602e-07]","[77.9955, 77.9955, -83.3767, 81.2302, -83.3767]","[40.961, 140.452, 55.7088, 40.9643, 125.637]","[-102.004, -102.004, -97.1905, -102.24, -97.1905]","[139.039, 140.452, 124.291, 139.036, 125.637]",176.728,127.826,2
197,5,"[57.9656, 45.9526, 172.283, 117.647, -86.2206]","[-97.765, -104.07, -113.135, -115.059, -124.138]","[3.41491e-07, 3.51769e-07, 6.5727e-07, 4.61896e-07, 6.05868e-07]","[91.6578, 91.6578, -26.6159, -90.5818, 175.28]","[40.3467, 141.061, 66.6731, 55.704, 64.5596]","[-88.3422, -88.3422, -57.3585, -88.9387, -139.11]","[139.653, 141.061, 113.327, 124.296, 115.44]",192.728,127.826,2
198,5,"[-116.364, 1.45777, -80.7419, -112.52, -109.662]","[-106.08, -111.707, -112.086, -116.33, -117.329]","[4.82101e-07, 4.95496e-07, 6.14199e-07, 4.89435e-07, 3.46678e-07]","[-98.4715, 98.8495, -29.0799, -98.4715, 112.755]","[57.3263, 58.3143, 64.9287, 123.989, 41.3457]","[-81.5285, -81.8623, -54.8945, -81.5285, -75.1609]","[122.674, 121.686, 115.071, 123.989, 138.654]",208.728,127.826,2
199,5,"[115.308, -121.905, -69.6847, -175.384, -164.958]","[-106.615, -111.3, -113.442, -117.839, -122.722]","[4.75514e-07, 4.88968e-07, 4.75514e-07, 4.82948e-07, 4.96201e-07]","[-106.521, 106.563, -106.433, -106.521, 106.563]","[56.8158, 57.8409, 56.8158, 124.51, 123.464]","[-73.4785, -74.1485, -73.455, -73.4785, -74.1485]","[123.184, 122.159, 123.184, 124.51, 123.464]",224.728,127.826,2
200,5,"[-12.281, 78.7796, 52.0564, -91.5219, -132.32]","[-98.6915, -115.513, -121.509, -123.231, -128.219]","[3.79891e-07, 4.89132e-07, 4.96363e-07, 3.80091e-07, 3.89178e-07]","[127.005, -110.657, -110.684, 130.924, 125.688]","[46.7563, 57.9547, 123.452, 50.2197, 135.619]","[-52.9953, -65.4913, -65.4981, -53.6949, -52.7242]","[133.244, 122.173, 123.452, 133.81, 134.475]",240.728,127.826,2
201,5,"[158.117, 49.9692, 87.1237, -108.315, -110.877]","[-99.2724, -104.107, -107.404, -122.194, -134.769]","[4.06142e-07, 4.36911e-07, 4.14822e-07, 4.44991e-07, 4.14987e-07]","[134.864, 39.0301, 134.864, 39.0301, 133.523]","[50.147, 53.4381, 131.268, 127.942, 129.702]","[-45.136, -39.0301, -45.136, -39.0301, -44.0903]","[129.853, 126.562, 131.268, 127.942, 132.43]",256.728,127.826,2
216,5,"[126.242, -132.61, 101.424, -173.244, 48.7393]","[-98.5202, -104.571, -113.064, -113.295, -137.893]","[3.72481e-07, 3.91107e-07, 3.81926e-07, 4.00113e-07, 3.77513e-07]","[38.9758, 144.962, 38.9758, 144.962, 31.3987]","[45.6746, 48.2828, 135.758, 133.144, 58.2926]","[-141.024, -144.962, -141.024, -144.962, -136.497]","[134.325, 131.717, 135.758, 133.144, 139.802]",128.728,143.826,2
