Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[23.829, -125.22, -156.459, -169.605, 114.666]","[-99.9102, -117.469, -133.262, -139.886, -149.505]","[4.37052e-07, 4.45129e-07, 4.39156e-07, 4.41825e-07, 4.56172e-07]","[42.1827, 42.1827, 55.1885, 50.908, 31.3305]","[53.4518, 127.929, 53.655, 69.1461, 81.6423]","[-137.817, -137.817, -141.547, -140.324, -132.981]","[126.548, 127.929, 126.345, 130.096, 134.967]",112.728,63.8262,2
101,5,"[135.228, -105.522, -100.42, -177.451, 113.751]","[-99.3022, -107.645, -139.52, -140.44, -144.861]","[4.07535e-07, 4.16185e-07, 4.28204e-07, 4.13715e-07, 4.21948e-07]","[48.7468, 48.7468, 97.0961, 57.4399, 38.8417]","[50.3102, 131.104, 52.5691, 67.526, 64.1338]","[-131.253, -131.253, -141.547, -134.428, -118.949]","[129.69, 131.104, 127.431, 134.353, 140.728]",128.728,63.8262,2
102,5,"[34.8229, -120.525, 78.2751, 155.406, -104.618]","[-98.7673, -107.946, -132.557, -134.688, -140.314]","[3.83217e-07, 3.92404e-07, 4.47454e-07, 3.85719e-07, 3.89926e-07]","[56.9506, 56.9506, 133.359, 50.3547, 64.7238]","[47.2222, 134.208, 54.4329, 52.8759, 66.2161]","[-123.049, -123.049, -141.547, -117.356, -126.077]","[132.778, 134.208, 125.567, 136.69, 137.981]",144.728,63.8262,2
103,5,"[149.838, 128.844, 48.7789, -122.276, -41.0591]","[-105.418, -115.088, -124.986, -128.844, -130.456]","[4.8189e-07, 4.89227e-07, 3.6543e-07, 3.65956e-07, 4.82166e-07]","[144.951, 144.951, 70.715, 64.5739, 143.805]","[57.3102, 124.005, 43.0225, 39.6002, 54.9151]","[-144.192, -144.192, -115.078, -111.836, -144.812]","[122.69, 124.005, 134.512, 132.764, 121.331]",160.728,63.8262,2
104,5,"[168.506, 45.5167, -44.979, 135.321, 93.8076]","[-128.542, -135.616, -137.515, -140.599, -142.149]","[3.55078e-07, 3.65708e-07, 3.67219e-07, 5.20621e-07, 3.74535e-07]","[77.5054, 56.3833, 53.6994, 149.821, 57.7341]","[37.4991, 49.8643, 51.7343, 62.8153, 132.617]","[-100.579, -92.4338, -92.0625, -147.358, -92.5342]","[134.438, 139.502, 139.716, 122.086, 140.642]",176.728,63.8262,2
105,5,"[-117.412, -110.604, -37.1876, -28.3542, 51.8552]","[-98.0097, -104.902, -108.259, -115.057, -118.813]","[3.5124e-07, 3.61241e-07, 3.5125e-07, 3.61251e-07, 3.51845e-07]","[91.6433, 91.6433, 90.6576, 90.6576, 97.9455]","[42.1845, 139.237, 42.1863, 139.235, 42.5774]","[-88.3567, -88.3567, -87.932, -87.932, -92.2989]","[137.815, 139.237, 137.814, 139.235, 137.884]",192.728,63.8262,2
106,5,"[-162.697, -107.622, -162.841, 120.139, 140.503]","[-107.249, -117.088, -134.453, -137.205, -140.902]","[4.93936e-07, 5.01097e-07, 4.94572e-07, 4.94862e-07, 3.67638e-07]","[33.1291, 33.1291, 34.5113, 37.8504, 112.614]","[58.2025, 123.095, 55.0602, 58.2689, 24.6601]","[-34.8919, -34.8919, -33.9107, -31.2907, -78.1466]","[121.798, 123.095, 119.419, 121.731, 126.35]",208.728,63.8262,2
107,5,"[-24.6349, -46.9999, 90.0434, 21.892, 31.1664]","[-104.082, -115.784, -137.405, -138.802, -141.653]","[4.57477e-07, 4.65199e-07, 4.58483e-07, 3.72991e-07, 3.79877e-07]","[37.577, 37.577, 30.0627, 103.402, 128.247]","[55.3256, 126.026, 55.4125, 40.3982, 28.5477]","[-39.3398, -39.3398, -42.17, -56.442, -68.4602]","[124.674, 126.026, 124.588, 130.534, 125.032]",224.728,63.8262,2
108,5,"[-10.163, 26.685, 145.75, 138.892, 82.9509]","[-108.441, -130.114, -135.523, -150.864, -151.259]","[3.88832e-07, 3.97985e-07, 4.25946e-07, 4.3423e-07, 4.41386e-07]","[125.104, 124.034, 55.1035, 55.1035, 71.6525]","[47.8268, 134.389, 52.3363, 129.058, 53.8677]","[-54.5314, -53.5442, -42.17, -42.17, -31.2907]","[131.88, 132.542, 127.664, 129.058, 126.132]",240.728,63.8262,2
109,5,"[-46.919, -67.3454, 40.2249, -45.8231, 71.2512]","[-99.4509, -109.345, -134.752, -136.475, -139.095]","[4.14563e-07, 4.2307e-07, 4.16681e-07, 4.19195e-07, 4.19455e-07]","[133.059, 133.059, 136.76, 108.399, 125.156]","[51.1117, 130.295, 55.8024, 51.6206, 65.8077]","[-46.9407, -46.9407, -51.5386, -42.17, -44.0195]","[128.888, 130.295, 133.82, 128.379, 133.079]",256.728,63.8262,2
124,5,"[57.7637, -3.67501, -106.1, 80.6531, 35.6451]","[-98.6747, -109.371, -110.772, -126.134, -126.524]","[3.79158e-07, 3.88441e-07, 4.39452e-07, 3.88508e-07, 4.47486e-07]","[41.4115, 41.4115, 30.4633, 39.8132, 30.4633]","[46.6521, 134.78, 53.6834, 132.847, 127.694]","[-138.588, -138.588, -148.778, -138.217, -148.778]","[133.348, 134.78, 126.317, 135.209, 127.694]",128.728,79.8262,2
130,5,"[-99.802, -16.0729, -175.985, 153.064, 70.954]","[-134.129, -135.205, -138.237, -141.749, -148.617]","[4.33644e-07, 3.40552e-07, 3.41855e-07, 3.50858e-07, 4.42726e-07]","[23.9171, 106.507, 106.922, 106.507, 19.7205]","[48.7802, 40.1604, 33.7615, 141.245, 134.319]","[-33.3074, -48.7553, -49.3113, -48.7553, -34.3023]","[126.214, 139.84, 135.139, 141.245, 126.974]",224.728,79.8262,2
131,5,"[3.82876, -14.3389, -174.268, -47.4921, 144.286]","[-104.606, -118.055, -126.093, -127.642, -134.806]","[3.98309e-07, 4.05496e-07, 4.14189e-07, 3.98417e-07, 3.61248e-07]","[35.7231, -3.09645, -3.09645, 34.5981, 147.51]","[49.1998, 50.0707, 131.345, 53.0551, 32.9485]","[-37.486, -42.1946, -42.1946, -37.6902, -49.9106]","[130.8, 129.929, 131.345, 131.429, 134.059]",240.728,79.8262,2
