Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
77,5,"[-61.5489, 175.983, -123.687, 9.61229, 142.902]","[-100.165, -113.368, -141.547, -146.817, -152.1]","[4.50065e-07, 4.57913e-07, 4.63595e-07, 4.68519e-07, 4.71218e-07]","[44.8934, 44.8934, 69.089, 37.1313, 69.089]","[54.6703, 126.692, 55.8471, 67.4641, 125.496]","[-135.107, -135.107, -146.789, -121.177, -146.789]","[125.33, 126.692, 124.153, 140.199, 125.496]",112.728,47.8262,2
78,5,"[-147.905, 2.03436, -116.937, -152.801, -11.6079]","[-99.5945, -111.923, -142.771, -143.059, -148.462]","[4.21467e-07, 4.29837e-07, 4.31428e-07, 4.56932e-07, 4.43134e-07]","[51.4199, 51.4199, 43.1095, 93.9134, 61.5044]","[51.8648, 129.535, 62.2424, 55.2783, 76.1822]","[-128.58, -128.58, -117.931, -146.789, -135.974]","[128.135, 129.535, 137.516, 124.722, 139.38]",128.728,47.8262,2
79,5,"[-58.7792, 172.774, 105.472, 114.249, 61.0696]","[-99.0966, -106.57, -144.0, -146.515, -148.204]","[3.98009e-07, 4.06862e-07, 4.69112e-07, 4.27116e-07, 4.21067e-07]","[59.3867, 59.3867, 117.425, 43.5237, 68.1205]","[49.1626, 132.26, 56.303, 61.0663, 75.4901]","[-120.613, -120.613, -146.789, -86.5875, -127.582]","[130.837, 132.26, 123.697, 142.146, 143.139]",144.728,47.8262,2
80,5,"[160.652, -30.7513, -1.40211, 1.31034, -39.3092]","[-98.7086, -108.774, -133.865, -141.302, -142.636]","[3.80642e-07, 3.89889e-07, 3.82854e-07, 3.96573e-07, 3.91087e-07]","[68.9082, 68.9082, 71.1212, 52.4561, 70.6055]","[46.8626, 134.569, 53.6473, 55.0435, 129.772]","[-111.092, -111.092, -113.176, -87.0643, -112.701]","[133.137, 134.569, 138.369, 138.811, 138.47]",160.728,47.8262,2
81,5,"[-10.6246, -27.1483, -178.437, -28.5001, -139.347]","[-98.4674, -114.012, -132.049, -134.06, -139.313]","[3.70224e-07, 3.79725e-07, 3.75162e-07, 3.72525e-07, 5.8499e-07]","[79.813, 79.813, 67.3268, 80.9715, 28.0303]","[45.3325, 136.1, 48.2471, 52.5057, 66.7422]","[-100.187, -100.187, -87.4107, -101.305, -31.7539]","[134.667, 136.1, 136.071, 140.234, 120.047]",176.728,47.8262,2
82,5,"[-86.9326, 165.546, -151.1, 96.1388, 158.086]","[-98.3995, -113.616, -125.361, -127.137, -134.966]","[3.67347e-07, 3.76921e-07, 6.34213e-07, 3.76953e-07, 5.49607e-07]","[91.5074, 91.5074, 24.259, 90.3754, 32.0339]","[44.8872, 136.545, 66.4553, 136.54, 119.857]","[-88.4926, -88.4926, -28.8802, -87.4485, -33.7967]","[135.113, 136.545, 114.864, 136.54, 119.857]",192.728,47.8262,2
83,5,"[-51.7703, 141.938, -98.7377, -54.8255, 30.6841]","[-119.375, -128.242, -130.955, -132.091, -134.243]","[5.04638e-07, 3.72916e-07, 5.11649e-07, 3.73445e-07, 5.05266e-07]","[36.3583, 104.015, 36.3583, 109.205, 37.2459]","[58.9528, 41.609, 122.328, 42.4929, 55.8594]","[-37.1562, -77.5622, -37.1562, -81.31, -36.5177]","[121.047, 131.247, 122.328, 131.672, 118.71]",208.728,47.8262,2
84,5,"[-125.116, 135.849, -10.3455, 73.5027, 139.315]","[-128.289, -137.719, -138.529, -139.875, -147.598]","[3.85124e-07, 4.71387e-07, 3.94997e-07, 3.95815e-07, 4.78886e-07]","[115.215, 49.602, 115.966, 109.693, 49.602]","[43.7059, 56.4871, 139.086, 140.257, 124.844]","[-67.4107, -37.1562, -67.9505, -63.7198, -37.1562]","[129.73, 123.513, 129.835, 128.994, 124.844]",224.728,47.8262,2
85,5,"[-102.163, 28.0541, -34.9366, -78.9708, -87.1352]","[-99.2148, -109.888, -127.427, -127.517, -141.472]","[4.0346e-07, 4.03464e-07, 4.12276e-07, 4.12282e-07, 4.49201e-07]","[122.795, 122.881, 121.679, 122.392, 71.0384]","[49.8283, 50.0966, 132.402, 132.764, 54.5921]","[-57.2047, -57.2813, -56.1748, -56.841, -37.1562]","[130.172, 130.41, 130.811, 130.492, 125.408]",240.728,47.8262,2
86,5,"[72.2958, -11.5457, -163.687, -144.391, -120.416]","[-99.7348, -115.312, -134.996, -140.6, -143.354]","[4.28322e-07, 4.36561e-07, 4.30435e-07, 4.45432e-07, 4.37926e-07]","[130.376, 130.376, 134.107, 99.3052, 133.425]","[52.5812, 128.81, 57.095, 54.2468, 125.348]","[-49.6238, -49.6238, -54.22, -37.1562, -53.4911]","[127.419, 128.81, 132.175, 125.753, 132.661]",256.728,47.8262,2
