Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
169,5,"[-90.3547, -112.309, -35.7513, 12.5662, 25.1369]","[-99.9459, -105.336, -117.09, -117.606, -131.643]","[4.38847e-07, 4.58828e-07, 4.46892e-07, 4.66528e-07, 4.40239e-07]","[42.5082, -45.7084, 42.5082, -45.7084, 54.5821]","[53.6253, 55.4422, 127.753, 125.908, 53.7587]","[-137.492, -133.528, -137.492, -133.528, -140.134]","[126.375, 124.558, 127.753, 125.908, 126.241]",112.728,111.826,2
170,5,"[157.366, 172.149, -20.0459, 35.7462, 175.954]","[-99.3423, -108.019, -138.711, -143.012, -144.73]","[4.0942e-07, 4.18032e-07, 4.32693e-07, 4.35573e-07, 4.61387e-07]","[49.0622, 49.0622, 107.258, -101.924, 102.32]","[50.5288, 130.883, 53.0227, 53.3074, 55.6608]","[-130.938, -130.938, -140.134, -129.458, -151.986]","[129.471, 130.883, 126.977, 126.693, 124.339]",128.728,111.826,2
171,5,"[-83.2377, 14.3056, 12.8674, 60.4041, 141.31]","[-98.8117, -104.086, -106.216, -107.469, -115.606]","[3.8518e-07, 4.5886e-07, 4.20798e-07, 3.94321e-07, 4.6656e-07]","[57.2278, 140.819, -62.3005, 57.2278, 140.819]","[47.4918, 55.445, 51.7933, 133.938, 125.905]","[-122.772, -140.819, -117.699, -122.772, -140.819]","[132.508, 124.555, 128.207, 133.938, 125.905]",144.728,111.826,2
172,5,"[81.7177, -167.351, -81.0395, -56.4042, -21.4825]","[-98.395, -109.755, -112.487, -113.52, -116.818]","[3.67154e-07, 5.07434e-07, 4.04364e-07, 3.76733e-07, 4.13081e-07]","[67.2099, 146.541, -71.0864, 67.2099, -71.0864]","[44.857, 59.1427, 49.9363, 136.575, 131.481]","[-112.79, -146.891, -108.914, -112.79, -108.914]","[135.143, 120.857, 130.064, 136.575, 131.481]",160.728,111.826,2
173,5,"[-68.6138, 121.184, -90.7425, 89.2159, -85.4086]","[-98.1338, -106.565, -113.241, -120.867, -121.754]","[3.56288e-07, 3.66152e-07, 5.4694e-07, 4.01225e-07, 5.72717e-07]","[78.8805, 78.8805, 150.049, -81.3161, -144.786]","[43.0727, 138.354, 61.585, 132.995, 62.9713]","[-101.12, -101.12, -150.399, -99.2512, -145.136]","[136.927, 138.354, 118.415, 132.995, 117.029]",176.728,111.826,2
174,5,"[-139.566, -131.171, -114.877, 4.69384, 47.3835]","[-98.0592, -105.445, -124.685, -132.57, -132.926]","[3.53244e-07, 3.6319e-07, 4.00588e-07, 3.91593e-07, 4.00589e-07]","[91.5504, 91.5504, -91.2655, -91.2655, -91.7368]","[42.5419, 138.882, 133.08, 48.3462, 133.08]","[-88.4496, -88.4496, -88.7345, -88.7345, -88.7822]","[137.458, 138.882, 133.08, 131.654, 133.08]",192.728,111.826,2
175,5,"[16.257, -175.825, -113.901, 163.626, 123.318]","[-98.1808, -107.49, -120.936, -125.301, -135.599]","[3.5822e-07, 3.68031e-07, 4.05757e-07, 3.9688e-07, 3.97476e-07]","[104.073, 104.073, -101.356, -101.356, -103.316]","[43.4021, 138.026, 132.402, 49.0215, 40.1803]","[-75.9272, -75.9272, -78.4607, -78.4607, -78.6641]","[136.598, 138.026, 132.402, 130.979, 129.889]",208.728,111.826,2
176,5,"[-30.2175, 57.5348, 58.6567, 71.4528, -8.66537]","[-98.4831, -113.816, -137.394, -138.741, -139.056]","[3.70894e-07, 3.80378e-07, 5.27323e-07, 5.26952e-07, 4.10055e-07]","[115.375, 115.375, -15.6205, -14.5805, -130.375]","[45.4347, 135.998, 60.4253, 60.4024, 50.6019]","[-64.6255, -64.6255, -50.6511, -50.3398, -71.3679]","[134.565, 135.998, 119.575, 119.598, 129.398]",224.728,111.826,2
177,5,"[-106.995, -52.212, 116.147, -88.3781, -7.43093]","[-98.9313, -105.177, -106.699, -114.782, -118.021]","[3.90517e-07, 4.23421e-07, 3.99536e-07, 4.88039e-07, 4.31754e-07]","[124.911, -119.927, 124.911, 36.2124, -119.927]","[48.2055, 52.0721, 133.222, 124.1, 129.325]","[-55.0888, -60.0732, -55.0888, -36.2124, -60.0732]","[131.795, 127.928, 133.222, 124.1, 129.325]",240.728,111.826,2
178,5,"[29.1005, -149.276, 100.559, 13.0815, -111.012]","[-99.4832, -109.838, -128.029, -131.036, -137.412]","[4.16107e-07, 4.24582e-07, 4.50056e-07, 4.46688e-07, 4.54979e-07]","[132.661, 132.661, -121.223, 50.4386, -129.43]","[51.283, 130.122, 54.6695, 54.3626, 126.968]","[-47.339, -47.339, -52.6292, -40.0232, -52.9669]","[128.717, 130.122, 125.331, 125.637, 126.968]",256.728,111.826,2
193,5,"[78.7249, -153.603, -93.5519, -131.703, 32.9762]","[-98.7115, -104.988, -108.728, -113.782, -138.836]","[3.80766e-07, 3.99001e-07, 3.9001e-07, 4.07832e-07, 4.006e-07]","[41.8315, 142.2, 41.8315, 142.2, 129.55]","[46.88, 49.2855, 134.551, 132.136, 36.8766]","[-138.168, -142.2, -138.168, -142.2, -143.329]","[133.12, 130.714, 134.551, 132.136, 129.214]",128.728,127.826,2
194,5,"[-102.451, 143.246, -31.2008, 128.809, 99.3865]","[-98.0918, -105.886, -106.204, -118.175, -120.098]","[3.54571e-07, 3.64481e-07, 4.45805e-07, 5.04551e-07, 4.53727e-07]","[50.335, 50.335, 148.933, 25.394, 148.933]","[42.7751, 138.65, 54.2813, 58.9469, 127.087]","[-129.665, -129.665, -149.283, -154.606, -149.283]","[137.225, 138.65, 125.719, 121.053, 127.087]",144.728,127.826,2
195,5,"[-164.482, 169.343, 157.05, -69.104, -78.3244]","[-111.319, -121.967, -122.393, -128.414, -128.671]","[4.93161e-07, 5.00333e-07, 4.44339e-07, 4.64347e-07, 5.15337e-07]","[171.506, 171.506, -72.879, 74.2065, 77.5358]","[58.1467, 123.152, 54.1452, 55.91, 59.2368]","[-144.518, -144.518, -105.886, -104.847, -103.313]","[121.853, 123.152, 125.855, 124.09, 120.128]",160.728,127.826,2
196,5,"[-59.0204, -140.85, -148.357, 147.906, 26.0817]","[-97.2798, -107.559, -110.826, -114.621, -120.445]","[3.22954e-07, 4.33222e-07, 3.33803e-07, 3.22998e-07, 5.38878e-07]","[75.7938, -82.6497, 75.7938, 81.2302, 173.93]","[36.304, 53.0753, 145.053, 36.3147, 61.1202]","[-104.206, -97.9175, -104.206, -104.68, -144.518]","[143.696, 126.925, 145.053, 143.685, 118.88]",176.728,127.826,2
197,5,"[126.833, 53.36, -104.09, 51.5193, 66.0115]","[-97.1888, -107.461, -116.977, -126.439, -130.267]","[3.19592e-07, 3.30552e-07, 4.32934e-07, 5.85985e-07, 4.71316e-07]","[91.9966, 91.9966, -90.5818, 175.28, -55.7362]","[35.4754, 145.867, 53.0467, 63.6312, 56.4814]","[-88.0034, -88.0034, -88.7822, -144.518, -76.1564]","[144.525, 145.867, 126.953, 116.369, 123.519]",192.728,127.826,2
198,5,"[-74.0682, -140.843, 29.6821, 22.5229, 112.66]","[-106.374, -111.5, -111.53, -112.487, -116.852]","[4.52876e-07, 5.88319e-07, 4.65887e-07, 3.25103e-07, 5.96024e-07]","[-99.2931, -31.3114, 99.607, 112.755, 33.4792]","[54.9219, 63.7438, 56.0381, 36.8164, 64.1086]","[-80.7069, -52.663, -81.1048, -72.3317, -51.2069]","[125.078, 116.256, 123.962, 143.184, 115.891]",208.728,127.826,2
