Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
147,5,"[-93.6654, 93.9181, 55.2318, 38.1495, -98.7216]","[-99.1451, -106.703, -116.603, -117.839, -136.899]","[4.00237e-07, 4.09042e-07, 4.03841e-07, 4.12569e-07, 4.06815e-07]","[47.1051, 47.1051, 134.54, 134.54, 11.6391]","[49.4376, 131.983, 49.874, 131.543, 50.226]","[-132.895, -132.895, -133.82, -133.82, -127.896]","[130.562, 131.983, 130.126, 131.543, 129.774]",128.728,95.8262,2
153,5,"[-73.0573, -4.12447, -172.924, 127.971, 21.3794]","[-98.2443, -100.742, -109.046, -114.161, -128.177]","[3.60845e-07, 3.64364e-07, 3.70587e-07, 3.74014e-07, 3.61795e-07]","[116.973, 60.8747, 116.973, 60.8747, 131.773]","[43.8411, 44.4143, 137.588, 137.017, 43.9976]","[-63.0273, -60.8747, -63.0273, -60.8747, -65.4387]","[136.159, 135.586, 137.588, 137.017, 136.002]",224.728,95.8262,2
169,5,"[13.7167, 67.0521, 176.013, 164.606, -38.1605]","[-99.2527, -103.399, -107.261, -115.243, -128.479]","[4.0522e-07, 4.21013e-07, 4.13919e-07, 4.29392e-07, 4.21277e-07]","[33.0458, -37.4224, 33.0458, -37.4224, -32.1989]","[50.0381, 51.8163, 131.378, 129.584, 47.4404]","[-146.954, -141.814, -146.954, -141.814, -141.242]","[129.962, 128.184, 131.378, 129.584, 127.655]",112.728,111.826,2
170,5,"[-14.0614, 68.6745, -88.4262, 2.35877, -139.171]","[-98.5362, -112.665, -139.616, -140.607, -144.626]","[3.73169e-07, 3.82597e-07, 4.41201e-07, 4.02297e-07, 4.36985e-07]","[39.2955, 39.2955, 102.32, 107.258, 97.6692]","[45.7777, 135.655, 53.8501, 49.6883, 53.4453]","[-140.705, -140.705, -166.862, -152.312, -167.912]","[134.222, 135.655, 126.15, 130.312, 126.555]",128.728,111.826,2
171,5,"[155.913, -4.1614, -97.3116, 140.748, 93.6429]","[-97.8896, -104.132, -119.937, -121.782, -129.875]","[3.4642e-07, 3.56557e-07, 3.85157e-07, 4.58749e-07, 3.7606e-07]","[47.8001, 47.8001, -55.4917, 124.289, -58.7452]","[41.2973, 140.118, 135.267, 55.4355, 51.9134]","[-132.2, -132.2, -124.508, -166.862, -124.937]","[138.703, 140.118, 135.267, 124.565, 134.513]",144.728,111.826,2
172,5,"[-24.3347, -168.823, -10.9851, 177.913, -165.526]","[-97.3689, -111.343, -115.334, -126.691, -134.101]","[3.26282e-07, 3.37024e-07, 3.67149e-07, 4.72653e-07, 3.57594e-07]","[59.3947, 59.3947, -65.844, 153.931, -68.3995]","[37.0921, 144.277, 138.179, 125.372, 49.5559]","[-120.605, -120.605, -114.156, -153.931, -114.5]","[142.908, 144.277, 138.179, 125.372, 137.5]",160.728,111.826,2
173,5,"[-171.799, -29.8019, 53.0401, 112.456, -151.775]","[-97.0361, -103.722, -106.255, -106.788, -113.555]","[3.14027e-07, 3.25174e-07, 3.44187e-07, 5.20459e-07, 3.54388e-07]","[74.5542, 74.5542, -78.5097, 157.733, -78.5097]","[34.0247, 147.291, 40.8723, 59.9956, 140.54]","[-105.446, -105.446, -102.058, -158.083, -102.058]","[145.975, 147.291, 139.128, 120.004, 140.54]",176.728,111.826,2
174,5,"[137.128, -141.806, -148.536, 30.8498, 120.871]","[-96.9405, -102.648, -106.587, -112.886, -113.67]","[3.1059e-07, 3.21857e-07, 3.42884e-07, 3.42884e-07, 3.53122e-07]","[92.2284, 92.2284, -91.6918, -91.7368, -91.6918]","[33.0739, 148.223, 40.62, 40.62, 140.79]","[-87.7716, -87.7716, -88.3082, -88.3144, -88.3082]","[146.926, 148.223, 139.38, 139.38, 140.79]",192.728,111.826,2
175,5,"[118.782, 38.713, -154.292, 125.126, -18.0257]","[-97.0977, -104.872, -105.853, -113.258, -116.313]","[3.16259e-07, 3.27331e-07, 3.48719e-07, 3.5879e-07, 5.2886e-07]","[109.501, 109.501, -104.815, -104.815, -10.5676]","[34.6193, 146.708, 41.7254, 139.693, 60.5198]","[-70.4994, -70.4994, -75.0011, -75.0011, -42.1185]","[145.381, 146.708, 138.275, 139.693, 119.48]",208.728,111.826,2
176,5,"[-72.911, -77.9267, 138.604, -55.7514, -164.809]","[-97.4823, -107.839, -127.552, -130.744, -133.47]","[3.30567e-07, 3.41174e-07, 4.84112e-07, 4.84227e-07, 3.61992e-07]","[123.796, 123.796, -14.5805, -15.6205, -131.37]","[38.0636, 143.318, 57.4788, 57.4875, 44.0299]","[-56.2037, -56.2037, -41.7347, -42.1185, -65.4387]","[141.936, 143.318, 122.521, 122.513, 135.97]",224.728,111.826,2
177,5,"[-111.771, 115.968, -102.604, 75.3835, -128.381]","[-98.0399, -105.216, -106.421, -115.036, -121.871]","[3.52462e-07, 3.62429e-07, 4.42102e-07, 3.79296e-07, 4.58202e-07]","[134.554, 134.554, -39.6879, -124.552, 27.4395]","[42.4031, 139.02, 53.9354, 46.6718, 126.665]","[-45.4456, -45.4456, -44.2865, -52.4822, -27.4395]","[137.597, 139.02, 126.065, 133.328, 126.665]",240.728,111.826,2
