Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
169,5,"[82.5844, -34.5018, -119.292, -143.52, -133.78]","[-100.214, -104.287, -112.728, -114.627, -130.043]","[4.52598e-07, 4.73813e-07, 4.60403e-07, 4.81274e-07, 4.53431e-07]","[45.2854, -48.134, 45.2854, -48.134, 54.5821]","[54.8973, 56.6812, 126.462, 124.647, 54.9711]","[-134.715, -131.102, -134.715, -131.102, -136.647]","[125.103, 123.319, 126.462, 124.647, 125.029]",112.728,111.826,2
170,5,"[-62.3652, 60.0851, -120.998, 166.85, 151.31]","[-99.6491, -113.169, -138.881, -140.722, -144.511]","[4.24121e-07, 4.3244e-07, 4.45765e-07, 4.51107e-07, 4.6655e-07]","[51.7904, 51.7904, 107.258, -101.924, 97.6692]","[52.1457, 129.251, 54.2775, 54.764, 56.0929]","[-128.21, -128.21, -136.647, -126.932, -147.645]","[127.854, 129.251, 125.722, 125.236, 123.907]",128.728,111.826,2
171,5,"[87.7756, -7.48311, -10.2967, 29.3032, 62.1568]","[-99.1565, -104.361, -106.745, -111.739, -114.815]","[4.00764e-07, 4.72031e-07, 4.09558e-07, 4.38125e-07, 4.7952e-07]","[59.7023, 138.073, 59.7023, -64.1365, 138.073]","[49.5021, 56.5389, 131.918, 53.5557, 124.792]","[-120.298, -138.073, -120.298, -115.863, -138.073]","[130.498, 123.461, 131.918, 126.444, 124.792]",144.728,111.826,2
172,5,"[-138.186, 76.4229, 104.53, 162.009, -161.642]","[-98.7729, -106.986, -107.878, -110.026, -118.839]","[3.83466e-07, 5.19344e-07, 3.92647e-07, 5.36925e-07, 5.20295e-07]","[69.123, 143.94, 69.123, -137.522, 139.163]","[47.2566, 59.9245, 134.174, 61.0052, 59.9852]","[-110.877, -144.29, -110.877, -137.522, -147.645]","[132.743, 120.075, 134.174, 118.995, 120.015]",160.728,111.826,2
173,5,"[-87.1106, -19.9834, 83.2451, -172.347, -93.5502]","[-98.5339, -112.724, -113.356, -131.209, -134.676]","[3.73069e-07, 3.825e-07, 4.1058e-07, 5.58013e-07, 4.19168e-07]","[79.8788, 79.8788, -82.0152, 148.136, -82.0152]","[45.7628, 135.67, 50.662, 62.1983, 130.749]","[-100.121, -100.121, -98.5521, -147.508, -98.5521]","[134.237, 135.67, 129.338, 117.802, 130.749]",176.728,111.826,2
174,5,"[69.5609, 157.75, 42.4587, -42.1088, -76.5533]","[-98.4658, -111.205, -114.026, -119.772, -127.188]","[3.70156e-07, 4.10123e-07, 3.79659e-07, 4.10124e-07, 4.1872e-07]","[91.397, -91.16, 91.397, -91.7368, -91.16]","[45.3221, 50.6097, 136.11, 50.6098, 130.802]","[-88.603, -88.84, -88.603, -88.8934, -88.84]","[134.678, 129.39, 136.11, 129.39, 130.802]",192.728,111.826,2
175,5,"[-78.872, -85.0288, -164.924, -84.5459, 43.8243]","[-98.5765, -111.611, -112.995, -134.227, -137.53]","[3.74901e-07, 3.84287e-07, 4.1523e-07, 4.23723e-07, 4.16155e-07]","[102.805, 102.805, -100.484, -100.484, -102.704]","[46.0348, 135.398, 51.1859, 130.22, 40.1101]","[-77.1952, -77.1952, -79.3321, -79.3321, -79.5433]","[133.965, 135.398, 128.814, 130.22, 127.523]",208.728,111.826,2
176,5,"[-147.773, -85.7328, -168.144, -38.4594, -44.8077]","[-98.8532, -107.124, -135.285, -137.78, -139.134]","[3.87023e-07, 3.96121e-07, 5.41766e-07, 5.4406e-07, 4.28226e-07]","[113.276, 113.276, -21.576, -15.6205, -130.375]","[47.7414, 133.688, 61.2885, 61.4207, 52.5713]","[-66.7237, -66.7237, -55.6306, -53.073, -72.8464]","[132.259, 133.688, 118.712, 118.579, 127.429]",224.728,111.826,2
177,5,"[-177.69, 72.6953, -126.557, -162.901, 117.325]","[-99.2664, -107.359, -108.573, -115.233, -117.41]","[4.05861e-07, 4.14546e-07, 4.40429e-07, 5.00388e-07, 4.93226e-07]","[122.337, 122.337, -117.959, 38.9069, 38.62]","[50.1138, 131.302, 53.7767, 123.148, 58.7307]","[-57.6633, -57.6633, -62.0411, -38.9069, -38.9993]","[129.886, 131.302, 126.223, 123.148, 122.034]",240.728,111.826,2
178,5,"[138.303, -42.1, 38.1228, -29.0804, -128.371]","[-99.7796, -116.368, -125.65, -129.139, -134.737]","[4.30534e-07, 4.38731e-07, 4.66232e-07, 4.59918e-07, 4.73812e-07]","[129.895, 129.895, -121.223, 50.4386, -121.223]","[52.8061, 128.583, 56.0666, 55.5357, 125.273]","[-50.1055, -50.1055, -55.0261, -43.1957, -55.0261]","[127.194, 128.583, 123.933, 124.464, 125.273]",256.728,111.826,2
