Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[-144.307, 163.155, -133.203, -14.2989, -21.3876]","[-100.115, -114.139, -132.163, -138.777, -145.674]","[4.47467e-07, 4.55359e-07, 4.4893e-07, 4.51356e-07, 4.56798e-07]","[44.3669, 44.3669, 55.1885, 51.8091, 55.1885]","[54.4341, 126.932, 54.5675, 68.9064, 126.797]","[-135.633, -135.633, -138.613, -137.647, -138.613]","[125.566, 126.932, 125.432, 128.74, 126.797]",112.728,63.8262,2
101,5,"[-86.3115, 68.371, 66.3648, -9.91994, 32.2834]","[-99.5368, -110.765, -139.428, -139.844, -144.808]","[4.1868e-07, 4.27105e-07, 4.37846e-07, 4.23689e-07, 4.32627e-07]","[50.903, 50.903, 97.0961, 58.2271, 41.0084]","[51.5647, 129.838, 53.5287, 67.3458, 64.802]","[-129.097, -129.097, -138.613, -131.592, -117.192]","[128.435, 129.838, 126.471, 132.585, 138.996]",128.728,63.8262,2
102,5,"[74.103, -120.326, -131.839, -55.1559, -171.609]","[-99.0315, -106.51, -129.808, -139.678, -141.711]","[3.95044e-07, 4.03962e-07, 4.57321e-07, 4.00474e-07, 4.65047e-07]","[58.917, 58.917, 133.359, 65.3869, 133.359]","[48.7898, 132.634, 55.3121, 66.0984, 126.04]","[-121.083, -121.083, -138.613, -123.407, -138.613]","[131.21, 132.634, 124.688, 135.81, 126.04]",144.728,63.8262,2
103,5,"[-22.6615, 153.133, 20.0085, 162.755, -51.7726]","[-104.853, -115.261, -125.296, -130.364, -131.936]","[4.91418e-07, 4.98615e-07, 3.77823e-07, 4.91691e-07, 3.79112e-07]","[142.863, 142.863, 72.1232, 141.688, 65.3861]","[58.0203, 123.281, 44.9587, 55.6793, 39.4113]","[-142.104, -142.104, -113.489, -142.741, -110.12]","[121.98, 123.281, 132.67, 120.652, 129.971]",160.728,63.8262,2
104,5,"[-29.183, -31.2142, -3.03979, 5.71815, 120.81]","[-131.551, -137.234, -144.262, -147.523, -147.969]","[3.68609e-07, 3.79607e-07, 3.79442e-07, 5.29478e-07, 3.87868e-07]","[77.9334, 55.7078, 77.256, 147.871, 57.2742]","[37.4528, 53.1944, 145.902, 63.2985, 129.607]","[-99.6901, -91.924, -99.405, -145.36, -92.0001]","[131.378, 137.557, 131.403, 121.48, 138.661]",176.728,63.8262,2
105,5,"[120.47, -141.888, -153.841, 58.2693, -64.0101]","[-98.3222, -107.98, -111.407, -118.915, -119.955]","[3.64093e-07, 3.641e-07, 3.7375e-07, 3.64677e-07, 3.64696e-07]","[91.5145, 90.6576, 91.5145, 97.3668, 98.155]","[44.3708, 44.372, 137.06, 44.728, 44.8317]","[-88.4855, -88.154, -88.4855, -92.1424, -91.8039]","[135.629, 135.628, 137.06, 135.7, 135.714]",192.728,63.8262,2
106,5,"[35.4555, -131.883, 85.3026, 64.8068, 28.8453]","[-105.994, -117.385, -131.775, -134.222, -138.652]","[5.03296e-07, 5.10326e-07, 5.03589e-07, 5.03927e-07, 5.04595e-07]","[35.178, 35.178, 37.8504, 36.6008, 39.7035]","[58.8608, 122.422, 58.8809, 55.7812, 64.8532]","[-36.9408, -36.9408, -34.9855, -35.9288, -35.3432]","[121.139, 122.422, 121.119, 118.809, 123.059]",208.728,63.8262,2
107,5,"[157.707, 120.389, -139.487, 32.1269, 88.6883]","[-104.186, -114.785, -139.094, -140.725, -142.972]","[4.67505e-07, 4.75065e-07, 3.85127e-07, 4.69161e-07, 3.94424e-07]","[39.7204, 39.7204, 102.405, 30.0627, 127.049]","[56.1715, 125.166, 42.4563, 56.3069, 28.1711]","[-41.4833, -41.4833, -58.4184, -44.9514, -69.8711]","[123.828, 125.166, 128.997, 123.693, 122.707]",224.728,63.8262,2
108,5,"[-160.857, 123.014, 115.453, 57.437, -70.2664]","[-108.992, -128.35, -135.915, -148.123, -150.393]","[4.00466e-07, 4.09362e-07, 4.3623e-07, 4.67868e-07, 4.49687e-07]","[123.045, 122.005, 55.1035, 102.44, 71.6525]","[49.3028, 132.865, 53.3717, 56.2013, 54.6361]","[-56.5658, -55.6027, -44.9514, -35.7627, -34.9855]","[130.392, 131.084, 126.628, 123.799, 125.364]",240.728,63.8262,2
109,5,"[69.8744, 1.46288, -128.484, 175.689, 129.744]","[-99.6771, -113.856, -134.805, -136.444, -138.179]","[4.25489e-07, 4.33782e-07, 4.27541e-07, 4.29384e-07, 4.29334e-07]","[130.875, 130.875, 134.556, 108.399, 124.296]","[52.2888, 129.106, 56.7757, 52.6895, 65.5839]","[-49.1249, -49.1249, -53.6437, -44.9514, -46.855]","[127.711, 129.106, 132.425, 127.311, 131.386]",256.728,63.8262,2
