Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[-148.211, -140.127, 22.7889, 57.2439, 61.2493]","[-99.5979, -106.963, -111.998, -117.226, -129.919]","[4.21634e-07, 4.76801e-07, 4.30001e-07, 4.84216e-07, 4.25062e-07]","[51.4054, 39.9253, 51.4054, 39.9253, 111.907]","[51.8826, 56.9169, 129.517, 124.406, 52.2443]","[-128.595, -139.316, -128.595, -139.316, -129.874]","[128.117, 123.083, 129.517, 124.406, 127.756]",128.728,79.8262,2
130,5,"[154.952, -67.4762, -98.0304, -151.618, -12.198]","[-129.127, -137.611, -140.206, -141.545, -143.885]","[3.85135e-07, 3.94278e-07, 3.89393e-07, 4.07912e-07, 3.9088e-07]","[106.507, 106.507, 81.3766, 133.799, 82.7356]","[47.4858, 133.944, 42.3325, 61.714, 41.9745]","[-63.4261, -63.4261, -62.0487, -60.0943, -60.6211]","[132.514, 133.944, 131.084, 132.843, 130.435]",224.728,79.8262,2
131,5,"[-20.5761, 146.838, -126.734, 67.9084, 47.8026]","[-113.922, -124.212, -128.202, -135.026, -137.346]","[4.38986e-07, 4.50276e-07, 4.38935e-07, 4.50271e-07, 4.58121e-07]","[45.6751, -3.09645, 44.4742, -3.22819, -3.09645]","[53.6387, 54.6893, 56.9269, 54.6889, 126.673]","[-47.4379, -52.1218, -47.6865, -52.1159, -52.1218]","[126.361, 125.311, 126.912, 125.311, 126.673]",240.728,79.8262,2
147,5,"[-148.714, 157.442, -41.2431, -24.1277, -21.8453]","[-98.9438, -106.655, -124.329, -124.375, -144.882]","[3.91079e-07, 4.00085e-07, 4.03689e-07, 3.94765e-07, 4.05691e-07]","[44.8542, 44.8542, 136.792, 136.792, 11.6391]","[48.279, 133.148, 132.67, 48.7543, 132.41]","[-135.146, -135.146, -136.072, -136.072, -130.187]","[131.721, 133.148, 132.67, 131.246, 132.41]",128.728,95.8262,2
153,5,"[-136.113, -9.12259, 130.215, -168.484, 76.1579]","[-97.996, -100.778, -104.777, -108.626, -126.882]","[3.50688e-07, 3.54309e-07, 3.60704e-07, 3.64226e-07, 3.51398e-07]","[118.846, 58.9102, 118.846, 58.9102, 131.773]","[42.0848, 42.7292, 139.336, 138.696, 42.2129]","[-61.1542, -58.9102, -61.1542, -58.9102, -63.4261]","[137.915, 137.271, 139.336, 138.696, 137.787]",224.728,95.8262,2
169,5,"[23.7754, 166.396, -43.1582, -49.7051, -114.91]","[-99.106, -102.165, -106.59, -111.638, -124.702]","[3.98441e-07, 4.13056e-07, 4.07284e-07, 4.21593e-07, 4.13178e-07]","[30.3613, -35.0556, 30.3613, -35.0556, -31.3969]","[49.2162, 50.9429, 132.206, 130.466, 48.0747]","[-149.639, -144.181, -149.639, -144.181, -143.755]","[130.784, 129.057, 132.206, 130.466, 128.7]",112.728,111.826,2
170,5,"[-147.487, -142.609, -169.414, 82.2563, 125.58]","[-98.3629, -112.681, -137.321, -141.43, -143.906]","[3.65801e-07, 3.75414e-07, 4.38547e-07, 3.96672e-07, 4.34611e-07]","[36.3873, 36.3873, 102.32, 107.258, 97.6692]","[44.6436, 136.788, 53.5964, 48.9955, 53.2128]","[-143.613, -143.613, -170.87, -155.811, -172.108]","[135.356, 136.788, 126.404, 131.005, 126.787]",128.728,111.826,2
171,5,"[160.611, -74.1935, 39.1538, -10.3091, -64.7845]","[-97.6879, -104.441, -128.058, -132.088, -132.635]","[3.38475e-07, 3.48842e-07, 4.56042e-07, 3.66465e-07, 3.75607e-07]","[44.8033, 44.8033, 124.289, -57.9535, -53.368]","[39.742, 141.66, 55.2008, 52.1501, 136.757]","[-135.197, -135.197, -170.87, -127.279, -126.632]","[140.258, 141.66, 124.799, 136.233, 136.757]",144.728,111.826,2
172,5,"[-33.9965, -126.966, 156.854, -20.9883, -150.792]","[-97.141, -105.957, -115.875, -118.797, -135.266]","[3.17839e-07, 3.28857e-07, 3.57123e-07, 4.59153e-07, 3.48047e-07]","[56.7036, 56.7036, -64.1266, 156.226, -47.3806]","[35.0295, 146.305, 140.01, 55.4702, 41.6011]","[-123.296, -123.296, -115.873, -156.226, -112.81]","[144.97, 146.305, 140.01, 124.53, 138.399]",160.728,111.826,2
173,5,"[178.439, 92.4384, 61.6512, 56.8031, -38.6032]","[-96.7897, -102.27, -106.946, -108.063, -118.973]","[3.0525e-07, 3.16707e-07, 5.00634e-07, 3.33635e-07, 3.44148e-07]","[72.9502, 72.9502, 159.111, -77.5503, -77.5503]","[31.5016, 149.76, 58.6765, 38.7315, 142.659]","[-107.05, -107.05, -159.111, -103.017, -103.017]","[148.498, 149.76, 121.323, 141.269, 142.659]",176.728,111.826,2
