Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[-76.6447, 111.23, -75.4867, -117.397, -76.3885]","[-100.094, -114.487, -132.28, -138.888, -146.115]","[4.46401e-07, 4.54312e-07, 4.47921e-07, 4.50372e-07, 4.55806e-07]","[44.1555, 44.1555, 55.1885, 51.7181, 55.1885]","[54.3362, 127.031, 54.4757, 68.9303, 126.89]","[-135.845, -135.845, -138.895, -137.903, -138.895]","[125.664, 127.031, 125.524, 128.874, 126.89]",112.728,63.8262,2
101,5,"[94.6717, 102.517, 38.0207, -170.74, -86.9032]","[-99.5131, -110.338, -139.421, -139.912, -144.809]","[4.17541e-07, 4.25988e-07, 4.3685e-07, 4.22658e-07, 4.31534e-07]","[50.696, 50.696, 97.0961, 58.1475, 40.7977]","[51.4406, 129.963, 53.4321, 67.3639, 64.7353]","[-129.304, -129.304, -138.895, -131.86, -117.358]","[128.559, 129.963, 126.568, 132.76, 139.167]",128.728,63.8262,2
102,5,"[-25.036, -34.6315, -15.038, 160.245, -165.423]","[-99.0049, -106.525, -130.117, -139.727, -142.191]","[3.93837e-07, 4.02782e-07, 4.56303e-07, 3.99385e-07, 4.64046e-07]","[58.73, 58.73, 133.359, 65.32, 133.359]","[48.6359, 132.789, 55.2236, 66.1101, 126.13]","[-121.27, -121.27, -138.895, -123.656, -138.895]","[131.364, 132.789, 124.776, 136.023, 126.13]",144.728,63.8262,2
103,5,"[-174.264, -90.8518, -75.6578, 9.43689, 36.9318]","[-104.895, -115.209, -125.266, -130.365, -131.669]","[4.90441e-07, 4.97653e-07, 3.7656e-07, 4.90714e-07, 3.77765e-07]","[143.066, 143.066, 71.9909, 141.895, 65.3053]","[57.949, 123.354, 44.7701, 55.6026, 39.4298]","[-142.307, -142.307, -113.639, -142.943, -110.277]","[122.051, 123.354, 132.85, 120.72, 130.237]",160.728,63.8262,2
104,5,"[-59.681, -131.792, -29.4995, 132.638, -154.963]","[-131.293, -137.259, -144.073, -146.408, -147.414]","[3.67225e-07, 3.78345e-07, 3.78057e-07, 5.28569e-07, 3.86633e-07]","[77.891, 55.5164, 77.2128, 148.063, 57.0878]","[37.4574, 53.0513, 145.897, 63.2498, 129.759]","[-99.771, -91.9369, -99.4826, -145.555, -92.0135]","[131.669, 137.767, 131.694, 121.541, 138.87]",176.728,63.8262,2
105,5,"[-41.4394, 54.6419, -173.403, -116.328, 120.857]","[-98.2909, -108.003, -110.413, -118.905, -119.946]","[3.62784e-07, 3.62792e-07, 3.72475e-07, 3.63371e-07, 3.6339e-07]","[91.5265, 90.6576, 91.5265, 97.4209, 98.2147]","[44.1591, 44.1604, 137.271, 44.5197, 44.6242]","[-88.4735, -88.1339, -88.4735, -92.157, -91.8161]","[135.841, 135.84, 137.271, 135.911, 135.925]",192.728,63.8262,2
106,5,"[132.979, -120.822, -114.128, 159.203, 121.974]","[-106.09, -117.313, -132.447, -134.236, -138.924]","[5.02336e-07, 5.09379e-07, 5.02676e-07, 5.02968e-07, 5.03692e-07]","[34.9778, 34.9778, 37.8504, 36.397, 39.6166]","[58.7946, 122.49, 58.8181, 55.7087, 64.8948]","[-36.7406, -36.7406, -34.6299, -35.7315, -35.0933]","[121.205, 122.49, 121.182, 118.87, 123.167]",208.728,63.8262,2
107,5,"[-27.5739, -172.028, -40.1084, -60.479, -53.2906]","[-104.167, -114.833, -139.066, -140.396, -142.861]","[4.66478e-07, 4.74054e-07, 3.8389e-07, 4.68064e-07, 3.92946e-07]","[39.5122, 39.5122, 102.499, 30.0627, 127.168]","[56.0869, 125.252, 42.256, 56.2173, 28.2075]","[-41.275, -41.275, -58.2302, -44.6846, -69.7398]","[123.913, 125.252, 129.147, 123.783, 122.928]",224.728,63.8262,2
108,5,"[-23.8476, 91.9374, 130.625, 160.087, 169.076]","[-108.931, -128.397, -135.816, -148.393, -150.475]","[3.99278e-07, 4.082e-07, 4.35172e-07, 4.66963e-07, 4.48817e-07]","[123.242, 122.199, 55.1035, 102.44, 71.6525]","[49.1575, 133.016, 53.2681, 56.1269, 54.5572]","[-56.3717, -55.4062, -44.6846, -35.4847, -34.6299]","[130.539, 131.228, 126.732, 123.873, 125.443]",240.728,63.8262,2
109,5,"[109.787, -96.5897, -131.783, 130.458, -92.7968]","[-99.6542, -113.294, -134.8, -136.444, -138.277]","[4.24372e-07, 4.32686e-07, 4.2643e-07, 4.28335e-07, 4.28313e-07]","[131.085, 131.085, 134.769, 108.399, 124.383]","[52.172, 129.224, 56.6789, 52.5825, 65.6063]","[-48.9146, -48.9146, -53.4423, -44.6846, -46.5864]","[127.828, 129.224, 132.563, 127.417, 131.553]",256.728,63.8262,2
