Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[-22.5437, 164.857, -19.7998, 62.7055, -41.3055]","[-100.157, -113.494, -131.924, -138.553, -144.835]","[4.49615e-07, 4.5747e-07, 4.50968e-07, 4.53344e-07, 4.58801e-07]","[44.7851, 44.7851, 55.1885, 51.9914, 55.1885]","[54.6296, 126.734, 54.7516, 68.8585, 126.61]","[-135.215, -135.215, -138.056, -137.142, -138.056]","[125.37, 126.734, 125.248, 128.471, 126.61]",112.728,63.8262,2
101,5,"[169.245, -103.269, -8.44761, 173.228, 166.743]","[-99.5843, -111.707, -139.452, -139.702, -144.811]","[4.20974e-07, 4.29354e-07, 4.39857e-07, 4.25772e-07, 4.34829e-07]","[51.3117, 51.3117, 97.0961, 58.3867, 41.4261]","[51.8121, 129.588, 53.7222, 67.3098, 64.9353]","[-128.688, -128.688, -138.056, -131.065, -116.865]","[128.188, 129.588, 126.278, 132.238, 138.657]",128.728,63.8262,2
102,5,"[171.634, -33.3046, -136.306, 93.2516, 46.0602]","[-99.0848, -106.549, -129.157, -139.582, -140.76]","[3.97474e-07, 4.06338e-07, 4.59378e-07, 4.02674e-07, 4.67069e-07]","[59.2852, 59.2852, 133.359, 65.5209, 133.359]","[49.0958, 132.327, 55.4895, 66.075, 125.86]","[-120.715, -120.715, -138.056, -122.92, -138.056]","[130.904, 132.327, 124.511, 135.388, 125.86]",144.728,63.8262,2
103,5,"[179.549, -179.514, 113.084, 8.44772, 3.61859]","[-104.78, -115.387, -125.357, -130.366, -132.45]","[4.93387e-07, 5.00556e-07, 3.80364e-07, 4.93659e-07, 3.81826e-07]","[142.459, 142.459, 72.3828, 141.279, 65.5474]","[58.163, 123.135, 45.3325, 55.8327, 39.3747]","[-141.7, -141.7, -113.195, -142.34, -109.813]","[121.837, 123.135, 132.314, 120.516, 129.446]",160.728,63.8262,2
104,5,"[-93.6896, 72.0978, -75.553, -74.157, 15.0059]","[-132.047, -137.185, -144.632, -146.971, -150.382]","[3.71397e-07, 3.82147e-07, 3.82231e-07, 5.36726e-07, 5.31311e-07]","[78.018, 56.0849, 77.3421, 158.843, 147.491]","[37.4439, 53.4788, 145.911, 60.9934, 63.3963]","[-99.533, -91.8987, -99.2543, -138.056, -144.971]","[130.807, 137.142, 130.83, 119.007, 121.358]",176.728,63.8262,2
105,5,"[-11.3828, 89.2653, 141.943, -48.3267, -169.54]","[-98.3848, -107.933, -113.281, -118.937, -119.975]","[3.66724e-07, 3.66731e-07, 3.76314e-07, 3.67305e-07, 3.67324e-07]","[91.491, 90.6576, 91.491, 97.261, 98.0382]","[44.7895, 44.7906, 136.642, 45.1402, 45.2424]","[-88.509, -88.1931, -88.509, -92.1138, -91.78]","[135.211, 135.209, 136.642, 135.281, 135.295]",192.728,63.8262,2
106,5,"[100.493, 106.46, -45.2252, 136.208, 72.9024]","[-105.818, -117.557, -130.295, -134.198, -138.117]","[5.05231e-07, 5.12234e-07, 5.05443e-07, 5.05861e-07, 5.06422e-07]","[35.5751, 35.5751, 37.8504, 37.0051, 39.8782]","[58.9932, 122.286, 59.0077, 55.9263, 64.7698]","[-37.3379, -37.3379, -35.6875, -36.3205, -35.8369]","[121.007, 122.286, 120.992, 118.686, 122.844]",208.728,63.8262,2
107,5,"[66.3574, -116.389, -77.8017, 95.9937, -156.191]","[-104.229, -114.72, -139.15, -141.389, -142.098]","[4.69575e-07, 4.77102e-07, 3.87618e-07, 4.71374e-07, 3.89131e-07]","[40.133, 40.133, 102.222, 30.0627, 100.073]","[56.3406, 124.994, 42.8532, 56.4861, 48.0228]","[-41.8958, -41.8958, -58.7887, -45.4775, -54.2981]","[123.659, 124.994, 128.697, 123.514, 131.977]",224.728,63.8262,2
108,5,"[-176.493, 82.9172, -38.3649, 78.1509, 4.19187]","[-109.112, -128.324, -136.173, -147.618, -150.233]","[4.02857e-07, 4.11702e-07, 4.38366e-07, 4.69698e-07, 4.51453e-07]","[122.659, 121.625, 55.1035, 102.44, 71.6525]","[49.5918, 132.567, 53.5789, 56.3506, 54.795]","[-56.948, -55.99, -45.4775, -36.3131, -35.6875]","[130.101, 130.798, 126.421, 123.649, 125.205]",240.728,63.8262,2
109,5,"[-113.039, 92.9119, 142.082, 76.6963, -150.291]","[-99.723, -115.015, -136.447, -137.979, -151.072]","[4.2774e-07, 4.35989e-07, 4.315e-07, 4.31398e-07, 4.37604e-07]","[130.46, 130.46, 108.399, 124.121, 125.878]","[52.5215, 128.871, 52.9033, 65.5393, 120.807]","[-49.54, -49.54, -45.4775, -47.383, -47.9314]","[127.479, 128.871, 127.097, 131.053, 131.3]",256.728,63.8262,2
