Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[147.553, 173.046, -126.833, -96.7943, 22.6991]","[-99.6927, -114.249, -134.35, -150.32, -150.999]","[4.26255e-07, 4.34533e-07, 4.29263e-07, 4.37484e-07, 4.51628e-07]","[39.5919, 39.5919, 55.1885, 55.1885, 31.1084]","[52.3683, 129.026, 52.6772, 128.713, 68.9782]","[-140.408, -140.408, -145.076, -145.076, -124.694]","[127.632, 129.026, 127.323, 128.713, 145.158]",112.728,63.8262,2
101,5,"[36.1559, -29.0759, 62.2615, -146.708, -169.476]","[-99.0512, -106.514, -139.965, -141.029, -151.393]","[3.95939e-07, 4.04837e-07, 4.18456e-07, 4.03655e-07, 4.26885e-07]","[46.1396, 46.1396, 97.0961, 56.6063, 97.0961]","[48.9031, 132.521, 51.5404, 67.7215, 129.862]","[-133.86, -133.86, -145.076, -137.991, -145.076]","[131.097, 132.521, 128.46, 136.333, 129.862]",128.728,63.8262,2
102,5,"[142.178, -134.213, 147.355, 38.6528, -6.46164]","[-98.4824, -113.826, -134.758, -135.164, -140.458]","[3.70867e-07, 3.80352e-07, 3.73498e-07, 4.37459e-07, 3.82079e-07]","[54.5173, 54.5173, 47.7205, 133.359, 48.9434]","[45.4306, 136.002, 51.4761, 53.4912, 131.438]","[-125.483, -125.483, -119.486, -145.076, -120.327]","[134.569, 136.002, 138.752, 126.509, 139.437]",144.728,63.8262,2
103,5,"[-164.728, -90.2243, -28.8758, -63.7756, -11.1507]","[-106.56, -115.83, -123.079, -124.644, -130.783]","[4.72048e-07, 4.79536e-07, 3.52387e-07, 3.52447e-07, 4.72326e-07]","[147.382, 147.382, 63.6801, 68.9177, 146.278]","[56.5402, 124.79, 39.8163, 40.7632, 54.0862]","[-146.623, -146.623, -114.176, -117.085, -147.22]","[123.46, 124.79, 136.177, 136.654, 122.068]",160.728,63.8262,2
104,5,"[76.2644, -89.9813, -150.549, -168.682, 36.933]","[-122.695, -135.62, -137.579, -138.523, -144.435]","[3.41093e-07, 3.52673e-07, 5.11496e-07, 3.51912e-07, 3.61817e-07]","[77.0307, 53.9997, 152.061, 76.3396, 55.4037]","[37.5522, 48.0545, 62.2982, 145.799, 134.499]","[-101.819, -92.6478, -149.666, -101.45, -92.757]","[138.226, 142.049, 122.737, 138.265, 143.166]",176.728,63.8262,2
105,5,"[-123.256, -141.341, -68.3857, -83.6083, -98.9481]","[-97.669, -104.589, -108.617, -115.42, -118.707]","[3.37741e-07, 3.4813e-07, 3.37755e-07, 3.48144e-07, 3.38368e-07]","[91.8109, 91.8109, 90.6576, 90.6576, 98.6962]","[39.592, 141.808, 39.5948, 141.805, 40.0318]","[-88.1891, -88.1891, -87.6212, -87.6212, -92.5026]","[140.408, 141.808, 140.405, 141.805, 140.474]",192.728,63.8262,2
106,5,"[178.123, 33.363, 150.434, -74.1255, 141.202]","[-109.769, -117.955, -134.97, -138.659, -139.067]","[4.8427e-07, 4.91572e-07, 4.84911e-07, 3.55086e-07, 3.51749e-07]","[30.7516, 30.7516, 32.0784, 128.556, 113.636]","[57.4907, 123.821, 54.2807, 50.7858, 24.8203]","[-32.5144, -32.5144, -31.5745, -92.2762, -77.0497]","[122.509, 123.821, 120.078, 142.673, 129.529]",208.728,63.8262,2
107,5,"[-75.708, -163.105, 59.1853, -5.06005, -162.119]","[-104.187, -118.429, -133.102, -137.456, -138.45]","[4.47094e-07, 4.54993e-07, 4.4754e-07, 3.61994e-07, 3.60297e-07]","[35.058, 35.058, 30.0627, 109.501, 104.688]","[54.3999, 126.967, 54.4408, 31.4041, 37.9902]","[-36.8208, -36.8208, -38.8015, -58.5381, -54.0]","[125.6, 126.967, 125.559, 129.156, 132.297]",224.728,63.8262,2
108,5,"[138.131, 147.146, 156.011, -103.504, -43.2695]","[-107.848, -135.787, -135.914, -146.599, -152.197]","[3.76698e-07, 3.86136e-07, 4.15443e-07, 4.23933e-07, 4.3335e-07]","[127.635, 126.537, 55.1035, 55.1035, 71.6525]","[46.1498, 136.118, 51.2096, 130.197, 53.0881]","[-52.0303, -51.0204, -38.8015, -38.8015, -26.8657]","[133.573, 134.194, 128.79, 130.197, 126.912]",240.728,63.8262,2
109,5,"[81.7365, -34.2105, 46.8863, -1.04721, 169.216]","[-99.2094, -106.992, -134.66, -136.595, -140.01]","[4.0321e-07, 4.11951e-07, 4.05403e-07, 4.08799e-07, 4.09495e-07]","[135.686, 135.686, 139.379, 108.399, 126.072]","[49.7982, 131.62, 54.7239, 50.4571, 66.0518]","[-44.3143, -44.3143, -48.9714, -38.8015, -40.4785]","[130.202, 131.62, 135.389, 129.543, 134.974]",256.728,63.8262,2
124,5,"[63.7207, -47.2614, -41.1411, -8.94505, -124.577]","[-98.454, -113.926, -114.099, -127.549, -128.392]","[3.69657e-07, 4.31217e-07, 3.79172e-07, 3.79241e-07, 4.39402e-07]","[38.0385, 27.5257, 38.0385, 36.4767, 27.5257]","[45.2456, 52.8749, 136.187, 134.156, 128.513]","[-141.962, -151.715, -141.962, -141.597, -151.715]","[134.754, 127.125, 136.187, 136.638, 128.513]",128.728,79.8262,2
130,5,"[173.699, 138.59, -172.674, -141.37, 5.24351]","[-131.128, -137.603, -137.834, -145.16, -145.279]","[4.24989e-07, 3.31251e-07, 3.31299e-07, 4.33926e-07, 3.42825e-07]","[23.1821, 106.507, 109.006, 19.117, 108.012]","[49.6143, 38.2144, 30.9574, 133.464, 150.388]","[-30.0427, -42.3198, -45.9088, -31.0103, -44.6416]","[127.335, 141.786, 137.02, 128.189, 137.644]",224.728,79.8262,2
