Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
193,5,"[-76.6439, -124.509, -76.8178, -72.9798, 2.93242]","[-99.3325, -107.922, -110.381, -131.009, -137.917]","[4.08956e-07, 4.17577e-07, 4.25994e-07, 4.34276e-07, 4.27494e-07]","[48.9441, 48.9441, 135.143, 135.143, 122.767]","[50.4753, 130.937, 52.3412, 129.053, 41.4313]","[-131.056, -131.056, -135.143, -135.143, -136.316]","[129.525, 130.937, 127.659, 129.053, 126.33]",128.728,127.826,2
194,5,"[-40.4356, 18.0873, 26.28, 164.019, -112.109]","[-98.8002, -104.356, -107.581, -111.878, -114.506]","[3.84673e-07, 4.7008e-07, 3.93826e-07, 4.70082e-07, 4.77599e-07]","[57.1148, 142.318, 57.1148, 141.999, 142.318]","[47.4226, 56.3815, 134.007, 56.3817, 124.952]","[-122.885, -142.669, -122.885, -142.794, -142.669]","[132.577, 123.618, 134.007, 123.618, 124.952]",144.728,127.826,2
195,5,"[105.677, 61.1105, 39.0688, -132.28, -1.5869]","[-124.245, -127.962, -129.15, -132.262, -133.937]","[5.16822e-07, 4.86457e-07, 4.94564e-07, 5.09952e-07, 5.21854e-07]","[76.7612, -72.879, 147.192, 76.9829, 171.506]","[121.966, 57.6548, 58.2476, 60.9479, 60.084]","[-103.239, -103.383, -144.665, -103.314, -136.82]","[121.966, 122.345, 121.752, 121.241, 119.916]",160.728,127.826,2
196,5,"[69.8097, -177.263, 157.788, 151.841, -70.4232]","[-98.1197, -106.052, -106.323, -110.361, -116.28]","[3.55711e-07, 4.75888e-07, 3.6559e-07, 3.55721e-07, 4.83317e-07]","[78.8178, -83.6761, 78.8178, 81.2302, -83.6761]","[42.9732, 56.8453, 138.453, 42.975, 124.479]","[-101.182, -96.8912, -101.182, -101.345, -96.8912]","[137.027, 123.155, 138.453, 137.025, 124.479]",176.728,127.826,2
197,5,"[126.469, 27.6205, 114.277, -118.093, -6.71568]","[-98.0445, -105.268, -113.069, -114.871, -124.921]","[3.52647e-07, 3.62609e-07, 6.70391e-07, 4.75931e-07, 4.83359e-07]","[91.5327, 91.5327, -25.7692, -90.5818, -90.5818]","[42.4361, 138.987, 67.1557, 56.8487, 124.476]","[-88.4673, -88.4673, -58.2052, -89.0006, -89.0006]","[137.564, 138.987, 112.844, 123.151, 124.476]",192.728,127.826,2
198,5,"[74.571, 38.4717, -123.51, -13.9051, -166.857]","[-106.419, -112.237, -112.565, -117.317, -119.119]","[4.96237e-07, 6.26791e-07, 5.09791e-07, 5.03365e-07, 3.57687e-07]","[-98.1302, -28.1021, 98.5331, -98.1302, 112.755]","[58.367, 65.466, 59.3008, 122.927, 43.3118]","[-81.8698, -55.8724, -82.1786, -81.8698, -76.2145]","[121.633, 114.534, 120.699, 122.927, 136.688]",208.728,127.826,2
199,5,"[-137.656, -123.985, 21.9604, -158.189, 90.4225]","[-110.923, -116.873, -123.105, -127.9, -129.034]","[5.028e-07, 4.89156e-07, 5.09837e-07, 4.96386e-07, 5.02842e-07]","[105.945, -106.433, 105.945, -106.433, 104.378]","[58.8266, 57.8548, 122.457, 123.45, 58.8295]","[-74.7665, -74.2935, -74.7665, -74.2935, -74.2935]","[121.173, 122.145, 122.457, 123.45, 121.17]",224.728,127.826,2
200,5,"[48.1609, 98.577, -160.402, 135.694, 125.779]","[-98.9184, -107.187, -120.279, -123.004, -123.082]","[3.89937e-07, 5.0224e-07, 5.09284e-07, 5.02258e-07, 3.90113e-07]","[124.995, -109.746, -109.746, -109.981, 123.824]","[48.1293, 58.7879, 122.496, 57.8304, 50.0433]","[-55.005, -66.4356, -66.4356, -66.4928, -54.1863]","[131.871, 121.212, 122.496, 120.976, 133.137]",240.728,127.826,2
201,5,"[33.9117, -157.443, 142.92, -49.4058, -45.377]","[-99.4716, -104.421, -109.655, -117.592, -119.728]","[4.1555e-07, 4.45667e-07, 4.24037e-07, 4.24038e-07, 4.5359e-07]","[132.754, 41.11, 132.754, 132.683, 41.11]","[51.2214, 54.2684, 130.185, 130.094, 127.1]","[-47.2461, -41.11, -47.2461, -47.1953, -41.11]","[128.779, 125.732, 130.185, 130.249, 127.1]",256.728,127.826,2
216,5,"[-10.136, -44.5135, 119.575, -72.4165, -25.1126]","[-98.7029, -104.952, -108.868, -113.71, -134.385]","[3.8039e-07, 3.9865e-07, 3.89644e-07, 4.0749e-07, 3.82691e-07]","[41.6826, 142.343, 41.6826, 142.343, 36.8516]","[46.8271, 49.2422, 134.604, 132.179, 53.9436]","[-138.317, -142.343, -138.317, -142.343, -134.773]","[133.173, 130.758, 134.604, 132.179, 137.418]",128.728,143.826,2
