Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
77,5,"[69.5103, 83.5357, -107.043, -96.6992, -73.8926]","[-99.9388, -117.183, -143.07, -147.131, -154.829]","[4.38489e-07, 4.4654e-07, 4.54759e-07, 4.57535e-07, 4.62527e-07]","[42.5245, 42.5245, 69.089, 34.8676, 69.089]","[53.5909, 127.788, 55.0884, 66.9058, 126.268]","[-137.475, -137.475, -150.807, -123.244, -150.807]","[126.409, 127.788, 124.912, 141.931, 126.268]",112.728,47.8262,2
78,5,"[149.491, 119.436, -179.148, -34.006, -3.52107]","[-99.3353, -107.949, -144.724, -150.926, -152.89]","[4.09088e-07, 4.17706e-07, 4.48158e-07, 4.34358e-07, 1.06163e-06]","[49.0895, 49.0895, 93.9134, 60.9116, 78.3244]","[50.4905, 130.922, 54.4973, 76.2597, 81.0117]","[-130.91, -130.91, -150.807, -140.365, 101.653]","[129.509, 130.922, 125.503, 141.662, 112.365]",128.728,47.8262,2
79,5,"[48.7672, 147.157, -19.9464, 73.5227, 73.9869]","[-98.8049, -107.534, -146.452, -147.589, -150.055]","[3.84881e-07, 3.94029e-07, 4.14802e-07, 4.60227e-07, 4.11844e-07]","[57.2702, 57.2702, 41.1754, 117.425, 67.6364]","[47.4511, 133.979, 60.1232, 55.5621, 75.5394]","[-122.73, -122.73, -86.3769, -150.807, -131.943]","[132.549, 133.979, 144.397, 124.438, 145.954]",144.728,47.8262,2
80,5,"[-64.463, 116.778, 112.957, 176.662, -129.63]","[-98.3889, -113.382, -136.643, -142.641, -144.526]","[3.66899e-07, 3.76484e-07, 3.70892e-07, 3.83324e-07, 6.20926e-07]","[67.2713, 67.2713, 70.5341, 50.1692, 23.4453]","[44.817, 136.615, 53.7465, 53.6491, 69.7881]","[-112.729, -112.729, -116.297, -86.8761, -27.7059]","[135.183, 136.615, 142.459, 141.132, 121.057]",160.728,47.8262,2
81,5,"[171.229, -34.8784, 53.0462, -21.0058, -95.6744]","[-98.1288, -106.478, -137.16, -138.983, -139.674]","[3.56085e-07, 3.65953e-07, 3.60234e-07, 5.75915e-07, 6.71586e-07]","[78.9617, 78.9617, 80.684, 26.0801, 20.2527]","[43.0377, 138.389, 52.5289, 66.3646, 69.6564]","[-101.038, -101.038, -103.0, -29.7299, -25.5046]","[136.962, 138.389, 144.778, 120.587, 115.533]",176.728,47.8262,2
82,5,"[83.9572, 66.2135, -123.777, -87.4107, 171.403]","[-98.0556, -105.4, -124.39, -125.682, -126.061]","[3.53098e-07, 3.63048e-07, 6.31102e-07, 6.25479e-07, 3.5355e-07]","[91.6468, 91.6468, 22.5879, 22.4358, 88.9111]","[42.5161, 138.908, 115.693, 66.135, 44.8229]","[-88.3532, -88.3532, -26.9124, -27.0551, -85.5437]","[137.484, 138.908, 115.693, 115.264, 139.597]",192.728,47.8262,2
83,5,"[-5.61604, -176.875, -27.2437, 47.3103, -137.01]","[-120.95, -133.002, -133.407, -135.66, -135.963]","[3.58272e-07, 3.68463e-07, 5.81694e-07, 4.94506e-07, 3.68792e-07]","[104.623, 105.075, 27.4186, 36.3583, 109.332]","[41.682, 141.199, 63.4214, 58.2434, 140.311]","[-76.1778, -76.5372, -27.1922, -33.2715, -80.1172]","[135.186, 135.227, 116.579, 121.757, 135.792]",208.728,47.8262,2
84,5,"[40.8158, 26.5728, -126.714, -72.3315, 170.019]","[-120.635, -134.003, -140.617, -150.79, -154.096]","[3.70987e-07, 3.80825e-07, 4.61537e-07, 4.69193e-07, 4.81578e-07]","[116.176, 116.922, 49.602, 49.602, 61.2916]","[43.9295, 138.858, 55.6735, 125.673, 57.2864]","[-65.0885, -65.6965, -33.2715, -33.2715, -19.7698]","[133.308, 133.443, 124.326, 125.673, 122.714]",224.728,47.8262,2
85,5,"[54.7351, -80.0248, 128.185, -31.3373, 161.271]","[-98.932, -113.025, -121.41, -142.706, -153.657]","[3.90547e-07, 3.99566e-07, 3.90668e-07, 4.3958e-07, 4.65672e-07]","[125.001, 124.995, 125.425, 71.0384, 77.35]","[48.2095, 133.234, 49.6544, 53.6956, 56.0202]","[-54.9994, -54.9944, -55.4107, -33.2715, -19.7698]","[131.791, 133.202, 133.131, 126.304, 123.98]",240.728,47.8262,2
86,5,"[-125.901, 66.0785, -135.082, -2.70486, -22.2556]","[-99.4849, -109.865, -134.94, -141.436, -145.37]","[4.16186e-07, 4.2466e-07, 4.18375e-07, 4.35854e-07, 4.26076e-07]","[132.739, 132.739, 136.496, 99.3052, 135.815]","[51.2917, 130.114, 56.0309, 53.335, 126.474]","[-47.2606, -47.2606, -51.95, -33.2715, -51.206]","[128.708, 130.114, 133.707, 126.665, 134.166]",256.728,47.8262,2
