Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
77,5,"[-165.417, 92.9995, 58.6918, 38.9247, 9.53962]","[-99.9186, -117.402, -143.219, -147.18, -155.132]","[4.3747e-07, 4.4554e-07, 4.54012e-07, 4.56569e-07, 4.61792e-07]","[42.2997, 42.2997, 69.089, 34.6556, 69.089]","[53.4923, 127.887, 55.0225, 66.8554, 126.334]","[-137.7, -137.7, -151.189, -123.444, -151.189]","[126.508, 127.887, 124.977, 142.09, 126.334]",112.728,47.8262,2
78,5,"[27.5569, -150.487, -48.6607, 71.8049, 150.389]","[-99.312, -107.731, -144.909, -151.182, -152.841]","[4.07996e-07, 4.16637e-07, 4.47416e-07, 4.3362e-07, 1.06333e-06]","[48.8661, 48.8661, 93.9134, 60.8608, 78.3421]","[50.3639, 131.05, 54.4294, 76.2664, 81.0111]","[-131.134, -131.134, -151.189, -140.802, 101.625]","[129.636, 131.05, 125.571, 141.867, 112.268]",128.728,47.8262,2
79,5,"[10.1778, -68.1746, -179.516, -92.7462, 69.2552]","[-98.7787, -107.812, -146.465, -148.015, -150.155]","[3.83721e-07, 3.92896e-07, 4.13716e-07, 4.59475e-07, 4.11067e-07]","[57.0648, 57.0648, 40.9529, 117.425, 67.5949]","[47.2918, 134.139, 60.0368, 55.4978, 75.5437]","[-122.935, -122.935, -86.356, -151.189, -132.388]","[132.708, 134.139, 144.608, 124.502, 146.211]",144.728,47.8262,2
80,5,"[-96.4962, -110.874, -121.974, -148.459, -3.46301]","[-98.36, -112.597, -136.898, -142.808, -144.594]","[3.65682e-07, 3.75298e-07, 3.69872e-07, 3.82152e-07, 6.20184e-07]","[67.1104, 67.1104, 70.4825, 49.9494, 23.2779]","[44.6247, 136.807, 53.7554, 53.5198, 69.7636]","[-112.89, -112.89, -116.631, -86.8574, -27.5272]","[135.375, 136.807, 142.85, 141.351, 121.1]",160.728,47.8262,2
81,5,"[16.2003, -51.943, 5.2621, 92.6011, -88.1862]","[-98.0981, -105.981, -137.413, -138.969, -139.784]","[3.54831e-07, 3.64733e-07, 3.59186e-07, 5.75119e-07, 6.70862e-07]","[78.8772, 78.8772, 80.6587, 25.8993, 20.0968]","[42.8204, 138.605, 52.531, 66.331, 69.6355]","[-101.123, -101.123, -103.185, -29.5416, -25.3448]","[137.18, 138.605, 145.218, 120.635, 115.565]",176.728,47.8262,2
82,5,"[-5.5166, 108.905, 118.305, 72.5606, -83.2763]","[-98.0244, -105.048, -124.35, -126.55, -133.003]","[3.51834e-07, 3.61819e-07, 6.30342e-07, 3.52343e-07, 6.30343e-07]","[91.6607, 91.6607, 22.419, 88.7468, 22.289]","[42.2911, 139.131, 115.726, 44.737, 115.726]","[-88.3393, -88.3393, -26.7436, -85.3179, -26.8656]","[137.709, 139.131, 115.726, 139.953, 115.726]",192.728,47.8262,2
83,5,"[-3.16454, -168.086, -148.98, -100.35, -92.28]","[-119.783, -132.391, -133.897, -135.508, -136.9]","[3.56994e-07, 3.67184e-07, 5.80935e-07, 3.67508e-07, 4.93638e-07]","[104.678, 105.131, 27.4186, 109.24, 36.3583]","[41.6889, 141.192, 63.384, 140.416, 58.1811]","[-76.0318, -76.3962, -26.8656, -79.8717, -32.8998]","[135.572, 135.615, 116.616, 136.105, 121.819]",208.728,47.8262,2
84,5,"[103.375, 110.195, -67.523, -103.118, -29.5411]","[-119.4, -133.406, -140.948, -151.159, -154.11]","[3.69755e-07, 3.7959e-07, 4.60694e-07, 4.68364e-07, 4.81053e-07]","[116.263, 117.008, 49.602, 49.602, 61.2916]","[43.9503, 138.836, 55.6019, 125.745, 57.2462]","[-64.8467, -65.4615, -32.8998, -32.8998, -19.3019]","[133.657, 133.795, 124.398, 125.745, 122.754]",224.728,47.8262,2
85,5,"[-111.793, -53.3293, 114.357, -164.24, -104.125]","[-98.9066, -106.805, -114.461, -122.026, -142.855]","[3.89406e-07, 3.9845e-07, 3.98451e-07, 3.89547e-07, 4.38758e-07]","[125.214, 125.214, 125.243, 125.667, 71.0384]","[48.0593, 133.368, 133.275, 49.6155, 53.6167]","[-54.7861, -54.7861, -54.8148, -55.2285, -32.8998]","[131.941, 133.368, 133.46, 133.39, 126.383]",240.728,47.8262,2
86,5,"[-32.0074, 20.164, -99.8955, -97.4729, 93.4802]","[-99.4625, -109.517, -141.534, -145.659, -146.103]","[4.15116e-07, 4.23612e-07, 4.35036e-07, 4.25032e-07, 4.31839e-07]","[132.965, 132.965, 99.3052, 136.043, 123.054]","[51.1733, 130.233, 53.2547, 126.577, 70.513]","[-47.0347, -47.0347, -32.8998, -50.9861, -38.7363]","[128.827, 130.233, 126.745, 134.304, 139.344]",256.728,47.8262,2
100,5,"[36.8923, -89.3795, 126.354, -71.4436, 79.3442]","[-99.3769, -108.39, -135.965, -146.168, -148.757]","[4.1105e-07, 4.19628e-07, 4.15946e-07, 4.24425e-07, 4.31064e-07]","[35.1702, 35.1702, 55.1885, 55.1885, 28.2366]","[50.7157, 130.695, 51.2652, 130.14, 65.3355]","[-144.83, -144.83, -151.189, -151.189, -130.7]","[129.284, 130.695, 128.735, 130.14, 146.43]",112.728,63.8262,2
101,5,"[169.68, 165.95, -11.8976, -160.445, -111.546]","[-98.6832, -109.213, -141.289, -142.593, -142.688]","[3.79529e-07, 3.88803e-07, 4.05355e-07, 3.90212e-07, 3.90427e-07]","[41.5619, 41.5619, 97.0961, 55.4281, 33.5855]","[46.705, 134.727, 50.0541, 68.0059, 58.9424]","[-138.438, -138.438, -151.189, -144.592, -127.004]","[133.295, 134.727, 129.946, 139.364, 144.387]",128.728,63.8262,2
102,5,"[-168.408, -149.247, -57.0156, 176.593, 57.6251]","[-98.0606, -105.463, -134.589, -139.616, -141.126]","[3.53304e-07, 3.63248e-07, 3.56141e-07, 4.2399e-07, 3.6512e-07]","[50.0869, 50.0869, 43.0777, 133.359, 44.2969]","[42.5525, 138.871, 49.2718, 52.132, 133.773]","[-129.913, -129.913, -123.469, -151.189, -124.364]","[137.448, 138.871, 142.107, 127.868, 142.718]",144.728,63.8262,2
103,5,"[-83.924, -88.3969, 95.1972, 110.38, 79.4143]","[-97.5624, -118.096, -118.565, -127.09, -131.913]","[3.33624e-07, 3.33702e-07, 3.44144e-07, 4.58274e-07, 4.58532e-07]","[61.4009, 62.3474, 61.1224, 150.453, 150.405]","[38.7292, 40.1552, 143.042, 55.3945, 52.8502]","[-118.599, -119.233, -118.409, -151.189, -151.215]","[141.271, 142.175, 142.397, 124.605, 123.165]",160.728,63.8262,2
104,5,"[-176.15, 114.506, 144.076, 40.3466, 15.9922]","[-97.2458, -118.38, -119.003, -131.394, -135.69]","[3.21694e-07, 3.21781e-07, 3.32589e-07, 3.27461e-07, 4.98745e-07]","[75.7547, 76.3163, 75.6183, 59.3056, 155.719]","[35.9975, 37.6361, 145.713, 40.3609, 61.5408]","[-104.245, -104.627, -104.152, -86.1697, -153.459]","[144.003, 145.046, 145.105, 145.699, 123.697]",176.728,63.8262,2
105,5,"[22.1639, 48.3032, 17.1618, 48.3693, 68.2477]","[-97.156, -106.392, -109.418, -118.535, -123.805]","[3.18385e-07, 3.29386e-07, 3.18408e-07, 3.29407e-07, 5.18585e-07]","[92.1441, 92.1441, 90.6576, 90.6576, 23.6828]","[35.1697, 146.168, 35.1754, 146.162, 121.844]","[-87.8559, -87.8559, -86.9167, -86.9167, -25.4456]","[144.83, 146.168, 144.825, 146.162, 121.844]",192.728,63.8262,2
106,5,"[111.121, 52.5259, -107.497, 130.123, 48.8118]","[-120.58, -122.901, -136.143, -136.321, -136.553]","[4.70721e-07, 4.7823e-07, 5.63371e-07, 3.28917e-07, 4.71369e-07]","[26.8169, 26.8169, 16.5788, 115.266, 28.0334]","[56.4335, 124.899, 60.4991, 25.0945, 53.1235]","[-28.5798, -28.5798, -25.3139, -74.7484, -27.7209]","[123.567, 124.899, 115.985, 135.414, 121.057]",208.728,63.8262,2
107,5,"[-174.544, -88.7496, -116.778, -29.6605, 52.0989]","[-104.906, -117.915, -121.948, -134.945, -135.221]","[4.32496e-07, 4.32506e-07, 4.40657e-07, 4.40667e-07, 3.41929e-07]","[30.8153, 30.0627, 30.8153, 30.0627, 115.508]","[53.0031, 53.0041, 128.383, 128.382, 29.8159]","[-32.5781, -32.8998, -32.5781, -32.8998, -55.2033]","[126.997, 126.996, 128.383, 128.382, 133.395]",224.728,63.8262,2
108,5,"[166.453, -105.415, -13.5366, -61.2618, 65.1134]","[-106.922, -127.165, -137.194, -145.021, -151.833]","[3.59472e-07, 3.69346e-07, 4.01079e-07, 4.09866e-07, 4.23445e-07]","[132.196, 131.067, 55.1035, 55.1035, 71.6525]","[43.4803, 138.866, 49.5405, 131.879, 52.0745]","[-47.5237, -46.4926, -32.8998, -32.8998, -19.3019]","[136.271, 136.812, 130.459, 131.879, 127.925]",240.728,63.8262,2
109,5,"[-44.5258, 40.1756, -102.984, -139.611, -84.3998]","[-98.8566, -107.1, -134.503, -136.928, -141.721]","[3.87174e-07, 3.96269e-07, 3.89481e-07, 3.94598e-07, 3.96201e-07]","[140.258, 140.258, 143.864, 108.399, 127.376]","[47.7617, 133.667, 53.0688, 48.733, 66.4107]","[-39.7419, -39.7419, -44.405, -32.8998, -33.9732]","[132.238, 133.667, 137.846, 131.267, 137.869]",256.728,63.8262,2
124,5,"[45.5527, -30.0428, 45.4592, 23.8638, -28.9767]","[-98.1469, -106.805, -129.845, -131.647, -133.857]","[3.56826e-07, 3.66675e-07, 3.57792e-07, 3.61686e-07, 3.66747e-07]","[32.1434, 32.1434, 27.3528, 111.907, 30.6968]","[43.165, 138.262, 52.1872, 43.9797, 136.077]","[-147.857, -147.857, -146.776, -149.809, -147.516]","[136.835, 138.262, 138.51, 136.02, 138.748]",128.728,79.8262,2
130,5,"[-109.882, -9.44369, -172.01, 92.3715, 32.7218]","[-118.031, -137.243, -139.646, -141.47, -150.36]","[4.13535e-07, 3.1694e-07, 4.22264e-07, 3.20035e-07, 4.21485e-07]","[22.1898, 113.355, 18.3059, 106.507, -1.00013]","[50.7819, 26.3729, 132.27, 35.5867, 51.8667]","[-24.4499, -39.6875, -25.3215, -29.0565, -32.8998]","[128.965, 139.911, 129.967, 144.413, 128.133]",224.728,79.8262,2
