Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
147,5,"[-36.8238, -42.8375, 113.148, -120.05, -63.3179]","[-99.2826, -107.483, -111.113, -116.479, -137.034]","[4.06617e-07, 4.15286e-07, 4.10167e-07, 4.18763e-07, 4.13754e-07]","[48.507, 48.507, 133.135, 133.135, 11.6391]","[50.2028, 131.212, 50.6147, 130.797, 51.0213]","[-131.493, -131.493, -132.414, -132.414, -126.489]","[129.797, 131.212, 129.385, 130.797, 128.979]",128.728,95.8262,2
153,5,"[-9.46052, 137.368, -31.0095, -63.3624, 97.7337]","[-98.4124, -100.764, -113.847, -116.038, -128.962]","[3.6789e-07, 3.71342e-07, 3.7745e-07, 3.80816e-07, 3.69005e-07]","[115.844, 62.0634, 115.844, 62.0634, 131.773]","[44.9722, 45.5028, 136.46, 135.93, 45.1452]","[-64.156, -62.0634, -64.156, -62.0634, -66.6291]","[135.028, 134.497, 136.46, 135.93, 134.855]",224.728,95.8262,2
169,5,"[-50.9601, 166.516, 50.456, -117.731, 30.3378]","[-99.356, -105.237, -108.16, -119.122, -130.372]","[4.10063e-07, 4.26607e-07, 4.18662e-07, 4.34878e-07, 4.26989e-07]","[34.7492, -38.9195, 34.7492, -38.9195, -32.7508]","[50.6028, 52.4047, 130.809, 128.989, 47.0144]","[-145.251, -140.317, -145.251, -140.317, -139.668]","[129.397, 127.595, 130.809, 128.989, 126.957]",112.728,111.826,2
170,5,"[160.669, -15.5885, 32.5385, -140.376, 149.542]","[-98.6577, -109.704, -140.144, -140.471, -145.201]","[3.7842e-07, 3.8772e-07, 4.06459e-07, 4.43486e-07, 4.39107e-07]","[41.1091, 41.1091, 107.258, 102.32, 97.6692]","[46.5465, 134.885, 50.1843, 54.0655, 53.6503]","[-138.891, -138.891, -150.097, -164.259, -165.183]","[133.454, 134.885, 129.816, 125.934, 126.35]",128.728,111.826,2
171,5,"[-75.4205, 81.1263, -179.311, 59.0002, -179.996]","[-98.0302, -105.109, -110.667, -115.077, -121.543]","[3.52067e-07, 3.62045e-07, 4.6108e-07, 3.91798e-07, 4.68743e-07]","[49.6231, 49.6231, 124.289, -56.7906, 124.289]","[42.3328, 139.09, 55.6347, 134.295, 125.712]","[-130.377, -130.377, -164.259, -123.209, -164.259]","[137.667, 139.09, 124.365, 134.295, 125.712]",144.728,111.826,2
172,5,"[67.0792, 43.868, -110.054, 62.4678, -144.173]","[-97.527, -106.702, -118.909, -120.583, -122.951]","[3.32267e-07, 3.42822e-07, 3.74106e-07, 4.69284e-07, 4.76816e-07]","[60.9789, 60.9789, -66.8738, 152.449, 152.449]","[38.4365, 142.95, 137.002, 56.317, 125.018]","[-119.021, -119.021, -113.126, -152.449, -152.449]","[141.563, 142.95, 137.002, 123.683, 125.018]",160.728,111.826,2
173,5,"[-102.783, -166.118, -137.881, -38.126, -98.5016]","[-97.2064, -106.026, -107.168, -108.091, -113.433]","[3.20238e-07, 3.51497e-07, 5.2422e-07, 3.31177e-07, 3.61491e-07]","[75.4683, -79.0747, 156.419, 75.4683, -79.0747]","[35.6374, 42.2306, 60.2327, 145.708, 139.191]","[-104.532, -101.493, -156.77, -104.532, -101.493]","[144.363, 137.769, 119.767, 145.708, 139.191]",176.728,111.826,2
174,5,"[152.297, -154.055, -42.2522, 134.424, 170.592]","[-97.1143, -105.259, -106.624, -113.299, -113.494]","[3.16865e-07, 3.27917e-07, 3.5031e-07, 3.5031e-07, 3.60337e-07]","[92.0831, 92.0831, -91.6055, -91.7368, -91.6055]","[34.7777, 146.553, 42.0163, 42.0163, 139.404]","[-87.9169, -87.9169, -88.3945, -88.4115, -88.3945]","[145.222, 146.553, 137.984, 137.984, 139.404]",192.728,111.826,2
175,5,"[151.223, -173.728, -47.0712, 104.021, -11.7196]","[-97.2654, -105.77, -110.334, -112.968, -114.449]","[3.22421e-07, 3.56053e-07, 3.33288e-07, 5.3551e-07, 3.65923e-07]","[108.364, -104.124, 108.364, -9.87407, -104.124]","[36.175, 43.0322, 145.179, 60.9212, 138.394]","[-71.6362, -75.6925, -71.6362, -43.3188, -75.6925]","[143.825, 136.968, 145.179, 119.079, 138.394]",208.728,111.826,2
176,5,"[-121.904, -30.7936, -50.0684, 179.232, -123.192]","[-97.6361, -104.911, -130.872, -133.094, -133.898]","[3.36463e-07, 3.46891e-07, 4.90529e-07, 4.90691e-07, 3.69206e-07]","[122.11, 122.11, -14.5805, -15.6205, -131.37]","[39.3281, 142.069, 57.9554, 57.9673, 45.1762]","[-57.8903, -57.8903, -43.3188, -43.6901, -66.6291]","[140.672, 142.069, 122.045, 122.033, 134.824]",224.728,111.826,2
177,5,"[35.0194, -45.8932, 163.75, 43.7032, 121.753]","[-98.1753, -106.2, -107.373, -117.454, -118.97]","[3.57995e-07, 4.48537e-07, 3.67812e-07, 3.86076e-07, 3.85896e-07]","[132.711, -38.4222, 132.711, -124.241, -124.552]","[43.364, 54.5318, 138.064, 47.6136, 47.5892]","[-47.2894, -45.5522, -47.2894, -54.0298, -54.0298]","[136.636, 125.468, 138.064, 132.386, 132.411]",240.728,111.826,2
