Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
169,5,"[-56.5712, 56.2292, -18.8503, -172.823, -149.475]","[-100.193, -104.314, -112.99, -114.714, -130.179]","[4.51509e-07, 4.72633e-07, 4.59332e-07, 4.80112e-07, 4.52377e-07]","[45.0809, -47.9554, 45.0809, -47.9554, 54.5821]","[54.8, 56.5871, 126.561, 124.743, 54.8776]","[-134.919, -131.281, -134.919, -131.281, -136.902]","[125.2, 123.413, 126.561, 124.743, 125.122]",112.728,111.826,2
170,5,"[-88.9962, -111.512, 164.107, 176.911, 135.803]","[-99.6252, -112.608, -138.836, -140.853, -144.629]","[4.22958e-07, 4.31299e-07, 4.44721e-07, 4.49884e-07, 4.65719e-07]","[51.5916, 51.5916, 107.258, -101.924, 97.6692]","[52.0232, 129.375, 54.1807, 54.6539, 56.0241]","[-128.408, -128.408, -136.902, -127.116, -147.989]","[127.977, 129.375, 125.819, 125.346, 123.976]",128.728,111.826,2
171,5,"[138.498, -77.1982, -133.212, -176.934, -114.596]","[-99.1298, -104.327, -106.653, -111.034, -114.81]","[3.99534e-07, 4.70987e-07, 4.08354e-07, 4.36768e-07, 4.78491e-07]","[59.5241, 138.276, 59.5241, -64.0034, 138.276]","[49.3513, 56.4549, 132.07, 53.4242, 124.877]","[-120.476, -138.276, -120.476, -115.997, -138.276]","[130.649, 123.545, 132.07, 126.576, 124.877]",144.728,111.826,2
172,5,"[-89.8556, 92.4156, -44.1013, 141.02, 62.578]","[-98.7437, -107.13, -108.249, -110.214, -116.886]","[3.82181e-07, 5.18397e-07, 3.91392e-07, 5.35818e-07, 5.19428e-07]","[68.9868, 144.134, 68.9868, -137.691, 139.163]","[47.0783, 59.8639, 134.353, 60.9395, 59.9299]","[-111.013, -144.484, -111.013, -137.691, -147.989]","[132.922, 120.136, 134.353, 119.06, 120.07]",160.728,111.826,2
173,5,"[-169.101, 51.8319, 10.0137, -173.706, 70.6082]","[-98.5031, -113.45, -114.138, -129.777, -132.409]","[3.71748e-07, 3.81212e-07, 4.09148e-07, 5.57124e-07, 5.92681e-07]","[79.8085, 79.8085, -81.9652, 148.136, -138.161]","[45.5643, 135.868, 50.4974, 62.1501, 62.7789]","[-100.192, -100.192, -98.6021, -147.838, -139.079]","[134.436, 135.868, 129.503, 117.85, 115.101]",176.728,111.826,2
174,5,"[51.9068, 177.407, 177.201, -21.9953, 107.482]","[-98.4344, -111.732, -114.081, -120.261, -128.405]","[3.68825e-07, 4.08676e-07, 3.78362e-07, 4.08677e-07, 4.17303e-07]","[91.4078, -91.1676, 91.4078, -91.7368, -91.1676]","[45.1174, 50.4429, 136.315, 50.443, 130.97]","[-88.5922, -88.8324, -88.5922, -88.8856, -88.8324]","[134.883, 129.557, 136.315, 129.557, 130.97]",192.728,111.826,2
175,5,"[150.74, -60.9885, 127.041, 16.0009, 146.144]","[-98.546, -112.412, -113.732, -137.301, -137.402]","[3.73588e-07, 3.83006e-07, 4.13796e-07, 4.22318e-07, 4.14695e-07]","[102.894, 102.894, -100.547, -100.547, -102.75]","[45.8403, 135.592, 51.026, 130.382, 40.1152]","[-77.1057, -77.1057, -79.2697, -79.2697, -79.4806]","[134.16, 135.592, 128.974, 130.382, 127.696]",208.728,111.826,2
176,5,"[171.308, 41.5678, -33.65, -172.979, 159.215]","[-98.8246, -107.352, -135.47, -137.76, -139.114]","[3.85751e-07, 3.94879e-07, 5.40412e-07, 5.42748e-07, 4.26806e-07]","[113.426, 113.426, -21.576, -15.6205, -130.375]","[47.5696, 133.86, 61.2098, 61.3452, 52.4253]","[-66.574, -66.574, -55.4803, -52.8957, -72.7407]","[132.43, 133.86, 118.79, 118.655, 127.575]",224.728,111.826,2
177,5,"[114.834, -161.638, -127.002, 74.0897, 87.6878]","[-99.2404, -107.178, -108.165, -115.154, -117.446]","[4.04649e-07, 4.1336e-07, 4.39096e-07, 4.99406e-07, 4.9223e-07]","[122.523, 122.523, -118.102, 38.7065, 38.4201]","[49.9703, 131.446, 53.6492, 123.221, 58.66]","[-57.4772, -57.4772, -61.8982, -38.7065, -38.7987]","[130.03, 131.446, 126.351, 123.221, 122.107]",240.728,111.826,2
178,5,"[-23.2216, 21.032, -4.91737, -44.4767, 55.1113]","[-99.7565, -115.842, -125.865, -129.291, -135.109]","[4.29392e-07, 4.37611e-07, 4.6496e-07, 4.58865e-07, 4.72561e-07]","[130.097, 130.097, -121.223, 50.4386, -121.223]","[52.6904, 128.7, 55.9611, 55.4454, 125.38]","[-49.9033, -49.9033, -54.8512, -42.9626, -54.8512]","[127.31, 128.7, 124.039, 124.555, 125.38]",256.728,111.826,2
