Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[-55.6622, 129.468, -106.227, 163.425, -118.299]","[-99.2003, -106.943, -107.526, -118.526, -129.744]","[4.02786e-07, 4.11537e-07, 4.60125e-07, 4.67804e-07, 4.11599e-07]","[47.705, 47.705, 36.2783, 36.2783, 46.0987]","[49.7473, 131.671, 55.5534, 125.795, 129.94]","[-132.295, -132.295, -142.963, -142.963, -131.924]","[130.253, 131.671, 124.447, 125.795, 132.055]",128.728,79.8262,2
130,5,"[-101.668, -90.1269, 105.722, 145.138, -145.716]","[-131.544, -141.028, -144.012, -145.11, -145.715]","[3.65064e-07, 3.88453e-07, 3.70529e-07, 3.74696e-07, 3.95063e-07]","[106.507, 137.556, 81.7266, 106.507, 130.989]","[44.5264, 60.155, 38.3373, 136.905, 130.283]","[-58.671, -56.7309, -57.2902, -58.671, -54.6525]","[135.474, 135.564, 133.172, 136.905, 135.127]",224.728,79.8262,2
131,5,"[-168.669, 24.9568, 47.4355, -156.93, -54.8088]","[-106.883, -115.397, -127.401, -131.933, -132.582]","[4.20894e-07, 4.30519e-07, 4.20905e-07, 4.38716e-07, 4.30516e-07]","[41.9299, -3.09645, 40.7229, -3.09645, -3.22819]","[51.8035, 52.8045, 55.318, 128.584, 52.8043]","[-43.6927, -48.4513, -43.9295, -48.4513, -48.4391]","[128.196, 127.195, 128.78, 128.584, 127.196]",240.728,79.8262,2
147,5,"[-139.896, 83.4388, -92.3841, 23.1685, -47.8087]","[-98.5845, -109.141, -111.406, -125.821, -135.714]","[3.75244e-07, 3.79079e-07, 3.84621e-07, 3.88364e-07, 3.78306e-07]","[40.0673, 141.562, 40.0673, 141.562, 30.9042]","[46.0853, 46.6408, 135.347, 134.791, 62.5392]","[-139.933, -140.842, -139.933, -140.842, -137.987]","[133.915, 133.359, 135.347, 134.791, 136.51]",128.728,95.8262,2
153,5,"[37.314, -4.51093, 159.684, 156.233, -5.09215]","[-97.546, -101.132, -106.296, -108.474, -123.289]","[3.32994e-07, 3.36807e-07, 3.43527e-07, 3.47224e-07, 3.33299e-07]","[123.106, 54.4802, 123.106, 54.4802, 131.773]","[38.5938, 39.3995, 142.795, 141.999, 38.6595]","[-56.8937, -54.4802, -56.8937, -54.4802, -58.671]","[141.406, 140.6, 142.795, 141.999, 141.34]",224.728,95.8262,2
169,5,"[74.959, -77.2929, -178.071, 94.4396, 13.5339]","[-98.8599, -101.259, -107.077, -108.504, -108.878]","[3.87322e-07, 3.9954e-07, 3.96414e-07, 3.99541e-07, 4.0836e-07]","[24.8645, -30.1704, 24.8645, -29.9926, -30.1704]","[47.7816, 49.3521, 133.647, 49.2304, 132.069]","[-155.136, -149.066, -155.136, -149.043, -149.066]","[132.218, 130.648, 133.647, 130.632, 132.069]",112.728,111.826,2
170,5,"[6.21681, 90.2343, -158.478, -42.0987, -36.8517]","[-98.0695, -105.578, -129.44, -140.739, -142.739]","[3.53666e-07, 3.636e-07, 4.36157e-07, 3.74526e-07, 4.32857e-07]","[30.2435, 30.2435, 102.32, -101.924, 97.6692]","[42.6163, 138.808, 53.3646, 45.9795, 53.0391]","[-149.757, -149.757, -178.661, -146.775, 179.762]","[137.384, 138.808, 126.635, 134.02, 126.961]",128.728,111.826,2
171,5,"[6.0548, 33.2081, -0.234984, -50.1967, 156.804]","[-97.3436, -111.737, -133.265, -135.237, -141.351]","[3.25332e-07, 3.36105e-07, 4.53604e-07, 3.50027e-07, 3.59102e-07]","[38.1614, 38.1614, 124.289, -56.4997, -50.7305]","[36.8704, 144.495, 54.9864, 52.6026, 137.527]","[-141.839, -141.839, -178.661, -132.572, -131.674]","[143.13, 144.495, 125.014, 139.597, 139.998]",144.728,111.826,2
172,5,"[120.85, 52.5407, 82.5031, 76.7396, -159.351]","[-96.7487, -102.432, -134.833, -135.332, -138.341]","[3.03815e-07, 3.15324e-07, 3.30258e-07, 4.49905e-07, 4.83295e-07]","[50.3109, 50.3109, -43.1408, 156.986, 138.876]","[31.057, 150.194, 37.995, 54.6558, 57.4171]","[-129.689, -129.689, -115.557, -162.964, -178.661]","[148.943, 150.194, 142.005, 125.344, 122.583]",160.728,111.826,2
173,5,"[-124.766, -37.4858, -175.231, 96.5185, -179.718]","[-96.3631, -106.241, -108.773, -116.863, -117.572]","[2.9063e-07, 4.91814e-07, 3.02641e-07, 4.91818e-07, 4.99005e-07]","[68.831, 163.2, 68.831, 163.5, 163.2]","[26.4252, 58.0491, 154.699, 58.0494, 123.251]","[-111.169, -163.2, -111.169, -162.964, -163.2]","[153.575, 121.951, 154.699, 121.951, 123.251]",176.728,111.826,2
174,5,"[90.3686, 164.09, 122.229, -87.1191, 77.0298]","[-96.2517, -104.268, -108.529, -117.62, -122.114]","[2.8693e-07, 2.9909e-07, 3.56036e-07, 3.65906e-07, 3.56176e-07]","[93.1704, 93.1704, -34.568, -34.568, -30.924]","[24.8974, 156.179, 43.0292, 138.397, 43.0534]","[-86.8296, -86.8296, -65.0782, -65.0782, -66.599]","[155.103, 156.179, 136.971, 138.397, 136.947]",192.728,111.826,2
