Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[-46.689, 151.907, 47.2588, 136.511, 101.254]","[-99.971, -116.71, -132.947, -139.557, -148.95]","[4.40118e-07, 4.4814e-07, 4.42014e-07, 4.44611e-07, 4.50002e-07]","[42.8546, 42.8546, 55.1885, 51.1761, 55.1885]","[53.7471, 127.629, 53.927, 69.0742, 127.447]","[-137.145, -137.145, -140.64, -139.493, -140.64]","[126.253, 127.629, 126.073, 129.687, 127.447]",112.728,63.8262,2
101,5,"[85.415, -71.6095, 2.77613, 26.3537, -106.136]","[-99.372, -108.335, -139.459, -140.278, -144.838]","[4.1082e-07, 4.19403e-07, 4.31022e-07, 4.16628e-07, 4.25093e-07]","[49.4141, 49.4141, 97.0961, 57.6738, 39.5057]","[50.6894, 130.721, 52.8553, 67.472, 64.3344]","[-130.586, -130.586, -140.64, -133.54, -118.399]","[129.311, 130.721, 127.145, 133.818, 140.203]",128.728,63.8262,2
102,5,"[95.1766, 109.769, 103.615, 79.1106, 75.2125]","[-98.8461, -107.177, -131.796, -134.648, -140.077]","[3.86708e-07, 3.95813e-07, 4.5034e-07, 3.89175e-07, 3.93009e-07]","[57.5635, 57.5635, 133.359, 51.0277, 64.9212]","[47.699, 133.73, 54.695, 53.2516, 66.1807]","[-122.437, -122.437, -140.64, -116.826, -125.232]","[132.301, 133.73, 125.305, 136.144, 137.321]",144.728,63.8262,2
103,5,"[-3.61537, -111.37, 81.4433, -5.99021, 170.178]","[-105.21, -115.058, -125.08, -129.89, -130.409]","[4.84692e-07, 4.91988e-07, 3.69091e-07, 3.69827e-07, 4.84967e-07]","[144.312, 144.312, 71.158, 64.8183, 143.157]","[57.5225, 123.789, 43.6152, 39.5426, 55.1436]","[-143.553, -143.553, -114.58, -111.286, -144.179]","[122.477, 123.789, 133.949, 131.896, 121.128]",160.728,63.8262,2
104,5,"[-87.7128, -8.73751, -1.13518, -161.428, -32.8238]","[-129.569, -135.621, -137.423, -141.988, -142.849]","[3.59062e-07, 3.69383e-07, 3.70879e-07, 5.23223e-07, 3.69891e-07]","[77.6345, 56.9828, 54.3244, 149.227, 76.952]","[37.4849, 50.3432, 52.1789, 62.9591, 145.868]","[-100.293, -92.3817, -92.0187, -146.749, -99.9831]","[133.484, 138.839, 139.053, 121.906, 133.512]",176.728,63.8262,2
105,5,"[95.2812, 64.4475, -178.829, 152.17, -56.5227]","[-98.1033, -106.059, -108.154, -116.018, -118.843]","[3.55041e-07, 3.64938e-07, 3.5505e-07, 3.64947e-07, 3.5564e-07]","[91.6026, 91.6026, 90.6576, 90.6576, 97.7627]","[42.857, 138.568, 42.8586, 138.567, 43.2385]","[-88.3974, -88.3974, -88.0038, -88.0038, -92.2494]","[137.143, 138.568, 137.141, 138.567, 137.212]",192.728,63.8262,2
106,5,"[6.59674, -42.8422, 14.8762, -14.8357, 110.757]","[-106.796, -117.077, -134.362, -135.816, -140.639]","[4.96688e-07, 5.0381e-07, 4.97323e-07, 4.97383e-07, 4.98415e-07]","[33.7549, 33.7549, 35.1502, 37.8504, 39.1036]","[58.3991, 122.894, 55.2756, 58.4483, 65.142]","[-35.5177, -35.5177, -34.5266, -32.4318, -33.5494]","[121.601, 122.894, 119.236, 121.552, 123.816]",208.728,63.8262,2
107,5,"[-66.9024, -131.46, -51.9115, -161.271, -160.877]","[-104.094, -115.358, -138.423, -138.892, -142.094]","[4.60428e-07, 4.68102e-07, 4.61616e-07, 3.76575e-07, 3.84185e-07]","[38.2344, 38.2344, 30.0627, 103.088, 127.885]","[55.5792, 125.769, 55.6803, 41.0286, 28.4319]","[-39.9972, -39.9972, -43.0314, -57.0577, -68.9074]","[124.421, 125.769, 124.32, 130.066, 124.306]",224.728,63.8262,2
108,5,"[67.7793, -108.425, 53.2552, 176.843, 43.1711]","[-108.602, -129.242, -135.529, -150.251, -150.989]","[3.92264e-07, 4.0134e-07, 4.28961e-07, 4.61682e-07, 4.43781e-07]","[124.464, 123.403, 55.1035, 102.44, 71.6525]","[48.2749, 133.927, 52.6465, 55.6858, 54.0931]","[-55.1642, -54.184, -43.0314, -33.7757, -32.4318]","[131.429, 132.1, 127.354, 124.314, 125.907]",240.728,63.8262,2
109,5,"[-29.6415, 9.40271, -171.645, 46.8659, 96.7904]","[-99.5181, -110.426, -134.77, -136.457, -138.834]","[4.17782e-07, 4.26225e-07, 4.19881e-07, 4.22181e-07, 4.22339e-07]","[132.385, 132.385, 136.081, 108.399, 124.9]","[51.467, 129.937, 56.0955, 51.9408, 65.7405]","[-47.6154, -47.6154, -52.1917, -43.0314, -44.906]","[128.533, 129.937, 133.398, 128.059, 132.567]",256.728,63.8262,2
124,5,"[-80.3403, -77.5197, -84.0486, -33.107, 12.607]","[-98.7374, -108.338, -110.14, -125.267, -126.084]","[3.81901e-07, 3.91119e-07, 4.41838e-07, 4.4983e-07, 3.91186e-07]","[42.2751, 42.2751, 31.2345, 31.2345, 40.671]","[47.0393, 134.392, 53.9105, 127.463, 132.485]","[-137.725, -137.725, -148.007, -148.007, -137.352]","[132.961, 134.392, 126.09, 127.463, 134.815]",128.728,79.8262,2
