Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[14.6106, -88.2117, -165.242, 32.8175, 69.313]","[-99.7316, -115.232, -134.158, -150.846, -150.878]","[4.28164e-07, 4.36406e-07, 4.30991e-07, 4.53404e-07, 4.39179e-07]","[40.0782, 40.0782, 55.1885, 31.547, 55.1885]","[52.565, 128.827, 52.8521, 69.0622, 128.536]","[-139.922, -139.922, -144.41, -124.245, -144.41]","[127.435, 128.827, 127.148, 144.828, 128.536]",112.728,63.8262,2
101,5,"[46.5987, -84.1683, -165.06, 8.01737, -178.815]","[-99.0962, -106.57, -139.86, -140.912, -151.961]","[3.97993e-07, 4.06846e-07, 4.20158e-07, 4.05408e-07, 4.28554e-07]","[46.6332, 46.6332, 97.0961, 56.7546, 97.0961]","[49.1605, 132.262, 51.7245, 67.6863, 129.676]","[-133.367, -133.367, -144.41, -137.305, -144.41]","[130.839, 132.262, 128.275, 135.971, 129.676]",128.728,63.8262,2
102,5,"[-15.594, 49.8079, -117.265, 143.294, -60.2028]","[-98.5337, -112.731, -134.696, -134.761, -140.745]","[3.73058e-07, 3.82489e-07, 4.39205e-07, 3.75665e-07, 3.84199e-07]","[54.9827, 54.9827, 133.359, 48.2197, 49.4412]","[45.7612, 135.671, 53.6597, 51.7328, 131.166]","[-125.017, -125.017, -144.41, -119.076, -119.91]","[134.239, 135.671, 126.34, 138.371, 139.062]",144.728,63.8262,2
103,5,"[95.9765, -12.8418, -32.9518, 109.588, -107.831]","[-106.299, -115.617, -124.487, -124.706, -130.703]","[4.73786e-07, 4.81247e-07, 3.54776e-07, 3.54754e-07, 4.74064e-07]","[146.929, 146.929, 63.8419, 69.2664, 145.817]","[56.679, 124.649, 39.7765, 41.184, 54.2356]","[-146.17, -146.17, -113.708, -116.697, -146.772]","[123.321, 124.649, 135.529, 136.256, 121.935]",160.728,63.8262,2
104,5,"[-56.993, 19.9298, -137.428, 49.4003, 166.499]","[-124.145, -135.612, -137.968, -139.365, -143.63]","[3.43558e-07, 3.54989e-07, 5.13106e-07, 3.54379e-07, 3.64076e-07]","[77.1169, 54.4561, 151.646, 76.4269, 55.8507]","[37.5424, 48.3896, 62.3908, 145.809, 134.15]","[-101.568, -92.6059, -149.238, -101.209, -92.7134]","[137.502, 141.572, 122.621, 137.539, 142.694]",176.728,63.8262,2
105,5,"[157.043, -114.396, -142.899, -51.6072, -152.07]","[-97.7306, -104.192, -108.541, -114.905, -118.726]","[3.40142e-07, 3.5046e-07, 3.40155e-07, 3.50473e-07, 3.40765e-07]","[91.7781, 91.7781, 90.6576, 90.6576, 98.5494]","[40.0786, 141.326, 40.0812, 141.324, 40.5091]","[-88.2219, -88.2219, -87.6842, -87.6842, -92.4627]","[139.921, 141.326, 139.919, 141.324, 139.988]",192.728,63.8262,2
106,5,"[-78.0323, -57.7817, -101.108, -119.918, 152.756]","[-109.182, -117.692, -134.852, -138.557, -139.399]","[4.85976e-07, 4.93253e-07, 4.86617e-07, 3.57371e-07, 3.54581e-07]","[31.1936, 31.1936, 32.5314, 128.074, 113.448]","[57.6189, 123.691, 54.4211, 51.0841, 24.7901]","[-32.9564, -32.9564, -32.0084, -92.2402, -77.2672]","[122.381, 123.691, 119.959, 142.195, 128.918]",208.728,63.8262,2
107,5,"[-85.303, 32.4364, -157.961, -6.29199, -62.6866]","[-104.149, -117.816, -133.987, -138.517, -140.174]","[4.48929e-07, 4.56797e-07, 4.49463e-07, 3.62551e-07, 3.67281e-07]","[35.5289, 35.5289, 30.0627, 104.438, 129.342]","[54.5674, 126.797, 54.6159, 38.4394, 28.9093]","[-37.2918, -37.2918, -39.4392, -54.4668, -66.9714]","[125.433, 126.797, 125.384, 131.971, 127.368]",224.728,63.8262,2
108,5,"[-123.904, -150.807, 95.5952, 75.9209, 73.6552]","[-107.956, -134.974, -135.809, -147.132, -152.051]","[3.7885e-07, 3.88236e-07, 4.17286e-07, 4.25739e-07, 4.34721e-07]","[127.153, 126.059, 55.1035, 55.1035, 71.6525]","[46.4584, 135.8, 51.4127, 129.991, 53.2237]","[-52.5073, -51.5012, -39.4392, -39.4392, -27.6984]","[133.261, 133.891, 128.587, 129.991, 126.776]",240.728,63.8262,2
109,5,"[18.3848, -179.418, 71.3206, 63.5147, 80.9145]","[-99.2527, -107.261, -134.68, -136.568, -139.844]","[4.05219e-07, 4.13918e-07, 4.07399e-07, 4.10623e-07, 4.11231e-07]","[135.19, 135.19, 138.887, 108.399, 125.908]","[50.038, 131.378, 54.9201, 50.6669, 66.0078]","[-44.8103, -44.8103, -49.4592, -39.4392, -41.1583]","[129.962, 131.378, 135.101, 129.333, 134.628]",256.728,63.8262,2
124,5,"[105.013, 13.3793, -101.259, -54.1725, 102.628]","[-98.493, -113.238, -113.649, -127.127, -128.441]","[3.71317e-07, 4.32653e-07, 3.80791e-07, 3.8086e-07, 4.40811e-07]","[38.6766, 28.0727, 38.6766, 37.1062, 28.0727]","[45.499, 53.0187, 135.933, 133.921, 128.367]","[-141.323, -151.168, -141.323, -140.957, -151.168]","[134.501, 126.981, 135.933, 136.38, 128.367]",128.728,79.8262,2
130,5,"[149.618, -46.6442, 84.7454, -56.1749, 24.2555]","[-131.787, -137.165, -137.909, -145.068, -145.743]","[4.26493e-07, 3.32835e-07, 3.33148e-07, 3.44613e-07, 4.35456e-07]","[23.3109, 106.507, 108.592, 107.616, 19.2225]","[49.4663, 38.5595, 31.4776, 149.875, 133.616]","[-30.6565, -43.602, -46.561, -45.2939, -31.6309]","[127.134, 141.441, 136.677, 137.316, 127.97]",224.728,79.8262,2
131,5,"[154.428, -65.713, -51.3317, -151.004, 52.0699]","[-104.372, -113.126, -121.837, -128.112, -129.338]","[3.9084e-07, 3.99818e-07, 3.97113e-07, 3.90987e-07, 4.05985e-07]","[33.0869, 34.2328, -3.09645, 32.0301, -3.09645]","[48.2479, 133.184, 49.0507, 52.2344, 132.372]","[-34.8497, -34.6539, -39.4698, -35.0356, -39.4698]","[131.752, 133.184, 130.949, 132.398, 132.372]",240.728,79.8262,2
147,5,"[-91.8859, -166.573, -104.89, -152.436, 62.0355]","[-97.9986, -104.8, -106.041, -115.76, -135.514]","[3.50792e-07, 3.60805e-07, 3.54882e-07, 3.64783e-07, 3.62181e-07]","[28.4694, 28.4694, 153.017, 153.017, 11.6391]","[42.1037, 139.318, 42.8293, 138.596, 139.065]","[-151.531, -151.531, -152.296, -152.296, -148.082]","[137.896, 139.318, 137.171, 138.596, 139.065]",128.728,95.8262,2
153,5,"[115.109, -62.9675, -102.785, -166.638, -14.0642]","[-103.694, -109.619, -115.59, -120.904, -125.14]","[3.09455e-07, 3.20761e-07, 3.05343e-07, 3.16796e-07, 3.0955e-07]","[42.0459, 42.0459, 131.773, 131.773, 37.5954]","[32.7497, 148.54, 31.53, 149.732, 32.7773]","[-42.0459, -42.0459, -43.602, -43.602, -43.602]","[147.25, 148.54, 148.47, 149.732, 147.223]",224.728,95.8262,2
169,5,"[173.157, 173.238, 116.48, -85.1193, -41.8241]","[-98.5239, -112.974, -127.31, -127.681, -128.88]","[3.7264e-07, 3.82081e-07, 3.83893e-07, 3.80146e-07, 3.88974e-07]","[12.7215, 12.7215, -30.6774, -27.877, -22.2563]","[45.6986, 135.734, 47.3156, 51.0842, 133.473]","[-167.278, -167.278, -159.298, -161.482, -160.75]","[134.301, 135.734, 132.684, 133.849, 134.943]",112.728,111.826,2
170,5,"[93.2248, 35.9859, 167.528, 19.2251, 91.1212]","[-97.6639, -104.634, -127.434, -138.204, -138.766]","[3.37541e-07, 3.47936e-07, 4.41468e-07, 3.54962e-07, 4.39724e-07]","[15.8571, 15.8571, 102.32, -101.924, 97.6692]","[39.5509, 141.849, 53.8754, 42.8432, 53.7094]","[-164.143, -164.143, 166.317, -160.138, 164.278]","[140.449, 141.849, 126.125, 137.157, 126.291]",128.728,111.826,2
171,5,"[-158.369, -16.2324, 176.643, -55.7442, 148.253]","[-96.8605, -102.264, -137.355, -138.332, -144.127]","[3.07747e-07, 3.19114e-07, 4.59022e-07, 3.25641e-07, 4.53945e-07]","[20.9532, 20.9532, 124.289, -54.0842, 119.852]","[32.252, 149.027, 55.4589, 53.4069, 55.0166]","[-159.047, -159.047, 166.317, -147.351, 164.278]","[147.748, 149.027, 124.541, 145.989, 124.983]",144.728,111.826,2
172,5,"[124.018, 20.9947, -123.533, 31.5461, 104.08]","[-96.1907, -102.704, -121.436, -128.378, -130.767]","[2.84925e-07, 2.97167e-07, 3.12263e-07, 2.99739e-07, 3.27356e-07]","[30.4301, 30.4301, -47.3806, -39.8919, -61.8321]","[24.0139, 157.033, 151.19, 29.7379, 37.3402]","[-149.57, -149.57, -131.323, -129.654, -121.231]","[155.986, 157.033, 151.19, 150.262, 142.66]",160.728,111.826,2
173,5,"[-79.1032, 149.627, -108.319, 134.936, -65.9956]","[-95.7502, -104.217, -118.247, -128.565, -140.406]","[2.70846e-07, 2.83695e-07, 2.86266e-07, 2.98453e-07, 2.87057e-07]","[51.5732, 51.5732, -67.4287, -67.4287, -60.4144]","[16.0684, 164.678, 24.6093, 156.458, 18.8973]","[-128.427, -128.427, -113.139, -113.139, -110.861]","[163.932, 164.678, 155.391, 156.458, 152.682]",176.728,111.826,2
174,5,"[-35.9298, 126.691, -49.9975, -95.4981, -43.9821]","[-95.6225, -108.605, -120.441, -132.289, -132.623]","[2.66894e-07, 2.79925e-07, 3.21668e-07, 2.83623e-07, 3.32559e-07]","[96.6001, 96.6001, -30.924, -91.7368, -30.924]","[12.7978, 167.807, 35.991, 23.4166, 145.36]","[-83.3999, -83.3999, -54.4629, -86.0043, -54.4629]","[167.202, 167.807, 144.009, 156.583, 145.36]",192.728,111.826,2
175,5,"[-73.1551, -142.608, 119.637, 173.516, 111.42]","[-95.8354, -102.014, -110.129, -117.837, -119.437]","[2.73511e-07, 2.86241e-07, 2.98119e-07, 3.02967e-07, 3.09839e-07]","[135.701, 135.701, -114.453, -77.6539, -114.453]","[17.9052, 162.916, 29.1882, 30.7896, 152.015]","[-44.2993, -44.2993, -65.5468, -54.4629, -65.5468]","[162.095, 162.916, 150.812, 149.21, 152.015]",208.728,111.826,2
176,5,"[171.314, -113.604, -44.155, -153.919, 25.0978]","[-96.3434, -103.192, -107.919, -108.961, -123.131]","[2.89974e-07, 3.05435e-07, 3.0201e-07, 3.16885e-07, 3.05491e-07]","[152.656, -135.273, 152.656, -135.273, -131.37]","[26.1628, 31.5582, 154.954, 149.705, 31.5753]","[-27.344, -44.7274, -27.344, -44.7274, -43.602]","[153.837, 148.442, 154.954, 149.705, 148.425]",224.728,111.826,2
