Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
147,5,"[-117.794, -144.203, 124.635, -165.906, -99.6631]","[-99.493, -107.135, -109.996, -117.291, -137.431]","[4.16574e-07, 4.20042e-07, 4.2504e-07, 4.2844e-07, 4.24537e-07]","[50.4729, 131.16, 50.4729, 131.16, 11.6391]","[51.3344, 51.712, 130.07, 129.689, 52.1893]","[-129.527, -130.44, -129.527, -130.44, -124.542]","[128.666, 128.288, 130.07, 129.689, 127.811]",128.728,95.8262,2
153,5,"[-43.2794, 32.0531, -154.114, 81.1829, -143.035]","[-98.6674, -100.856, -109.511, -110.486, -129.425]","[3.7884e-07, 3.82192e-07, 3.88131e-07, 3.91403e-07, 3.80042e-07]","[114.307, 63.6879, 114.307, 63.6879, 130.984]","[46.6067, 47.0799, 134.825, 134.351, 46.7778]","[-65.6933, -63.6879, -65.6933, -63.6879, -68.0321]","[133.393, 132.92, 134.825, 134.351, 133.222]",224.728,95.8262,2
169,5,"[-89.0094, -48.7819, -12.5387, 21.5017, -18.9156]","[-99.5183, -110.43, -114.573, -127.404, -132.664]","[4.17792e-07, 4.26234e-07, 4.35408e-07, 4.43515e-07, 4.35996e-07]","[37.1779, 37.1779, -41.0486, -41.0486, -33.5993]","[51.468, 129.936, 53.2912, 128.091, 46.3759]","[-142.822, -142.822, -138.187, -138.187, -137.451]","[128.532, 129.936, 126.709, 128.091, 125.918]",112.728,111.826,2
170,5,"[10.1581, 35.0921, 56.4645, 164.432, 19.6877]","[-98.8476, -107.165, -139.563, -140.281, -146.223]","[3.86776e-07, 3.95881e-07, 4.1329e-07, 4.47662e-07, 4.43072e-07]","[43.6524, 43.6524, 107.258, 102.32, 97.6692]","[47.7082, 133.721, 50.9692, 54.4519, 54.0267]","[-136.348, -136.348, -146.951, -160.48, -161.22]","[132.292, 133.721, 129.031, 125.548, 125.973]",128.728,111.826,2
171,5,"[168.126, 99.7818, -24.1172, -98.0008, 126.004]","[-98.2487, -109.169, -112.182, -121.114, -123.149]","[3.6103e-07, 3.70767e-07, 4.02144e-07, 4.65233e-07, 4.65335e-07]","[52.122, 52.122, -58.5829, 125.676, 124.289]","[43.8716, 137.558, 132.873, 55.9838, 55.9923]","[-127.878, -127.878, -121.417, -161.22, -160.48]","[136.128, 137.558, 132.873, 124.016, 124.008]",144.728,111.826,2
172,5,"[-145.058, -108.512, 36.6852, -77.2952, 74.128]","[-97.7715, -104.054, -115.908, -117.811, -122.583]","[3.41745e-07, 3.52016e-07, 5.29293e-07, 3.84924e-07, 4.76059e-07]","[63.0905, 63.0905, -127.945, -68.2706, 150.544]","[40.3968, 141.011, 60.5463, 135.302, 56.8587]","[-116.91, -116.91, -160.48, -111.729, -150.167]","[139.603, 141.011, 119.454, 135.302, 123.141]",160.728,111.826,2
173,5,"[-1.56707, 114.477, -30.1181, -109.477, 6.4173]","[-97.4689, -106.896, -108.013, -108.232, -118.543]","[3.30056e-07, 3.62839e-07, 5.3026e-07, 3.40679e-07, 3.72529e-07]","[76.6552, -79.8299, 154.497, 76.6552, -79.8299]","[37.9502, 44.1681, 60.6053, 143.43, 137.262]","[-103.345, -100.737, -154.848, -103.345, -100.737]","[142.05, 135.832, 119.395, 143.43, 137.262]",176.728,111.826,2
174,5,"[-10.1199, 107.368, -122.628, -55.5506, -81.6728]","[-97.3822, -107.375, -108.059, -111.008, -114.697]","[3.26779e-07, 5.92786e-07, 3.61819e-07, 3.37506e-07, 5.92787e-07]","[91.8962, -7.52804, -91.4906, 91.8962, -7.45148]","[37.2074, 63.9566, 44.0015, 144.163, 63.9566]","[-88.1038, -45.6021, -88.5094, -88.1038, -45.5496]","[142.793, 116.043, 135.999, 144.163, 116.043]",192.728,111.826,2
175,5,"[15.5628, -28.3403, -91.1906, -171.875, -101.427]","[-97.5243, -106.763, -106.78, -121.45, -125.738]","[3.32164e-07, 3.42722e-07, 3.67426e-07, 3.76998e-07, 3.85981e-07]","[106.879, 106.879, -103.196, -103.196, -131.484]","[38.4141, 142.972, 44.8997, 136.532, 47.6007]","[-73.1207, -73.1207, -76.6207, -76.6207, -83.3352]","[141.586, 142.972, 135.1, 136.532, 132.399]",208.728,111.826,2
176,5,"[175.935, -98.8752, 62.1694, 77.0656, -22.3353]","[-97.8742, -104.084, -134.036, -134.582, -135.23]","[3.45806e-07, 3.5596e-07, 5.00566e-07, 3.80784e-07, 3.80411e-07]","[119.845, 119.845, -14.5805, -129.572, -131.37]","[41.1813, 140.233, 58.6718, 46.8826, 46.8299]","[-60.1549, -60.1549, -45.5496, -68.0321, -68.2236]","[138.819, 140.233, 121.328, 133.117, 133.17]",224.728,111.826,2
177,5,"[-46.3747, 147.305, -44.4908, 156.334, 116.689]","[-98.3862, -104.174, -111.789, -112.321, -113.317]","[3.66785e-07, 3.96396e-07, 3.96397e-07, 4.05284e-07, 3.76373e-07]","[130.167, -123.887, -124.241, -123.887, 130.167]","[44.799, 48.9608, 48.9608, 132.463, 136.633]","[-49.8332, -56.1131, -56.1539, -56.1131, -49.8332]","[135.201, 131.039, 131.039, 132.463, 136.633]",240.728,111.826,2
178,5,"[93.0235, 96.9464, -164.612, -155.62, 158.123]","[-99.007, -106.523, -111.915, -113.299, -118.738]","[3.9393e-07, 4.02873e-07, 4.80242e-07, 5.20949e-07, 4.29959e-07]","[138.097, 138.097, -146.081, 48.9217, -130.013]","[48.6478, 132.777, 57.184, 60.0267, 129.521]","[-41.9031, -41.9031, -50.0556, -44.1344, -48.251]","[131.352, 132.777, 122.816, 119.973, 129.521]",256.728,111.826,2
193,5,"[67.2466, -63.2742, -123.466, -106.778, 131.097]","[-98.2825, -104.4, -110.155, -114.941, -133.784]","[3.62434e-07, 3.8154e-07, 3.72134e-07, 3.90766e-07, 4.0711e-07]","[34.8431, 148.9, 34.8431, 148.9, 112.149]","[44.1021, 46.9888, 137.328, 134.442, 50.2606]","[-145.157, -148.9, -145.157, -148.9, -160.48]","[135.898, 133.011, 137.328, 134.442, 129.739]",128.728,127.826,2
194,5,"[80.9511, -152.653, 96.9289, -132.801, 94.1055]","[-97.5935, -105.463, -111.163, -112.7, -122.038]","[3.34821e-07, 3.45298e-07, 4.30282e-07, 4.31849e-07, 5.04932e-07]","[43.1694, 43.1694, 154.867, 165.927, 19.3673]","[38.9838, 142.41, 52.7805, 52.9383, 58.9729]","[-136.831, -136.831, -155.218, -151.833, -160.48]","[141.016, 142.41, 127.219, 127.062, 121.027]",144.728,127.826,2
195,5,"[-166.454, -156.634, 85.9885, 76.5628, -118.206]","[-109.952, -121.813, -124.195, -125.431, -126.919]","[4.70228e-07, 4.21546e-07, 4.77745e-07, 4.32063e-07, 3.14511e-07]","[158.186, -71.7857, 158.186, 73.4868, 45.2996]","[56.3936, 130.471, 124.94, 52.9598, 26.9424]","[-158.537, -108.214, -158.537, -107.081, -123.56]","[123.606, 130.471, 124.94, 127.04, 144.794]",160.728,127.826,2
196,5,"[20.6089, 32.3049, -136.311, 148.872, -136.506]","[-96.6725, -103.113, -117.736, -117.91, -121.606]","[3.01163e-07, 3.1277e-07, 4.24646e-07, 3.01275e-07, 4.01338e-07]","[71.9908, 71.9908, 84.0637, 81.2302, -81.5981]","[30.209, 151.021, 52.2007, 30.2454, 49.5721]","[-108.009, -108.009, -98.294, -109.045, -98.9692]","[149.791, 151.021, 127.799, 149.755, 130.428]",176.728,127.826,2
197,5,"[-87.5886, 121.996, 81.8712, 19.898, 159.174]","[-96.5682, -105.206, -127.092, -130.542, -139.03]","[2.97569e-07, 3.0931e-07, 4.00744e-07, 4.38657e-07, 6.05022e-07]","[92.5978, 92.5978, -90.5818, -55.7362, -21.2882]","[28.9983, 152.2, 49.4997, 53.607, 64.5214]","[-87.4022, -87.4022, -88.5389, -73.8201, -45.9025]","[151.002, 152.2, 130.5, 126.393, 115.479]",192.728,127.826,2
198,5,"[174.347, 24.3807, -44.2232, -89.2487, -24.3479]","[-103.13, -108.849, -110.38, -111.038, -116.429]","[3.03473e-07, 3.14994e-07, 5.59694e-07, 4.20273e-07, 4.32739e-07]","[112.755, 112.755, -34.213, -100.463, 100.677]","[30.9497, 150.299, 62.289, 51.7368, 53.0273]","[-67.4308, -67.4308, -49.7615, -79.537, -80.035]","[149.05, 150.299, 117.711, 128.263, 126.973]",208.728,127.826,2
199,5,"[-138.962, 29.812, 39.9954, -84.8975, -131.016]","[-108.191, -115.458, -115.929, -120.923, -122.81]","[5.21877e-07, 5.21878e-07, 4.164e-07, 4.2487e-07, 5.2866e-07]","[-38.018, -37.8919, -110.403, -110.403, -38.018]","[60.0855, 60.0855, 51.3153, 130.09, 121.168]","[-45.9565, -45.9025, -69.5975, -69.5975, -45.9565]","[119.915, 119.914, 128.685, 130.09, 121.168]",224.728,127.826,2
200,5,"[-121.655, 135.701, -91.9417, 156.864, -153.228]","[-97.753, -104.105, -114.718, -131.108, -137.864]","[3.41019e-07, 3.51311e-07, 3.51315e-07, 3.42274e-07, 4.41664e-07]","[139.158, 139.158, 138.505, 147.79, 19.8154]","[40.2532, 141.153, 140.679, 52.1745, 53.894]","[-40.8425, -40.8425, -40.6998, -42.3013, -25.0907]","[139.747, 141.153, 141.255, 141.275, 126.106]",240.728,127.826,2
201,5,"[-21.1607, -169.513, 139.67, -63.3872, -139.316]","[-98.4635, -104.876, -112.528, -114.045, -140.202]","[3.70059e-07, 4.03607e-07, 4.1234e-07, 3.79564e-07, 3.77932e-07]","[146.784, 27.8496, 27.8496, 146.784, 135.414]","[45.3072, 49.8459, 131.572, 136.125, 54.6667]","[-33.2157, -27.8496, -27.8496, -33.2157, -20.625]","[134.693, 130.154, 131.572, 136.125, 141.432]",256.728,127.826,2
216,5,"[111.724, -9.77898, 57.2531, -98.4764, 39.5526]","[-97.8464, -104.026, -105.06, -119.053, -141.732]","[3.44705e-07, 3.5489e-07, 3.64741e-07, 3.74381e-07, 3.66487e-07]","[23.6649, 23.6649, 159.205, 159.205, 149.342]","[40.9716, 140.441, 44.4747, 136.956, 29.043]","[-156.335, -156.335, -159.205, -159.205, -159.972]","[139.028, 140.441, 135.525, 136.956, 133.716]",128.728,143.826,2
217,5,"[74.3612, -164.369, -60.4649, 81.0384, 30.3187]","[-97.078, -104.458, -114.599, -117.608, -132.416]","[3.15544e-07, 3.2664e-07, 4.0236e-07, 4.11119e-07, 4.0248e-07]","[30.5634, 30.5634, 162.803, 162.803, 159.561]","[34.4307, 146.893, 49.6959, 131.723, 49.7104]","[-149.437, -149.437, -162.803, -162.803, -163.841]","[145.569, 146.893, 130.304, 131.723, 130.29]",144.728,143.826,2
