Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
77,5,"[70.0366, -43.0798, 97.0895, -117.358, -62.7954]","[-99.9795, -116.568, -142.772, -147.043, -154.249]","[4.40545e-07, 4.48559e-07, 4.56283e-07, 4.59483e-07, 4.64026e-07]","[42.9693, 42.9693, 69.089, 35.2886, 69.089]","[53.7878, 127.588, 55.2218, 67.0069, 126.132]","[-137.031, -137.031, -150.051, -122.849, -150.051]","[126.212, 127.588, 124.778, 141.612, 126.132]",112.728,47.8262,2
78,5,"[-76.4606, -170.678, 96.2912, -82.1131, 22.2044]","[-99.382, -108.448, -144.366, -150.422, -152.987]","[4.1129e-07, 4.19863e-07, 4.49671e-07, 4.35866e-07, 1.05824e-06]","[49.5305, 49.5305, 93.9134, 61.0149, 78.2889]","[50.743, 130.667, 54.6347, 76.2461, 81.0128]","[-130.47, -130.47, -150.051, -139.51, 101.708]","[129.257, 130.667, 125.365, 141.25, 112.561]",128.728,47.8262,2
79,5,"[17.0381, 108.66, -169.758, -138.35, -121.517]","[-98.8576, -107.093, -146.436, -146.78, -149.818]","[3.8722e-07, 3.96314e-07, 4.16992e-07, 4.6176e-07, 4.13429e-07]","[57.6743, 57.6743, 41.6159, 117.425, 67.7208]","[47.7679, 133.661, 60.2956, 55.6924, 75.5308]","[-122.326, -122.326, -86.4178, -150.051, -131.078]","[132.232, 133.661, 143.978, 124.308, 145.441]",144.728,47.8262,2
80,5,"[-107.494, 99.7755, -8.50536, -1.06314, -114.64]","[-98.4468, -114.113, -136.125, -142.335, -144.399]","[3.6935e-07, 3.78873e-07, 3.72966e-07, 3.85685e-07, 6.22424e-07]","[67.5867, 67.5867, 70.6384, 50.6028, 23.7789]","[45.1983, 136.234, 53.7287, 53.9064, 69.8373]","[-112.413, -112.413, -115.657, -86.9127, -28.0618]","[134.802, 136.234, 141.687, 140.699, 120.971]",160.728,47.8262,2
81,5,"[15.8806, -108.64, -86.4377, 14.7142, -75.9745]","[-98.1902, -107.698, -136.628, -139.018, -142.661]","[3.58609e-07, 3.6841e-07, 3.62367e-07, 5.77521e-07, 3.70813e-07]","[79.1269, 79.1269, 80.735, 26.4401, 80.4688]","[43.4678, 137.96, 52.5247, 66.4323, 130.993]","[-100.873, -100.873, -102.647, -30.1043, -102.356]","[136.532, 137.96, 143.913, 120.49, 143.944]",176.728,47.8262,2
82,5,"[158.013, -126.241, 21.7557, -168.422, -26.845]","[-98.118, -106.295, -124.48, -124.999, -125.609]","[3.55642e-07, 3.65523e-07, 6.32635e-07, 3.55991e-07, 6.27026e-07]","[91.6197, 91.6197, 22.9241, 89.2328, 22.7717]","[42.9613, 138.465, 115.626, 44.9923, 66.1923]","[-88.3803, -88.3803, -27.2487, -85.975, -27.3916]","[137.039, 138.465, 115.626, 138.893, 115.192]",192.728,47.8262,2
83,5,"[167.326, 46.9624, 148.334, -16.8923, -8.21623]","[-122.877, -132.325, -133.254, -134.094, -136.845]","[3.60856e-07, 5.83239e-07, 4.96269e-07, 3.7105e-07, 3.71383e-07]","[104.512, 27.4186, 36.3583, 104.964, 109.512]","[41.6684, 63.4973, 58.3693, 141.212, 140.105]","[-76.4584, -27.8397, -34.0055, -76.8082, -80.5894]","[134.428, 116.503, 121.631, 134.467, 135.173]",208.728,47.8262,2
84,5,"[93.5687, 36.9197, -61.3419, 174.929, -29.9116]","[-122.666, -135.063, -139.999, -150.096, -154.047]","[3.73479e-07, 3.83323e-07, 4.63249e-07, 4.70877e-07, 4.82664e-07]","[116.002, 116.748, 49.602, 49.602, 61.2916]","[43.8881, 138.9, 55.818, 125.526, 57.3692]","[-65.555, -66.1498, -34.0055, -34.0055, -20.6974]","[132.623, 132.752, 124.182, 125.526, 122.631]",224.728,47.8262,2
85,5,"[-81.8055, 77.222, -146.458, -60.3902, 62.1772]","[-98.983, -116.958, -120.038, -142.429, -153.342]","[3.92846e-07, 4.01816e-07, 3.92933e-07, 4.41251e-07, 4.66743e-07]","[124.581, 124.506, 124.946, 71.0384, 77.35]","[48.5085, 133.151, 49.7329, 53.8549, 56.1088]","[-55.4194, -55.3473, -55.7686, -34.0055, -20.6974]","[131.492, 132.691, 132.619, 126.145, 123.891]",240.728,47.8262,2
86,5,"[-63.8931, 47.4704, 17.0724, 17.3571, 18.3587]","[-99.5298, -110.636, -134.952, -141.251, -144.85]","[4.18343e-07, 4.26775e-07, 4.20518e-07, 4.37518e-07, 4.28181e-07]","[132.293, 132.293, 136.047, 99.3052, 135.366]","[51.5281, 129.875, 56.2254, 53.497, 126.268]","[-47.7068, -47.7068, -52.3809, -34.0055, -51.6395]","[128.472, 129.875, 133.426, 126.503, 133.889]",256.728,47.8262,2
