Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[-43.6159, 24.9825, -62.0243, 95.9544, -175.181]","[-100.074, -114.85, -132.395, -139.0, -146.569]","[4.4534e-07, 4.5327e-07, 4.46919e-07, 4.49395e-07, 4.54821e-07]","[43.9426, 43.9426, 55.1885, 51.6273, 55.1885]","[54.2382, 127.131, 54.3839, 68.9543, 126.983]","[-136.057, -136.057, -139.18, -138.162, -139.18]","[125.762, 127.131, 125.616, 129.009, 126.983]",112.728,63.8262,2
101,5,"[-118.878, 101.895, -34.6749, -18.3222, 118.921]","[-99.4895, -109.939, -139.419, -139.978, -144.812]","[4.16407e-07, 4.24877e-07, 4.35861e-07, 4.21635e-07, 4.30447e-07]","[50.4871, 50.4871, 97.0961, 58.0681, 40.5856]","[51.3161, 130.089, 53.3357, 67.3819, 64.6685]","[-129.513, -129.513, -139.18, -132.131, -117.526]","[128.684, 130.089, 126.664, 132.935, 139.338]",128.728,63.8262,2
102,5,"[-158.171, 16.8076, 57.5929, -31.954, 156.92]","[-98.9784, -106.565, -130.416, -139.777, -142.674]","[3.92636e-07, 4.01607e-07, 4.55292e-07, 3.98304e-07, 4.63051e-07]","[58.5408, 58.5408, 133.359, 65.2532, 133.359]","[48.4813, 132.945, 55.1352, 66.1219, 126.22]","[-121.459, -121.459, -139.18, -123.909, -139.18]","[131.519, 132.945, 124.865, 136.237, 126.22]",144.728,63.8262,2
103,5,"[0.19847, -8.63429, 155.482, -177.798, 82.3096]","[-104.939, -115.165, -125.235, -130.368, -131.395]","[4.8947e-07, 4.96695e-07, 3.75302e-07, 4.89743e-07, 3.76425e-07]","[143.271, 143.271, 71.8567, 142.102, 65.2243]","[57.8778, 123.426, 44.5804, 55.5259, 39.4484]","[-142.512, -142.512, -113.791, -143.146, -110.438]","[122.122, 123.426, 133.03, 120.789, 130.506]",160.728,63.8262,2
104,5,"[-132.975, 94.576, -98.7324, -133.184, -104.503]","[-131.028, -137.285, -143.88, -145.439, -146.901]","[3.65847e-07, 3.77087e-07, 3.76679e-07, 5.27665e-07, 3.85402e-07]","[77.8485, 55.3229, 77.1695, 148.255, 56.8994]","[37.4619, 52.9075, 145.892, 63.2011, 129.911]","[-99.8535, -91.9501, -99.5618, -145.752, -92.0272]","[131.963, 137.977, 131.989, 121.602, 139.079]",176.728,63.8262,2
105,5,"[124.299, -141.221, 132.626, 36.6841, -131.317]","[-98.2596, -108.024, -109.476, -118.894, -119.167]","[3.61481e-07, 3.61489e-07, 3.71206e-07, 3.6207e-07, 3.71214e-07]","[91.5387, 90.6576, 91.5387, 97.4758, 90.6576]","[43.946, 43.9473, 137.484, 44.3099, 137.482]","[-88.4613, -88.1133, -88.4613, -92.1718, -88.1133]","[136.054, 136.053, 137.484, 136.124, 137.482]",192.728,63.8262,2
106,5,"[-163.059, -143.184, -10.8316, -139.923, 171.408]","[-106.192, -117.251, -133.08, -134.252, -139.199]","[5.01382e-07, 5.08438e-07, 5.01771e-07, 5.02014e-07, 5.02795e-07]","[34.7766, 34.7766, 37.8504, 36.1921, 39.5301]","[58.7285, 122.557, 58.7555, 55.6364, 64.9363]","[-36.5394, -36.5394, -34.2713, -35.5331, -34.8413]","[121.271, 122.557, 121.244, 118.931, 123.275]",208.728,63.8262,2
107,5,"[112.875, -138.604, 25.6547, 165.914, 132.559]","[-104.15, -114.892, -139.037, -140.069, -142.745]","[4.65456e-07, 4.73049e-07, 3.82657e-07, 4.66973e-07, 3.91473e-07]","[39.3026, 39.3026, 102.593, 30.0627, 127.287]","[56.0023, 125.338, 42.0545, 56.1277, 28.2443]","[-41.0654, -41.0654, -58.04, -44.4154, -69.6064]","[123.998, 125.338, 129.299, 123.872, 123.151]",224.728,63.8262,2
108,5,"[78.8839, 26.3941, 104.136, -142.374, -7.91477]","[-108.869, -128.469, -135.734, -148.674, -150.558]","[3.98096e-07, 4.07043e-07, 4.34121e-07, 4.66065e-07, 4.47955e-07]","[123.44, 122.394, 55.1035, 102.44, 71.6525]","[49.0117, 133.166, 53.1645, 56.0528, 54.4787]","[-56.1757, -55.2076, -44.4154, -35.2047, -34.2713]","[130.686, 131.372, 126.836, 123.947, 125.521]",240.728,63.8262,2
109,5,"[114.974, 130.208, -169.867, 43.3737, -1.97435]","[-99.6314, -112.751, -134.796, -136.444, -138.373]","[4.2326e-07, 4.31595e-07, 4.25325e-07, 4.27293e-07, 4.27299e-07]","[131.297, 131.297, 134.984, 108.399, 124.469]","[52.0551, 129.342, 56.582, 52.4755, 65.6286]","[-48.7026, -48.7026, -53.2389, -44.4154, -46.3145]","[127.945, 129.342, 132.701, 127.524, 131.721]",256.728,63.8262,2
