Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
77,5,"[-163.856, -159.699, 108.004, -1.93305, 32.7397]","[-99.9999, -116.208, -142.624, -147.004, -153.972]","[4.41581e-07, 4.49577e-07, 4.57059e-07, 4.60465e-07, 4.64789e-07]","[43.1893, 43.1893, 69.089, 35.4975, 69.089]","[53.8861, 127.488, 55.2894, 67.0575, 126.063]","[-136.811, -136.811, -149.677, -122.655, -149.677]","[126.114, 127.488, 124.711, 141.454, 126.063]",112.728,47.8262,2
78,5,"[-63.7604, -10.1698, 143.235, -23.3071, 85.4227]","[-99.4054, -108.73, -144.196, -150.176, -155.883]","[4.12399e-07, 4.20949e-07, 4.50442e-07, 4.36635e-07, 4.5517e-07]","[49.748, 49.748, 93.9134, 61.0674, 35.908]","[50.8688, 130.541, 54.7042, 76.2392, 65.168]","[-130.252, -130.252, -149.677, -139.093, -85.877]","[129.131, 130.541, 125.296, 141.043, 146.971]",128.728,47.8262,2
79,5,"[-52.6249, -144.584, -155.489, -118.569, 39.5054]","[-98.884, -106.924, -146.401, -146.432, -149.681]","[3.88397e-07, 3.97464e-07, 4.62541e-07, 4.18095e-07, 4.14238e-07]","[57.873, 57.873, 117.425, 41.8339, 67.7637]","[47.9253, 133.503, 55.7584, 60.3817, 75.5264]","[-122.127, -122.127, -149.677, -86.4378, -130.659]","[132.075, 133.503, 124.242, 143.77, 145.184]",144.728,47.8262,2
80,5,"[178.151, -142.356, -2.51375, -143.259, 26.7401]","[-98.4758, -113.918, -135.866, -142.194, -144.34]","[3.70584e-07, 3.80076e-07, 3.74021e-07, 3.86873e-07, 6.2318e-07]","[67.7413, 67.7413, 70.691, 50.8165, 23.9449]","[45.3875, 136.045, 53.7197, 54.0344, 69.862]","[-112.259, -112.259, -115.35, -86.9306, -28.2388]","[134.613, 136.045, 141.305, 140.484, 120.928]",160.728,47.8262,2
81,5,"[66.243, 161.013, 88.8195, 164.311, 96.6704]","[-98.221, -108.432, -136.352, -139.04, -142.351]","[3.59879e-07, 3.69646e-07, 3.63451e-07, 5.78331e-07, 3.71897e-07]","[79.2077, 79.2077, 80.7608, 26.6192, 80.4946]","[43.6807, 137.748, 52.5226, 66.4663, 130.995]","[-100.792, -100.792, -102.479, -30.2904, -102.192]","[136.319, 137.748, 143.486, 120.441, 143.517]",176.728,47.8262,2
82,5,"[143.342, 84.5988, 114.619, 49.5881, -41.7631]","[-98.1492, -106.849, -124.419, -124.529, -125.575]","[3.56922e-07, 3.66768e-07, 3.57225e-07, 6.33409e-07, 6.27806e-07]","[91.6065, 91.6065, 89.3901, 23.0915, 22.9389]","[43.1815, 138.245, 45.0758, 115.592, 66.2211]","[-88.3935, -88.3935, -86.1809, -27.416, -27.5591]","[136.819, 138.245, 138.546, 115.592, 115.156]",192.728,47.8262,2
83,5,"[-14.9901, 0.315292, 110.947, 154.263, 158.785]","[-123.69, -131.72, -132.053, -134.585, -137.275]","[3.62162e-07, 5.84024e-07, 4.97164e-07, 3.72357e-07, 3.72691e-07]","[104.456, 27.4186, 36.3583, 104.908, 109.599]","[41.6617, 63.5357, 58.4328, 141.219, 140.004]","[-76.5934, -28.1606, -34.3678, -76.9385, -80.8164]","[134.056, 116.464, 121.567, 134.094, 134.866]",208.728,47.8262,2
84,5,"[-148.981, 133.152, 64.3506, 32.5017, -68.2443]","[-123.52, -135.539, -139.709, -149.771, -154.011]","[3.74738e-07, 3.84586e-07, 4.64119e-07, 4.71733e-07, 4.83226e-07]","[115.914, 116.661, 49.602, 49.602, 61.2916]","[43.8675, 138.921, 55.8909, 125.451, 57.4118]","[-65.7802, -66.3685, -34.3678, -34.3678, -21.157]","[132.286, 132.412, 124.109, 125.451, 122.588]",224.728,47.8262,2
85,5,"[-24.2349, -88.4898, 7.5409, -161.158, 75.4753]","[-99.0086, -118.633, -119.268, -142.3, -153.199]","[3.94004e-07, 4.02952e-07, 3.94076e-07, 4.421e-07, 4.67296e-07]","[124.374, 124.263, 124.71, 71.0384, 77.35]","[48.6572, 133.109, 49.7725, 53.9352, 56.1543]","[-55.6261, -55.5208, -55.9444, -34.3678, -21.157]","[131.343, 132.439, 132.365, 126.065, 123.846]",240.728,47.8262,2
86,5,"[92.5756, -16.5526, -141.454, -58.71, -15.7369]","[-99.5524, -111.061, -134.958, -141.165, -144.618]","[4.1943e-07, 4.2784e-07, 4.21598e-07, 4.38363e-07, 4.29241e-07]","[132.073, 132.073, 135.825, 99.3052, 135.144]","[51.646, 129.756, 56.3225, 53.5787, 126.165]","[-47.927, -47.927, -52.5933, -34.3678, -51.8531]","[128.354, 129.756, 133.285, 126.421, 133.752]",256.728,47.8262,2
