Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
147,5,"[-41.0223, 81.786, -132.295, 138.771, -176.777]","[-99.1907, -106.894, -114.304, -117.195, -136.931]","[4.0234e-07, 4.11099e-07, 4.05926e-07, 4.1461e-07, 4.09105e-07]","[47.5808, 47.5808, 134.064, 134.064, 11.6391]","[49.6935, 131.725, 50.1215, 131.294, 50.4925]","[-132.419, -132.419, -133.343, -133.343, -127.417]","[130.307, 131.725, 129.878, 131.294, 129.508]",128.728,95.8262,2
153,5,"[-19.3026, -164.007, -86.822, -18.2369, 81.0966]","[-98.3001, -100.746, -110.703, -115.741, -128.443]","[3.6317e-07, 3.66666e-07, 3.72851e-07, 3.76258e-07, 3.64175e-07]","[116.586, 61.281, 116.586, 61.281, 131.773]","[44.2217, 44.7804, 137.209, 136.651, 44.384]","[-63.4135, -61.281, -63.4135, -61.281, -65.8479]","[135.778, 135.22, 137.209, 136.651, 135.616]",224.728,95.8262,2
169,5,"[174.692, 22.9702, -165.404, -7.03252, 39.4611]","[-99.2867, -103.868, -107.515, -116.38, -129.152]","[4.06806e-07, 4.22853e-07, 4.15472e-07, 4.31196e-07, 4.23154e-07]","[33.6212, -37.9285, 33.6212, -37.9285, -32.3814]","[50.225, 52.012, 131.19, 129.386, 47.2985]","[-146.379, -141.308, -146.379, -141.308, -140.709]","[129.775, 127.988, 131.19, 129.386, 127.422]",112.728,111.826,2
170,5,"[-5.64453, -13.5709, -52.8069, -115.42, -96.739]","[-98.5762, -111.618, -139.971, -140.445, -144.808]","[3.7489e-07, 3.84276e-07, 4.41918e-07, 4.03648e-07, 4.37645e-07]","[39.9109, 39.9109, 102.32, 107.258, 97.6692]","[46.0332, 135.399, 53.918, 49.8509, 53.5093]","[-140.089, -140.089, -165.988, -151.563, -166.995]","[133.967, 135.399, 126.082, 130.149, 126.491]",128.728,111.826,2
171,5,"[34.5876, -141.875, 105.984, 87.1105, -179.687]","[-97.9359, -104.344, -117.949, -119.239, -129.315]","[3.48272e-07, 3.58356e-07, 3.87347e-07, 4.5948e-07, 3.78268e-07]","[48.4226, 48.4226, -55.9345, 124.289, -58.922]","[41.6429, 139.775, 134.941, 55.4982, 51.8615]","[-131.577, -131.577, -124.066, -165.988, -124.453]","[138.357, 139.775, 134.941, 124.502, 134.139]",144.728,111.826,2
172,5,"[-154.785, 93.2096, -128.876, -3.62403, 146.747]","[-97.4211, -109.776, -116.177, -125.258, -129.072]","[3.28246e-07, 3.38926e-07, 3.69444e-07, 4.74015e-07, 4.66438e-07]","[59.94, 59.94, -66.1967, 153.433, 153.433]","[37.5433, 143.832, 137.783, 125.255, 56.0837]","[-120.06, -120.06, -113.803, -153.433, -153.433]","[142.457, 143.832, 137.783, 125.255, 123.916]",160.728,111.826,2
173,5,"[-68.314, 168.817, -108.088, 64.158, 139.662]","[-97.0924, -104.755, -106.104, -106.902, -113.249]","[3.16066e-07, 3.27144e-07, 3.466e-07, 5.21688e-07, 3.56732e-07]","[74.8712, 74.8712, -78.7041, 157.292, -78.7041]","[34.5685, 146.758, 41.3311, 60.0735, 140.085]","[-105.129, -105.129, -101.863, -157.643, -101.863]","[145.432, 146.758, 138.669, 119.926, 140.085]",176.728,111.826,2
174,5,"[103.017, -65.5551, 155.783, -25.7345, 168.358]","[-96.9979, -103.202, -106.52, -112.948, -113.341]","[3.12651e-07, 3.23846e-07, 3.45336e-07, 3.45336e-07, 3.55503e-07]","[92.1779, 92.1779, -91.6621, -91.7368, -91.6621]","[33.6494, 147.659, 41.0921, 41.0921, 140.322]","[-87.8221, -87.8221, -88.3379, -88.348, -88.3379]","[146.351, 147.659, 138.908, 138.908, 140.322]",192.728,111.826,2
175,5,"[-29.9239, -11.5376, -26.1866, 161.292, -24.2766]","[-97.1531, -105.758, -106.308, -106.436, -113.208]","[3.18282e-07, 3.51141e-07, 3.29286e-07, 5.31057e-07, 5.31058e-07]","[109.107, -104.578, 109.107, -10.5101, -10.5676]","[35.1433, 42.1666, 146.194, 60.6537, 60.6537]","[-70.893, -75.2387, -70.893, -42.62, -42.6513]","[144.857, 137.833, 146.194, 119.346, 119.346]",208.728,111.826,2
176,5,"[-10.4101, 13.3249, 120.123, -174.563, -116.855]","[-97.5331, -106.566, -128.835, -131.638, -133.571]","[3.32502e-07, 3.43049e-07, 4.86225e-07, 4.86356e-07, 3.64373e-07]","[123.217, 123.217, -14.5805, -15.6205, -131.37]","[38.4873, 142.9, 57.6375, 57.6472, 44.4158]","[-56.783, -56.783, -42.2716, -42.6513, -65.8479]","[141.513, 142.9, 122.363, 122.353, 135.584]",224.728,111.826,2
177,5,"[12.2152, -154.74, 174.303, 15.9634, -70.6933]","[-98.0845, -105.782, -106.336, -116.446, -120.85]","[3.54276e-07, 3.64194e-07, 4.44226e-07, 3.8147e-07, 3.81649e-07]","[133.926, 133.926, -39.2598, -124.552, -124.241]","[42.7235, 138.701, 54.1347, 46.9791, 47.004]","[-46.074, -46.074, -44.7146, -53.0105, -53.0105]","[137.277, 138.701, 125.865, 133.021, 132.996]",240.728,111.826,2
178,5,"[108.684, 175.335, 38.1916, -113.923, -178.052]","[-98.7468, -108.207, -116.378, -125.55, -131.632]","[3.82317e-07, 3.91525e-07, 5.06646e-07, 4.64954e-07, 5.1363e-07]","[141.818, 141.818, 46.6108, -144.967, 46.6108]","[47.0973, 134.334, 59.0894, 55.9606, 122.188]","[-38.1823, -38.1823, -41.8235, -47.3807, -41.8235]","[132.903, 134.334, 120.911, 124.039, 122.188]",256.728,111.826,2
193,5,"[138.07, -88.7965, 178.637, -24.1745, -14.6133]","[-98.0636, -104.545, -105.5, -119.431, -129.981]","[3.53423e-07, 3.72987e-07, 3.63364e-07, 3.8242e-07, 4.01689e-07]","[30.0494, 153.376, 30.0494, 153.376, 112.149]","[42.5735, 45.7505, 138.85, 135.682, 49.6147]","[-149.951, -153.376, -149.951, -153.376, -165.988]","[137.426, 134.249, 138.85, 135.682, 130.385]",128.728,127.826,2
194,5,"[18.3381, 155.49, -9.99762, 17.583, -37.3105]","[-97.3361, -111.042, -111.773, -118.228, -118.825]","[3.25053e-07, 4.98535e-07, 3.35835e-07, 4.22736e-07, 4.98535e-07]","[37.94, 16.5539, 37.94, 158.674, 16.2891]","[36.8046, 58.5296, 144.56, 51.9997, 58.5296]","[-142.06, -163.796, -142.06, -159.024, -163.761]","[143.195, 121.47, 144.56, 128.0, 121.47]",144.728,127.826,2
195,5,"[141.111, -20.7464, 34.6766, -178.591, 121.317]","[-108.073, -120.904, -121.281, -125.354, -128.041]","[4.63346e-07, 3.03663e-07, 4.70972e-07, 3.93209e-07, 4.39178e-07]","[161.577, 44.1904, 161.577, -68.9442, -74.2339]","[55.8261, 27.397, 125.517, 48.5553, 53.1802]","[-161.927, -129.041, -161.927, -109.4, -106.784]","[124.174, 148.411, 125.517, 131.445, 126.114]",160.728,127.826,2
196,5,"[-24.2405, -162.032, 74.7637, 1.24068, -45.3556]","[-96.3526, -108.329, -113.602, -116.047, -118.727]","[2.90282e-07, 3.02306e-07, 3.8334e-07, 4.49542e-07, 3.92524e-07]","[68.6488, 68.6488, -80.8334, -40.1863, -80.8334]","[26.2863, 154.834, 47.2392, 54.623, 134.191]","[-111.351, -111.351, -99.7339, -70.6965, -99.7339]","[153.714, 154.834, 132.761, 125.377, 134.191]",176.728,127.826,2
197,5,"[-22.5993, -47.567, 168.865, 172.771, -75.1979]","[-96.2404, -103.928, -130.12, -130.72, -132.803]","[2.86559e-07, 2.98733e-07, 3.82542e-07, 4.20133e-07, 3.91745e-07]","[93.1473, 93.1473, -90.5818, -55.7362, -90.5818]","[24.7368, 156.334, 47.1287, 51.7218, 134.302]","[-86.8527, -86.8527, -88.348, -72.0448, -88.348]","[155.263, 156.334, 132.871, 128.278, 134.302]",192.728,127.826,2
