Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[38.0858, -60.1224, -53.225, 150.53, 98.2141]","[-99.2693, -107.346, -107.38, -118.06, -130.617]","[4.05994e-07, 4.62952e-07, 4.14677e-07, 4.70585e-07, 4.06839e-07]","[48.3997, 36.9494, 48.3997, 36.9494, 42.8552]","[50.1295, 55.793, 131.286, 125.551, 57.3602]","[-131.6, -142.292, -131.6, -142.292, -130.427]","[129.87, 124.207, 131.286, 125.551, 131.203]",128.728,79.8262,2
130,5,"[-167.52, -85.8068, 29.7344, -89.0007, -19.7151]","[-131.166, -140.291, -140.983, -143.986, -145.915]","[3.68463e-07, 3.72447e-07, 3.91768e-07, 3.74003e-07, 3.98323e-07]","[106.507, 80.4214, 136.858, 81.9243, 130.296]","[45.0612, 39.3807, 60.4333, 39.007, 129.886]","[-59.6181, -59.4323, -57.3722, -57.9259, -55.3129]","[134.939, 133.398, 135.072, 132.675, 134.658]",224.728,79.8262,2
131,5,"[71.5507, 120.314, 0.553028, -68.4504, 41.5452]","[-107.524, -117.518, -127.47, -132.63, -133.119]","[4.23969e-07, 4.33892e-07, 4.23968e-07, 4.24178e-07, 4.33889e-07]","[42.6275, -3.09645, 41.4185, 46.6603, -3.22819]","[52.1297, 53.1418, 55.6032, 57.7644, 53.1416]","[-44.3903, -49.1408, -44.6298, -44.0603, -49.1299]","[127.87, 126.858, 128.448, 128.292, 126.858]",240.728,79.8262,2
147,5,"[-13.638, 87.7196, 20.3579, 4.62981, -165.778]","[-98.6456, -109.958, -110.127, -127.514, -135.779]","[3.77891e-07, 3.87204e-07, 3.81701e-07, 3.90923e-07, 3.80936e-07]","[40.9663, 40.9663, 140.668, 140.668, 31.7154]","[46.4705, 134.962, 47.0113, 134.42, 62.7496]","[-139.034, -139.034, -139.948, -139.948, -137.08]","[133.53, 134.962, 132.989, 134.42, 136.096]",128.728,95.8262,2
153,5,"[-130.289, 46.6667, -137.497, 60.1178, 129.628]","[-97.6232, -101.037, -105.062, -107.721, -124.136]","[3.35965e-07, 3.39744e-07, 3.46407e-07, 3.50074e-07, 3.36334e-07]","[122.275, 55.34, 122.275, 55.34, 131.773]","[39.2242, 39.9987, 142.172, 141.406, 39.3013]","[-57.7247, -55.34, -57.7247, -55.34, -59.6181]","[140.776, 140.001, 142.172, 141.406, 140.699]",224.728,95.8262,2
169,5,"[-40.0169, -158.162, -24.5363, -112.567, -39.992]","[-98.9001, -101.366, -106.837, -109.113, -112.935]","[3.89117e-07, 4.01775e-07, 3.98168e-07, 4.10547e-07, 4.01781e-07]","[25.8747, -31.0728, 25.8747, -31.0728, -30.228]","[48.021, 49.6251, 133.407, 131.794, 49.0326]","[-154.125, -148.163, -154.125, -148.163, -148.056]","[131.979, 130.375, 133.407, 131.794, 130.298]",112.728,111.826,2
170,5,"[-119.998, -46.4904, -170.43, 70.8321, 24.2287]","[-98.1177, -106.29, -131.326, -141.205, -142.945]","[3.5563e-07, 3.65511e-07, 4.36326e-07, 3.76787e-07, 4.32903e-07]","[31.3913, 31.3913, 102.32, -101.924, 97.6692]","[42.9591, 138.467, 53.381, 46.3108, 53.0437]","[-148.609, -148.609, -177.274, -145.718, -178.794]","[137.041, 138.467, 126.619, 133.689, 126.956]",128.728,111.826,2
171,5,"[-130.554, -39.1808, -33.3543, -93.0296, 16.1958]","[-97.4004, -110.459, -132.564, -134.782, -138.671]","[3.27465e-07, 3.3817e-07, 4.53775e-07, 3.52756e-07, 3.61847e-07]","[39.4349, 39.4349, 124.289, -56.7501, -50.989]","[37.365, 144.008, 55.0017, 52.523, 137.632]","[-140.565, -140.565, -177.274, -131.544, -130.658]","[142.635, 144.008, 124.998, 138.997, 139.379]",144.728,111.826,2
172,5,"[104.504, -141.47, -14.6629, 110.618, 135.437]","[-96.8137, -102.231, -134.204, -135.19, -137.923]","[3.06095e-07, 3.17521e-07, 4.51308e-07, 3.3342e-07, 4.83472e-07]","[51.5859, 51.5859, 156.986, -43.1408, 138.876]","[31.7587, 149.509, 54.7821, 38.6853, 57.4305]","[-128.414, -128.414, -161.654, -114.727, -177.274]","[148.241, 149.509, 125.218, 141.315, 122.57]",160.728,111.826,2
173,5,"[-73.805, 134.449, 96.5069, 125.601, 74.9411]","[-96.434, -106.32, -109.859, -117.84, -119.637]","[2.93011e-07, 4.93232e-07, 3.04928e-07, 5.00403e-07, 3.18305e-07]","[69.6917, 162.464, 69.6917, 162.464, -75.7159]","[27.3472, 58.1518, 153.805, 123.146, 35.1491]","[-110.308, -162.464, -110.308, -162.464, -104.851]","[152.653, 121.848, 153.805, 123.146, 144.851]",176.728,111.826,2
