Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[-171.212, -141.551, -79.1818, 107.763, 52.8647]","[-99.5267, -106.987, -110.579, -117.232, -130.64]","[4.18193e-07, 4.73745e-07, 4.26628e-07, 4.81207e-07, 4.19013e-07]","[50.7926, 39.3088, 50.7926, 39.3088, 45.2812]","[51.5118, 56.6758, 129.891, 124.652, 58.4178]","[-129.207, -139.932, -129.207, -139.932, -128.053]","[128.488, 123.324, 129.891, 124.652, 129.761]",128.728,79.8262,2
130,5,"[-130.414, 164.75, -118.253, 156.545, -127.555]","[-129.602, -139.163, -140.223, -141.299, -143.904]","[3.81457e-07, 3.90685e-07, 3.85674e-07, 4.04363e-07, 3.87176e-07]","[106.507, 106.507, 81.1881, 134.427, 82.5756]","[46.9772, 134.454, 41.7213, 61.4426, 41.3601]","[-62.686, -62.686, -61.5231, -59.546, -60.0786]","[133.023, 134.454, 131.567, 133.311, 130.904]",224.728,79.8262,2
131,5,"[168.26, 49.5874, -5.70866, -28.8763, -91.1207]","[-111.761, -123.075, -127.974, -134.666, -137.362]","[4.35678e-07, 4.4668e-07, 4.35638e-07, 4.46676e-07, 4.54587e-07]","[45.0498, -3.09645, 43.845, -3.22819, -3.09645]","[53.3178, 54.3619, 56.6448, 54.3615, 127.005]","[-46.8126, -51.5143, -47.0597, -51.5074, -51.5143]","[126.682, 125.638, 127.239, 125.638, 127.005]",240.728,79.8262,2
147,5,"[167.246, 36.9893, 120.517, 35.4408, -146.299]","[-98.8783, -106.958, -118.18, -129.224, -145.037]","[3.88141e-07, 3.97214e-07, 3.91854e-07, 4.00843e-07, 4.02543e-07]","[44.0621, 44.0621, 137.583, 137.583, 11.6391]","[47.8912, 133.537, 48.38, 133.046, 132.821]","[-135.938, -135.938, -136.863, -136.863, -131.003]","[132.109, 133.537, 131.62, 133.046, 132.821]",128.728,95.8262,2
153,5,"[169.728, 75.479, -164.772, 53.7242, 162.769]","[-97.9146, -100.811, -104.234, -107.812, -126.394]","[3.47418e-07, 3.51073e-07, 3.57526e-07, 3.61079e-07, 3.48051e-07]","[119.524, 58.2015, 119.524, 58.2015, 131.773]","[41.4842, 42.1544, 139.933, 139.267, 41.602]","[-60.4762, -58.2015, -60.4762, -58.2015, -62.686]","[138.516, 137.846, 139.933, 139.267, 138.398]",224.728,95.8262,2
169,5,"[119.024, 21.2494, 107.932, -172.85, -26.6984]","[-99.0595, -101.927, -106.519, -110.851, -123.034]","[3.96315e-07, 4.10523e-07, 4.05205e-07, 4.19112e-07, 4.10609e-07]","[29.4317, -34.2334, 29.4317, -34.2334, -31.1376]","[48.9505, 50.6555, 132.473, 130.756, 48.2838]","[-150.568, -145.003, -150.568, -145.003, -144.635]","[131.049, 129.345, 132.473, 130.756, 129.046]",112.728,111.826,2
170,5,"[94.5204, 79.5974, -124.326, -43.4779, -58.5391]","[-98.3077, -110.942, -136.317, -141.74, -143.426]","[3.63485e-07, 3.73158e-07, 4.37874e-07, 3.94969e-07, 3.85696e-07]","[35.366, 35.366, 102.32, 107.258, -101.924]","[44.2728, 137.158, 53.5314, 48.7803, 47.5621]","[-144.634, -144.634, -172.228, -157.023, -142.062]","[135.727, 137.158, 126.469, 131.22, 132.438]",128.728,111.826,2
171,5,"[171.701, 166.259, 58.2553, 171.656, 64.8433]","[-97.6234, -105.059, -123.7, -129.316, -132.738]","[3.35974e-07, 3.46416e-07, 4.94748e-07, 4.55355e-07, 3.63398e-07]","[43.7288, 43.7288, -114.827, 124.289, -57.6919]","[39.2261, 142.17, 58.2608, 55.1407, 52.2298]","[-136.271, -136.271, -172.561, -172.228, -128.125]","[140.774, 142.17, 121.739, 124.859, 136.817]",144.728,111.826,2
172,5,"[-53.1557, -14.0981, -176.362, 51.1086, 27.3867]","[-97.0678, -104.261, -117.962, -122.816, -135.591]","[3.15175e-07, 3.26283e-07, 3.53897e-07, 4.57308e-07, 3.44631e-07]","[55.711, 55.711, -63.5024, 156.986, -47.3806]","[34.3327, 146.989, 140.637, 55.311, 40.9574]","[-124.289, -124.289, -116.498, -157.023, -113.467]","[145.667, 146.989, 140.637, 124.689, 139.043]",160.728,111.826,2
173,5,"[145.595, 115.75, -129.305, 141.804, 31.2045]","[-96.7104, -102.706, -106.769, -109.21, -119.189]","[3.02478e-07, 3.14035e-07, 4.98941e-07, 3.30234e-07, 5.06031e-07]","[72.3407, 72.3407, 159.818, -77.196, 159.818]","[30.6338, 150.607, 58.5581, 37.9898, 122.731]","[-107.659, -107.659, -159.818, -103.371, -159.818]","[149.366, 150.607, 121.442, 142.01, 122.731]",176.728,111.826,2
