Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[-121.635, -149.695, 18.5703, 105.345, -1.83459]","[-99.3621, -107.163, -108.226, -117.606, -130.628]","[4.10352e-07, 4.668e-07, 4.18944e-07, 4.74371e-07, 4.11188e-07]","[49.2973, 37.8256, 49.2973, 37.8256, 43.7605]","[50.6359, 56.1135, 130.775, 125.225, 57.7466]","[-130.703, -141.416, -130.703, -141.416, -129.535]","[129.364, 123.886, 130.775, 125.225, 130.674]",128.728,79.8262,2
130,5,"[59.3411, -156.029, 24.1727, -29.7102, 131.536]","[-130.63, -140.265, -141.005, -143.954, -144.582]","[3.73095e-07, 3.7718e-07, 3.9627e-07, 3.78716e-07, 3.82525e-07]","[106.507, 80.715, 135.95, 82.1738, 106.507]","[45.7666, 40.2502, 60.8026, 39.8811, 135.666]","[-60.8033, -60.2238, -58.1938, -58.7399, -60.8033]","[134.233, 132.722, 134.423, 132.022, 135.666]",224.728,79.8262,2
131,5,"[-10.4093, -13.1452, 13.8577, 140.489, -91.432]","[-108.638, -119.867, -127.604, -132.648, -133.735]","[4.28149e-07, 4.38468e-07, 4.28134e-07, 4.28313e-07, 4.38464e-07]","[43.5326, -3.09645, 42.323, 47.039, -3.22819]","[52.5635, 53.5888, 55.9829, 57.6041, 53.5885]","[-45.2954, -50.0314, -45.538, -45.015, -50.022]","[127.437, 126.411, 128.006, 127.809, 126.412]",240.728,79.8262,2
147,5,"[-136.41, 167.872, 128.195, -65.3024, -166.902]","[-98.7287, -108.463, -111.961, -133.358, -144.853]","[3.81521e-07, 3.90748e-07, 3.85296e-07, 3.94434e-07, 3.95431e-07]","[42.1278, 42.1278, 139.512, 139.512, 11.6391]","[46.9862, 134.445, 47.5077, 133.922, 133.783]","[-137.872, -137.872, -138.792, -138.792, -133.016]","[133.014, 134.445, 132.492, 133.922, 133.783]",128.728,95.8262,2
153,5,"[169.475, -80.3336, -123.794, -17.6563, -163.106]","[-97.7277, -100.934, -104.205, -107.271, -125.074]","[3.40029e-07, 3.43764e-07, 3.50351e-07, 3.53976e-07, 3.40491e-07]","[121.223, 56.4313, 121.223, 56.4313, 131.773]","[40.0559, 40.7906, 141.349, 140.621, 40.1481]","[-58.7766, -56.4313, -58.7766, -56.4313, -60.8033]","[139.944, 139.209, 141.349, 140.621, 139.852]",224.728,95.8262,2
169,5,"[-85.0462, 29.9973, -58.4924, 144.198, 18.6886]","[-98.9559, -101.531, -106.618, -109.57, -117.651]","[3.91624e-07, 4.04856e-07, 4.00618e-07, 4.13563e-07, 4.04881e-07]","[27.195, -32.2488, 27.195, -32.2488, -30.5507]","[48.3502, 49.9949, 133.076, 131.422, 48.7641]","[-152.805, -146.987, -152.805, -146.987, -146.776]","[131.65, 130.005, 133.076, 131.422, 129.847]",112.728,111.826,2
170,5,"[129.875, -36.28, 153.765, -42.0051, 57.7226]","[-98.1844, -107.569, -133.428, -141.916, -142.519]","[3.58369e-07, 3.68176e-07, 4.3672e-07, 3.79915e-07, 3.91342e-07]","[32.879, 32.879, 102.32, -101.924, 107.258]","[43.4273, 138.001, 53.4195, 46.7598, 48.3135]","[-147.121, -147.121, -175.43, -144.349, -159.937]","[136.573, 138.001, 126.581, 133.24, 131.687]",128.728,111.826,2
171,5,"[60.3772, 28.8506, -120.067, 29.0388, 43.8122]","[-97.4789, -107.938, -131.55, -133.768, -134.104]","[3.30435e-07, 3.41047e-07, 4.54178e-07, 3.65624e-07, 3.56512e-07]","[41.0631, 41.0631, 124.289, -51.3395, -57.0888]","[38.0344, 143.347, 55.0372, 137.773, 52.4165]","[-138.937, -138.937, -175.43, -129.371, -130.239]","[141.966, 143.347, 124.963, 138.558, 138.199]",144.728,111.826,2
172,5,"[60.4758, -163.277, 166.249, -156.054, -178.735]","[-96.9034, -102.418, -132.062, -135.075, -135.618]","[3.09268e-07, 3.20582e-07, 4.53337e-07, 3.46613e-07, 3.37742e-07]","[53.1808, 53.1808, 156.986, -62.4453, -43.1408]","[32.6961, 148.593, 54.9629, 141.361, 39.5921]","[-126.819, -126.819, -159.937, -118.155, -113.696]","[147.304, 148.593, 125.037, 142.255, 140.408]",160.728,111.826,2
173,5,"[70.2, -28.4457, -119.504, -28.5957, 56.9935]","[-96.5317, -106.38, -106.452, -113.855, -118.258]","[2.96323e-07, 3.08111e-07, 4.95216e-07, 3.22541e-07, 5.02359e-07]","[70.7394, 70.7394, 161.492, -76.2901, 161.492]","[28.5604, 152.626, 58.2943, 36.2041, 123.001]","[-109.261, -109.261, -161.492, -104.277, -161.492]","[151.44, 152.626, 121.706, 143.796, 123.001]",176.728,111.826,2
