Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
100,5,"[-118.516, 124.584, -71.0292, 172.493, 117.335]","[-99.7905, -116.596, -133.866, -148.682, -150.592]","[4.31074e-07, 4.39261e-07, 4.33643e-07, 4.50441e-07, 4.56113e-07]","[40.7948, 40.7948, 55.1885, 30.0981, 32.1976]","[52.8605, 128.527, 53.1171, 81.5342, 69.1891]","[-139.205, -139.205, -143.432, -134.377, -123.592]","[127.14, 128.527, 126.883, 135.698, 144.334]",112.728,63.8262,2
101,5,"[-56.033, -104.111, -173.067, -173.571, -104.604]","[-99.1643, -106.775, -139.722, -140.75, -144.91]","[4.0112e-07, 4.09906e-07, 4.22771e-07, 4.08103e-07, 4.15815e-07]","[47.3569, 47.3569, 97.0961, 56.9799, 37.477]","[49.5455, 131.874, 52.0033, 67.6332, 63.7331]","[-132.643, -132.643, -143.432, -136.309, -120.113]","[130.455, 131.874, 127.997, 135.43, 141.796]",128.728,63.8262,2
102,5,"[-11.3632, -144.361, 159.828, 16.6135, -90.3703]","[-98.611, -110.744, -133.995, -134.75, -140.97]","[3.76391e-07, 3.8574e-07, 4.41885e-07, 3.78963e-07, 3.83979e-07]","[55.6612, 55.6612, 133.359, 48.9513, 64.3346]","[46.2531, 135.179, 53.9149, 52.1162, 66.2865]","[-124.339, -124.339, -143.432, -118.48, -127.89]","[133.747, 135.179, 126.085, 137.804, 139.324]",144.728,63.8262,2
103,5,"[-154.771, 3.48691, 72.8598, 67.479, 5.52215]","[-105.956, -115.364, -124.798, -126.221, -130.601]","[4.76436e-07, 4.83856e-07, 3.58259e-07, 3.58427e-07, 4.76713e-07]","[146.259, 146.259, 69.7705, 64.0853, 145.135]","[56.8883, 124.436, 41.807, 39.7172, 54.461]","[-145.5, -145.5, -116.135, -113.044, -146.108]","[123.112, 124.436, 135.666, 134.58, 121.735]",160.728,63.8262,2
104,5,"[28.3159, -110.158, 152.033, 121.658, -114.484]","[-125.917, -135.608, -138.661, -140.449, -142.797]","[3.47322e-07, 3.58509e-07, 5.15562e-07, 3.58145e-07, 3.67509e-07]","[77.2464, 55.121, 151.03, 76.5581, 56.5011]","[37.5278, 48.8873, 62.531, 145.824, 133.633]","[-101.215, -92.5456, -148.603, -100.869, -92.6507]","[136.446, 140.869, 122.444, 136.481, 141.997]",176.728,63.8262,2
105,5,"[-75.8733, -10.1761, -8.50627, 59.6622, 14.7122]","[-97.8233, -104.005, -108.452, -114.538, -118.755]","[3.43789e-07, 3.54001e-07, 3.43801e-07, 3.54013e-07, 3.44406e-07]","[91.7309, 91.7309, 90.6576, 90.6576, 98.3382]","[40.7956, 140.616, 40.7979, 140.614, 41.213]","[-88.2691, -88.2691, -87.7728, -87.7728, -92.4054]","[139.204, 140.616, 139.202, 140.614, 139.272]",192.728,63.8262,2
106,5,"[-19.7391, -110.009, -35.5666, 53.4425, 116.265]","[-108.423, -117.389, -134.696, -138.429, -139.597]","[4.88579e-07, 4.95818e-07, 4.89218e-07, 3.60844e-07, 4.90085e-07]","[31.8485, 31.8485, 33.202, 127.371, 37.8504]","[57.8122, 123.493, 54.6328, 51.5279, 57.9229]","[-33.6113, -33.6113, -32.6517, -92.1884, -28.924]","[122.188, 123.493, 119.78, 141.49, 122.077]",208.728,63.8262,2
107,5,"[152.494, -139.189, -130.577, 109.05, 99.4191]","[-104.109, -117.007, -135.211, -138.614, -140.686]","[4.51726e-07, 4.59546e-07, 4.52404e-07, 3.65978e-07, 3.71422e-07]","[36.2245, 36.2245, 30.0627, 104.076, 128.976]","[54.8195, 126.541, 54.88, 39.1037, 28.7865]","[-37.9873, -37.9873, -40.3745, -55.1475, -67.4944]","[125.181, 126.541, 125.12, 131.487, 126.562]",224.728,63.8262,2
108,5,"[-97.0539, 11.1593, 178.243, 160.996, -66.7365]","[-108.118, -133.085, -135.675, -148.123, -151.801]","[3.82123e-07, 3.91432e-07, 4.20107e-07, 4.28504e-07, 4.36854e-07]","[126.448, 125.362, 55.1035, 55.1035, 71.6525]","[46.9184, 135.326, 51.719, 129.682, 53.4325]","[-53.2038, -52.2036, -40.3745, -40.3745, -28.924]","[132.797, 133.438, 128.281, 129.682, 126.567]",240.728,63.8262,2
109,5,"[-15.0484, -154.49, 169.487, -26.4791, 76.2627]","[-99.3181, -107.786, -134.707, -136.532, -139.596]","[4.0828e-07, 4.16915e-07, 4.10439e-07, 4.13414e-07, 4.13898e-07]","[134.461, 134.461, 138.162, 108.399, 125.661]","[50.397, 131.016, 55.2145, 50.9832, 65.9414]","[-45.5386, -45.5386, -50.173, -40.3745, -42.1471]","[129.603, 131.016, 134.672, 129.017, 134.111]",256.728,63.8262,2
