Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[-9.5331, 132.761, -130.865, 124.655, 0.753347]","[-99.5504, -106.976, -111.023, -117.22, -130.458]","[4.19335e-07, 4.74758e-07, 4.27747e-07, 4.82204e-07, 4.22794e-07]","[50.9987, 39.5155, 50.9987, 39.5155, 111.907]","[51.6357, 56.7562, 129.766, 124.57, 52.0058]","[-129.001, -139.726, -129.001, -139.726, -130.297]","[128.364, 123.244, 129.766, 124.57, 127.994]",128.728,79.8262,2
130,5,"[-116.001, 6.67863, 161.641, 87.6313, -175.876]","[-129.446, -138.598, -140.217, -141.372, -143.898]","[3.82677e-07, 3.91877e-07, 3.86909e-07, 4.05541e-07, 3.88406e-07]","[106.507, 106.507, 81.2519, 134.216, 82.6297]","[47.1474, 134.283, 41.9263, 61.5333, 41.5662]","[-62.9369, -62.9369, -61.7003, -59.7307, -60.2615]","[132.853, 134.283, 131.406, 133.154, 130.747]",224.728,79.8262,2
131,5,"[-100.517, -125.745, 108.189, 155.659, -132.681]","[-112.403, -123.466, -128.045, -134.788, -137.347]","[4.36776e-07, 4.47874e-07, 4.36731e-07, 4.47869e-07, 4.5576e-07]","[45.2599, -3.09645, 44.0562, -3.22819, -3.09645]","[53.4249, 54.4713, 56.7389, 54.4709, 126.894]","[-47.0227, -51.7186, -47.2703, -51.7121, -51.7186]","[126.575, 125.529, 127.13, 125.529, 126.894]",240.728,79.8262,2
147,5,"[-15.4815, -0.564748, -4.12648, 51.4966, -62.0452]","[-98.9, -106.837, -119.772, -127.28, -144.982]","[3.89114e-07, 3.98164e-07, 3.92817e-07, 4.01785e-07, 4.03586e-07]","[44.3285, 44.3285, 137.317, 137.317, 11.6391]","[48.0205, 133.407, 48.5048, 132.921, 132.684]","[-135.672, -135.672, -136.597, -136.597, -130.728]","[131.979, 133.407, 131.495, 132.921, 132.684]",128.728,95.8262,2
153,5,"[-8.91728, -29.4157, -143.151, 142.963, 178.506]","[-97.9417, -100.799, -104.377, -108.039, -126.561]","[3.48501e-07, 3.52145e-07, 3.58579e-07, 3.62121e-07, 3.4916e-07]","[119.295, 58.4409, 119.295, 58.4409, 131.773]","[41.6852, 42.3467, 139.733, 139.076, 41.8065]","[-60.7053, -58.4409, -60.7053, -58.4409, -62.9369]","[138.315, 137.653, 139.733, 139.076, 138.194]",224.728,95.8262,2
169,5,"[-103.526, -6.15317, -13.9705, -88.0249, -127.825]","[-99.0748, -102.001, -106.535, -111.095, -123.621]","[3.97016e-07, 4.11361e-07, 4.05891e-07, 4.19932e-07, 4.11458e-07]","[29.7435, -34.5093, 29.7435, -34.5093, -31.2235]","[49.0386, 50.751, 132.384, 130.659, 48.2143]","[-150.257, -144.727, -150.257, -144.727, -144.34]","[130.961, 129.249, 132.384, 130.659, 128.931]",112.728,111.826,2
170,5,"[-174.185, -62.6591, -62.5039, -58.3831, 150.731]","[-98.3259, -111.527, -136.665, -141.635, -143.669]","[3.64249e-07, 3.73902e-07, 4.38086e-07, 3.95527e-07, 3.86553e-07]","[35.7094, 35.7094, 102.32, 107.258, -101.924]","[44.3959, 137.035, 53.552, 48.8511, 47.6781]","[-144.291, -144.291, -171.774, -156.616, -141.747]","[135.604, 137.035, 126.448, 131.149, 132.322]",128.728,111.826,2
171,5,"[-137.719, 19.4485, 111.192, -154.159, -31.2872]","[-97.6447, -104.818, -124.761, -128.923, -132.526]","[3.36799e-07, 3.47216e-07, 4.94961e-07, 4.55572e-07, 3.64413e-07]","[44.0913, 44.0913, -114.827, 124.289, -57.7789]","[39.3978, 142.0, 58.2761, 55.1597, 52.2032]","[-135.909, -135.909, -172.289, -171.774, -127.839]","[140.602, 142.0, 121.724, 124.84, 136.622]",144.728,111.826,2
172,5,"[9.1645, -116.353, 97.6546, 73.945, -127.902]","[-97.0921, -104.748, -117.105, -117.173, -126.505]","[3.16054e-07, 3.27133e-07, 3.54966e-07, 4.57916e-07, 4.57918e-07]","[56.0476, 56.0476, -63.7136, 156.748, 156.986]","[34.5653, 146.761, 140.427, 55.3636, 55.3638]","[-123.952, -123.952, -116.286, -156.748, -156.616]","[145.435, 146.761, 140.427, 124.636, 124.636]",160.728,111.826,2
173,5,"[-26.5956, 163.973, -144.175, 37.0885, 67.433]","[-96.7367, -102.505, -106.825, -108.788, -119.347]","[3.03393e-07, 3.14917e-07, 4.99499e-07, 3.31361e-07, 5.06581e-07]","[72.5485, 72.5485, 159.581, -77.3162, 159.581]","[30.9245, 150.324, 58.5972, 38.2386, 122.691]","[-107.451, -107.451, -159.581, -103.251, -159.581]","[149.075, 150.324, 121.403, 141.761, 122.691]",176.728,111.826,2
