Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
169,5,"[107.172, 161.417, -82.0886, 46.9598, -173.164]","[-99.9662, -105.178, -116.788, -117.183, -131.531]","[4.39872e-07, 4.59952e-07, 4.47899e-07, 4.67634e-07, 4.41214e-07]","[42.7312, -45.9032, 42.7312, -45.9032, 54.5821]","[53.7236, 55.5386, 127.653, 125.81, 53.8514]","[-137.269, -133.333, -137.269, -133.333, -139.852]","[126.276, 124.461, 127.653, 125.81, 126.149]",112.728,111.826,2
170,5,"[-118.375, 44.1311, -158.015, 44.1561, 97.1723]","[-99.3656, -108.264, -138.699, -142.788, -144.92]","[4.10518e-07, 4.19107e-07, 4.33658e-07, 4.36738e-07, 4.62121e-07]","[49.2835, 49.2835, 107.258, -101.924, 102.32]","[50.6549, 130.756, 53.1187, 53.4212, 55.723]","[-130.716, -130.716, -139.852, -129.253, -151.627]","[129.345, 130.756, 126.881, 126.579, 124.277]",128.728,111.826,2
171,5,"[-82.376, 140.075, 174.575, -122.274, 12.5304]","[-98.838, -104.095, -106.457, -107.24, -115.475]","[3.86346e-07, 4.59841e-07, 4.22107e-07, 3.9546e-07, 4.67524e-07]","[57.4309, 140.6, -62.4503, 57.4309, 140.6]","[47.6502, 55.5291, 51.9329, 133.779, 125.82]","[-122.569, -140.6, -117.55, -122.569, -140.6]","[132.35, 124.471, 128.067, 133.779, 125.82]",144.728,111.826,2
172,5,"[75.9265, -137.572, 99.9079, 130.977, -12.8551]","[-98.4239, -109.454, -113.356, -113.996, -117.402]","[3.68377e-07, 5.08319e-07, 4.05725e-07, 3.77925e-07, 4.14413e-07]","[67.3688, 146.335, -71.1976, 67.3688, -71.1976]","[45.0479, 59.2022, 50.0977, 136.384, 131.318]","[-112.631, -146.685, -108.802, -112.631, -108.802]","[134.952, 120.798, 129.902, 136.384, 131.318]",160.728,111.826,2
173,5,"[48.0806, 98.9157, -2.64449, -58.9999, 174.893]","[-98.1645, -107.148, -113.717, -121.594, -121.753]","[3.57548e-07, 3.67378e-07, 5.4776e-07, 4.02581e-07, 5.73677e-07]","[78.9642, 78.9642, 149.855, -81.3739, -144.613]","[43.2882, 138.139, 61.6314, 132.816, 63.0201]","[-101.036, -101.036, -150.205, -99.1934, -144.964]","[136.712, 138.139, 118.369, 132.816, 116.98]",176.728,111.826,2
174,5,"[-89.5927, 145.858, -0.589911, -78.9892, 160.905]","[-98.0904, -105.866, -125.908, -126.961, -134.21]","[3.54514e-07, 3.64425e-07, 4.0196e-07, 3.92996e-07, 4.0196e-07]","[91.5375, 91.5375, -91.2568, -91.2568, -91.7368]","[42.7651, 138.66, 132.898, 48.5278, 132.898]","[-88.4625, -88.4625, -88.7432, -88.7432, -88.7915]","[137.235, 138.66, 132.898, 131.472, 132.898]",192.728,111.826,2
175,5,"[-176.509, -151.788, 84.3914, 168.959, -29.0787]","[-98.2111, -108.188, -121.815, -130.08, -135.772]","[3.59472e-07, 3.6925e-07, 4.07116e-07, 3.98268e-07, 3.98889e-07]","[103.967, 103.967, -101.284, -101.284, -103.268]","[43.6127, 137.816, 132.227, 49.1948, 40.1746]","[-76.0334, -76.0334, -78.5326, -78.5326, -78.7371]","[136.387, 137.816, 132.227, 130.805, 129.699]",208.728,111.826,2
176,5,"[56.5485, -27.2928, -80.8896, -86.4615, 164.185]","[-98.5114, -113.27, -133.607, -137.318, -137.436]","[3.72102e-07, 3.81557e-07, 5.25475e-07, 5.25753e-07, 5.28584e-07]","[115.201, 115.201, -24.8696, -21.576, -15.6205]","[45.6177, 135.815, 56.8719, 60.3282, 60.5029]","[-64.7993, -64.7993, -54.4346, -53.7487, -50.8468]","[134.382, 135.815, 119.154, 119.672, 119.497]",224.728,111.826,2
177,5,"[15.2629, -86.3906, 47.7124, 86.1042, 37.6436]","[-98.9568, -105.333, -106.616, -114.772, -118.05]","[3.91664e-07, 4.24704e-07, 4.00658e-07, 4.88957e-07, 4.81625e-07]","[124.701, -119.767, 124.701, 36.4266, 36.1476]","[48.3554, 52.2068, 133.071, 124.027, 57.886]","[-55.2994, -60.2334, -55.2994, -36.4266, -36.5165]","[131.645, 127.793, 133.071, 124.027, 122.901]",240.728,111.826,2
178,5,"[-109.57, -147.987, 136.946, 136.345, 51.7086]","[-99.5057, -110.21, -127.872, -130.896, -137.394]","[4.17184e-07, 4.25638e-07, 4.51273e-07, 4.47669e-07, 4.56176e-07]","[132.437, 132.437, -121.223, 50.4386, -129.43]","[51.4014, 130.003, 54.7789, 54.4526, 126.855]","[-47.5628, -47.5628, -52.8235, -40.2784, -53.1622]","[128.599, 130.003, 125.221, 125.547, 126.855]",256.728,111.826,2
193,5,"[-111.822, -73.7846, -142.454, 72.3638, 134.168]","[-98.7324, -105.051, -108.408, -113.922, -138.794]","[3.81684e-07, 3.99877e-07, 3.90907e-07, 4.0869e-07, 4.01473e-07]","[42.1178, 141.92, 42.1178, 141.92, 129.267]","[47.009, 49.3935, 134.422, 132.027, 37.0419]","[-137.882, -141.92, -137.882, -141.92, -143.053]","[132.991, 130.606, 134.422, 132.027, 129.113]",128.728,127.826,2
