Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[118.041, 13.1635, 143.049, 107.745, -131.698]","[-99.5742, -106.968, -111.495, -117.218, -130.183]","[4.20482e-07, 4.75777e-07, 4.28871e-07, 4.83207e-07, 4.23925e-07]","[51.203, 39.721, 51.203, 39.721, 111.907]","[51.7593, 56.8365, 129.641, 124.488, 52.1252]","[-128.797, -139.52, -128.797, -139.52, -130.084]","[128.241, 123.163, 129.641, 124.488, 127.875]",128.728,79.8262,2
130,5,"[-141.048, 169.123, 48.2759, -15.1888, 102.471]","[-129.288, -138.082, -140.212, -141.454, -143.891]","[3.83903e-07, 3.93074e-07, 3.88148e-07, 4.06724e-07, 3.8964e-07]","[106.507, 106.507, 81.3147, 134.007, 82.683]","[47.317, 134.113, 42.13, 61.6237, 41.771]","[-63.1836, -63.1836, -61.8755, -59.9135, -60.4423]","[132.683, 134.113, 131.244, 132.998, 130.591]",224.728,79.8262,2
131,5,"[-43.5415, 26.577, -172.239, -52.1746, 153.548]","[-113.118, -123.845, -128.121, -134.908, -137.341]","[4.37878e-07, 4.49073e-07, 4.3783e-07, 4.49068e-07, 4.56938e-07]","[45.4683, -3.09645, 44.266, -3.22819, -3.09645]","[53.5319, 54.5805, 56.833, 54.58, 126.784]","[-47.2311, -51.9211, -47.4793, -51.9149, -51.9211]","[126.468, 125.42, 127.021, 125.42, 126.784]",240.728,79.8262,2
147,5,"[119.092, -80.5133, -172.151, 25.9294, -20.6938]","[-98.9219, -106.737, -121.762, -125.679, -144.928]","[3.90093e-07, 3.99121e-07, 3.93788e-07, 4.02734e-07, 4.04635e-07]","[44.5925, 44.5925, 137.054, 137.054, 11.6391]","[48.1498, 133.278, 48.6295, 132.796, 132.547]","[-135.407, -135.407, -136.333, -136.333, -130.456]","[131.85, 133.278, 131.37, 132.796, 132.547]",128.728,95.8262,2
153,5,"[129.001, -177.748, -164.946, -171.223, 149.473]","[-97.9688, -100.788, -104.558, -108.309, -126.724]","[3.49591e-07, 3.53224e-07, 3.59638e-07, 3.6317e-07, 3.50276e-07]","[119.069, 58.6771, 119.069, 58.6771, 131.773]","[41.8854, 42.5383, 139.534, 138.885, 42.0101]","[-60.9313, -58.6771, -60.9313, -58.6771, -63.1836]","[138.115, 137.462, 139.534, 138.885, 137.99]",224.728,95.8262,2
169,5,"[-15.3631, -77.8602, 175.584, -47.0598, 82.6562]","[-99.0903, -102.08, -106.559, -111.357, -124.176]","[3.97725e-07, 4.12205e-07, 4.06584e-07, 4.20759e-07, 4.12314e-07]","[30.0534, -34.7834, 30.0534, -34.7834, -31.31]","[49.1271, 50.8469, 132.295, 130.563, 48.1446]","[-149.947, -144.453, -149.947, -144.453, -144.046]","[130.873, 129.153, 132.295, 130.563, 128.815]",112.728,111.826,2
170,5,"[-134.964, 103.197, -77.603, -136.596, -0.607748]","[-98.3443, -112.114, -137.0, -141.532, -143.833]","[3.65021e-07, 3.74654e-07, 4.38311e-07, 3.96095e-07, 4.34408e-07]","[36.0498, 36.0498, 102.32, 107.258, 97.6692]","[44.5195, 136.912, 53.5737, 48.9228, 53.1928]","[-143.95, -143.95, -171.321, -156.212, -172.581]","[135.48, 136.912, 126.426, 131.077, 126.807]",128.728,111.826,2
171,5,"[-141.549, 179.179, 161.599, -176.494, 128.174]","[-97.6662, -104.613, -128.504, -132.309, -136.3]","[3.37633e-07, 3.48025e-07, 4.55801e-07, 3.65435e-07, 3.74578e-07]","[44.4495, 44.4495, 124.289, -57.8661, -53.118]","[39.5698, 141.83, 55.1798, 52.1766, 136.924]","[-135.551, -135.551, -171.321, -127.557, -126.882]","[140.43, 141.83, 124.82, 136.427, 136.924]",144.728,111.826,2
172,5,"[15.3942, 85.9185, -31.3996, 48.6503, 165.941]","[-97.1165, -105.311, -116.419, -117.937, -130.999]","[3.16942e-07, 3.27991e-07, 3.56041e-07, 4.58531e-07, 4.58538e-07]","[56.3785, 56.3785, -63.9216, 156.486, 156.986]","[34.7976, 146.533, 140.218, 55.4167, 55.4173]","[-123.622, -123.622, -116.078, -156.486, -156.212]","[145.202, 146.533, 140.218, 124.583, 124.583]",160.728,111.826,2
173,5,"[104.18, 156.05, 159.43, -111.394, 62.6087]","[-96.7631, -102.361, -106.884, -108.407, -119.511]","[3.04317e-07, 3.15808e-07, 5.00063e-07, 3.32495e-07, 5.07138e-07]","[72.7517, 72.7517, 159.346, -77.4343, 159.346]","[31.2138, 150.041, 58.6367, 38.4858, 122.651]","[-107.248, -107.248, -159.346, -103.133, -159.346]","[148.786, 150.041, 121.363, 141.514, 122.651]",176.728,111.826,2
