Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
147,5,"[-85.9661, 8.01577, 90.1158, -88.7323, -162.235]","[-99.5403, -106.575, -110.83, -117.906, -137.548]","[4.18847e-07, 4.22297e-07, 4.27268e-07, 4.30651e-07, 4.26991e-07]","[50.8887, 130.742, 50.8887, 130.742, 11.6391]","[51.5828, 51.9531, 129.82, 129.445, 52.4444]","[-129.111, -130.021, -129.111, -130.021, -124.134]","[128.417, 128.047, 129.82, 129.445, 127.556]",128.728,95.8262,2
153,5,"[8.53838, -133.688, -76.3152, -67.0088, 24.3857]","[-98.7244, -100.885, -108.527, -109.797, -129.507]","[3.81332e-07, 3.84662e-07, 3.90563e-07, 3.93815e-07, 3.85373e-07]","[113.988, 64.0254, 113.988, 64.0254, 78.172]","[46.9596, 47.4211, 134.472, 134.009, 47.5182]","[-66.012, -64.0254, -66.012, -64.0254, -62.4558]","[133.04, 132.579, 134.472, 134.009, 132.482]",224.728,95.8262,2
169,5,"[-169.644, 100.613, -145.508, 114.029, -114.202]","[-99.5555, -111.122, -121.552, -129.943, -133.108]","[4.19582e-07, 4.27989e-07, 4.37428e-07, 4.45498e-07, 4.38066e-07]","[37.6974, 37.6974, -41.5034, -41.5034, -33.7906]","[51.6624, 129.739, 53.4883, 127.892, 46.2346]","[-142.303, -142.303, -137.733, -137.733, -136.98]","[128.338, 129.739, 126.512, 127.892, 125.689]",112.728,111.826,2
170,5,"[89.9117, 44.4383, 67.1692, -131.057, -28.5292]","[-98.891, -106.885, -139.45, -140.065, -146.085]","[3.88708e-07, 3.97768e-07, 4.14899e-07, 4.48708e-07, 4.50576e-07]","[44.1899, 44.1899, 107.258, 102.32, -48.473]","[47.9668, 133.461, 51.1492, 54.5473, 127.391]","[-135.81, -135.81, -146.281, -159.663, -124.134]","[132.033, 133.461, 128.851, 125.453, 127.391]",128.728,111.826,2
171,5,"[86.5408, 7.02234, 171.217, -129.748, -177.034]","[-98.2984, -110.648, -111.993, -123.567, -124.746]","[3.63098e-07, 3.72781e-07, 4.04502e-07, 3.9565e-07, 4.40547e-07]","[52.6419, 52.6419, -58.9577, -60.2459, 143.112]","[44.2101, 137.221, 132.564, 51.4833, 53.7879]","[-127.358, -127.358, -121.042, -121.192, -146.281]","[135.79, 137.221, 132.564, 131.432, 126.212]",144.728,111.826,2
172,5,"[108.749, -159.417, 166.73, 159.073, -56.8341]","[-97.8268, -104.007, -115.196, -116.45, -127.813]","[3.43928e-07, 3.54135e-07, 5.30412e-07, 3.87387e-07, 3.78133e-07]","[63.5214, 63.5214, -127.945, -68.5593, -69.5448]","[40.8223, 140.59, 60.6145, 134.935, 49.3384]","[-116.479, -116.479, -159.663, -111.441, -111.556]","[139.178, 140.59, 119.385, 134.935, 133.819]",160.728,111.826,2
173,5,"[121.834, 108.069, -39.3041, -137.128, 111.829]","[-97.5282, -106.674, -107.304, -108.26, -118.448]","[3.32315e-07, 3.42868e-07, 3.65418e-07, 5.31666e-07, 6.43281e-07]","[76.8933, 76.8933, -79.9845, 154.078, -6.39141]","[38.4468, 142.94, 44.5827, 60.6906, 66.1346]","[-103.107, -103.107, -100.583, -154.428, -46.3716]","[141.553, 142.94, 135.417, 119.309, 113.865]",176.728,111.826,2
174,5,"[-25.1624, -148.412, 26.3227, 23.2653, -62.8411]","[-97.4426, -108.647, -109.061, -115.942, -116.673]","[3.29059e-07, 3.64433e-07, 3.39714e-07, 3.64433e-07, 5.95199e-07]","[91.8589, -91.4672, 91.8589, -91.7368, -7.45148]","[37.7272, 44.4254, 143.65, 44.4255, 64.07]","[-88.1411, -88.5328, -88.1411, -88.5646, -46.0227]","[142.273, 135.575, 143.65, 135.575, 115.93]",192.728,111.826,2
175,5,"[-114.391, -70.3077, 77.2939, 42.0154, -148.423]","[-97.5827, -105.63, -107.214, -121.975, -128.357]","[3.34407e-07, 3.44896e-07, 3.70011e-07, 3.79517e-07, 5.48209e-07]","[106.58, 106.58, -103.005, -103.005, -9.87407]","[38.896, 142.496, 45.2999, 136.133, 61.6567]","[-73.4196, -73.4196, -76.8112, -76.8112, -46.0227]","[141.104, 142.496, 134.7, 136.133, 118.343]",208.728,111.826,2
176,5,"[-97.5363, 28.189, -44.3084, 127.245, 37.753]","[-97.9281, -104.301, -134.585, -135.014, -135.61]","[3.47959e-07, 3.58052e-07, 5.0286e-07, 3.83332e-07, 5.03103e-07]","[119.381, 119.381, -14.5805, -129.572, -15.6205]","[41.5849, 139.833, 58.8308, 47.2381, 58.8475]","[-60.6194, -60.6194, -46.0227, -68.3605, -46.3716]","[138.415, 139.833, 121.169, 132.762, 121.153]",224.728,111.826,2
