Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[-43.4739, -6.09127, 164.193, -25.9929, 105.709]","[-99.1774, -106.832, -107.595, -118.706, -129.368]","[4.01729e-07, 4.10502e-07, 4.59194e-07, 4.66889e-07, 4.10565e-07]","[47.4692, 47.4692, 36.0519, 36.0519, 45.8617]","[49.6195, 131.8, 55.4737, 125.876, 130.061]","[-132.531, -132.531, -143.189, -143.189, -132.16]","[130.38, 131.8, 124.526, 125.876, 132.185]",128.728,79.8262,2
130,5,"[-55.3398, 153.137, -25.6844, 7.78727, -24.8947]","[-131.665, -141.054, -144.021, -144.405, -145.748]","[3.63946e-07, 3.87359e-07, 3.69382e-07, 3.73607e-07, 3.93988e-07]","[106.507, 137.792, 81.6585, 106.507, 131.224]","[44.3471, 60.062, 38.1114, 137.084, 130.416]","[-58.3435, -56.5122, -57.0733, -58.3435, -54.4275]","[135.653, 135.729, 133.339, 137.084, 135.284]",224.728,79.8262,2
131,5,"[-84.8131, 40.158, 106.712, 86.3599, -39.9896]","[-106.698, -114.616, -127.383, -130.666, -132.413]","[4.19881e-07, 4.29405e-07, 4.19896e-07, 4.37624e-07, 4.29403e-07]","[41.6937, -3.09645, 40.4877, -3.09645, -3.22819]","[51.6947, 52.6917, 55.2229, 128.698, 52.6915]","[-43.4565, -48.2172, -43.6924, -48.2172, -48.2045]","[128.305, 127.308, 128.89, 128.698, 127.309]",240.728,79.8262,2
147,5,"[83.2368, -109.821, -5.1269, 56.3161, 137.135]","[-98.5643, -108.866, -111.93, -125.53, -135.695]","[3.74376e-07, 3.7822e-07, 3.83775e-07, 3.87525e-07, 3.77444e-07]","[39.7622, 141.865, 39.7622, 141.865, 30.6307]","[45.9573, 46.5178, 135.475, 134.914, 62.4695]","[-140.238, -141.145, -140.238, -141.145, -138.295]","[134.043, 133.482, 135.475, 134.914, 136.647]",128.728,95.8262,2
153,5,"[-125.819, 119.705, 161.214, 90.5901, -34.7467]","[-97.5205, -101.167, -106.851, -108.821, -122.974]","[3.32019e-07, 3.35844e-07, 3.42582e-07, 3.4629e-07, 3.32304e-07]","[123.392, 54.1854, 123.392, 54.1854, 131.773]","[38.3826, 39.199, 143.004, 142.197, 38.4445]","[-56.6082, -54.1854, -56.6082, -54.1854, -58.3435]","[141.617, 140.801, 143.004, 142.197, 141.556]",224.728,95.8262,2
169,5,"[-112.556, -93.1354, -29.1721, -39.3495, 154.128]","[-98.8468, -107.171, -107.556, -108.819, -137.752]","[3.8674e-07, 3.95845e-07, 3.98811e-07, 4.07646e-07, 3.94831e-07]","[24.524, 24.524, -29.9154, -29.8658, 54.5821]","[47.7033, 133.726, 49.2956, 132.16, 48.7627]","[-155.476, -155.476, -149.377, -149.37, -163.405]","[132.297, 133.726, 130.742, 132.16, 131.237]",112.728,111.826,2
170,5,"[174.924, 144.679, 48.042, 52.1239, -100.335]","[-98.0539, -105.379, -128.735, -140.596, -142.668]","[3.53029e-07, 3.6298e-07, 4.36125e-07, 3.7379e-07, 4.32867e-07]","[29.8547, 29.8547, 102.32, -101.924, 97.6692]","[42.5038, 138.92, 53.3615, 45.8703, 53.04]","[-150.145, -150.145, -179.124, -147.133, 179.281]","[137.496, 138.92, 126.639, 134.13, 126.96]",128.728,111.826,2
171,5,"[171.37, 61.073, -149.92, -28.0111, 1.75606]","[-97.3251, -111.753, -133.495, -135.379, -141.979]","[3.2464e-07, 3.35435e-07, 4.53571e-07, 3.49135e-07, 3.89185e-07]","[37.7267, 37.7267, 124.289, -56.4171, -34.0012]","[36.7072, 144.656, 54.9836, 52.6291, 48.03]","[-142.273, -142.273, -179.124, -132.924, -111.762]","[143.293, 144.656, 125.016, 139.798, 131.97]",144.728,111.826,2
172,5,"[-119.372, -5.47517, -27.9979, 79.5134, 57.0671]","[-96.7275, -102.568, -134.707, -135.657, -138.497]","[3.03074e-07, 3.1461e-07, 3.29219e-07, 4.49459e-07, 4.83262e-07]","[49.8701, 49.8701, -43.1408, 156.986, 138.876]","[30.8237, 150.422, 37.7631, 54.6155, 57.4145]","[-130.13, -130.13, -115.845, -163.405, -179.124]","[149.176, 150.422, 142.237, 125.384, 122.585]",160.728,111.826,2
173,5,"[-150.821, 58.3607, -35.93, -127.085, -127.233]","[-96.3399, -106.218, -107.761, -113.099, -117.491]","[2.89857e-07, 4.91354e-07, 3.01898e-07, 4.91355e-07, 4.98553e-07]","[68.5284, 163.447, 68.5284, 163.5, 163.447]","[26.1157, 58.0157, 154.999, 58.0157, 123.285]","[-111.472, -163.447, -111.472, -163.405, -163.447]","[153.884, 121.984, 154.999, 121.984, 123.285]",176.728,111.826,2
