Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
124,5,"[-7.27517, -89.9935, -62.1403, 56.86, -158.073]","[-99.503, -107.001, -110.165, -117.254, -130.639]","[4.17057e-07, 4.72737e-07, 4.25514e-07, 4.80214e-07, 4.17878e-07]","[50.5846, 39.1007, 50.5846, 39.1007, 45.0688]","[51.3875, 56.5954, 130.017, 124.734, 58.3224]","[-129.415, -140.14, -129.415, -140.14, -128.259]","[128.612, 123.405, 130.017, 124.734, 129.89]",128.728,79.8262,2
130,5,"[175.197, -77.0963, -71.7263, -168.747, -112.885]","[-129.756, -139.781, -140.228, -141.234, -143.911]","[3.80243e-07, 3.895e-07, 3.84445e-07, 4.03191e-07, 3.85951e-07]","[106.507, 106.507, 81.1235, 134.64, 82.5208]","[46.8063, 134.625, 41.515, 61.3517, 41.1527]","[-62.4308, -62.4308, -61.3438, -59.3592, -59.8938]","[133.194, 134.625, 131.73, 133.468, 131.061]",224.728,79.8262,2
131,5,"[42.542, -167.714, -154.192, 113.931, -29.6041]","[-111.182, -122.669, -127.909, -134.543, -136.419]","[4.34587e-07, 4.45492e-07, 4.34549e-07, 4.45487e-07, 4.35173e-07]","[44.8381, -3.09645, 43.6322, -3.22819, 59.5018]","[53.2104, 54.2523, 56.5505, 54.2518, 53.2682]","[-46.6009, -51.3082, -46.8475, -51.3009, -45.6655]","[126.79, 125.748, 127.348, 125.748, 126.732]",240.728,79.8262,2
147,5,"[-53.0488, 31.8502, -158.167, -21.9211, 86.162]","[-98.8566, -107.1, -116.863, -131.674, -145.083]","[3.87175e-07, 3.9627e-07, 3.90897e-07, 3.99907e-07, 4.01506e-07]","[43.7932, 43.7932, 137.852, 137.852, 11.6391]","[47.7619, 133.667, 48.2553, 133.172, 132.958]","[-136.207, -136.207, -137.131, -137.131, -131.281]","[132.238, 133.667, 131.745, 133.172, 132.958]",128.728,95.8262,2
153,5,"[-55.4706, 136.536, 129.814, -79.299, 101.77]","[-97.8876, -100.824, -104.125, -107.627, -126.223]","[3.46342e-07, 3.50008e-07, 3.5648e-07, 3.60044e-07, 3.4695e-07]","[119.756, 57.9589, 119.756, 57.9589, 131.773]","[41.2825, 41.9615, 140.133, 139.459, 41.3966]","[-60.2437, -57.9589, -60.2437, -57.9589, -62.4308]","[138.718, 138.038, 140.133, 139.459, 138.603]",224.728,95.8262,2
169,5,"[-67.9758, 4.07917, -178.955, 58.2144, 25.6926]","[-99.0442, -101.859, -106.511, -110.624, -122.409]","[3.95622e-07, 4.09693e-07, 4.04527e-07, 4.18298e-07, 4.09768e-07]","[29.118, -33.9556, 29.118, -33.9556, -31.0521]","[48.863, 50.5602, 132.561, 130.852, 48.3531]","[-150.882, -145.281, -150.882, -145.281, -144.934]","[131.137, 129.44, 132.561, 130.852, 129.161]",112.728,111.826,2
170,5,"[-49.1766, 169.752, 96.7331, -92.2482, 42.9688]","[-98.2896, -110.373, -135.954, -141.847, -143.19]","[3.6273e-07, 3.72422e-07, 4.37673e-07, 3.94421e-07, 3.84847e-07]","[35.0197, 35.0197, 102.32, 107.258, -101.924]","[44.1503, 137.28, 53.512, 48.7105, 47.4464]","[-144.98, -144.98, -172.683, -157.432, -142.381]","[135.85, 137.28, 126.488, 131.289, 132.554]",128.728,111.826,2
171,5,"[66.3061, -100.738, 58.8312, -63.6355, 111.428]","[-97.6022, -105.337, -129.686, -132.577, -132.947]","[3.35156e-07, 3.45623e-07, 4.5515e-07, 3.71531e-07, 3.62391e-07]","[43.3617, 43.3617, 124.289, -52.3502, -57.6051]","[39.0547, 142.34, 55.1228, 137.429, 52.2564]","[-136.638, -136.638, -172.683, -127.65, -128.414]","[140.945, 142.34, 124.877, 137.429, 137.013]",144.728,111.826,2
172,5,"[-172.037, 32.3335, -133.84, -44.2846, -6.0839]","[-97.0438, -103.843, -119.036, -124.724, -134.383]","[3.14304e-07, 3.25442e-07, 3.52835e-07, 4.56709e-07, 3.52839e-07]","[55.3684, 55.3684, -63.288, 156.986, -62.8931]","[34.0996, 147.218, 140.847, 55.2589, 141.474]","[-124.632, -124.632, -116.712, -157.432, -116.65]","[145.9, 147.218, 140.847, 124.741, 140.747]",160.728,111.826,2
173,5,"[-99.7687, 10.9343, -156.099, -157.695, -46.2109]","[-96.6843, -102.97, -106.716, -109.677, -119.039]","[3.01571e-07, 3.13162e-07, 4.98389e-07, 3.29114e-07, 5.05487e-07]","[72.128, 72.128, 160.055, -77.0736, 160.055]","[30.3417, 150.892, 58.5193, 37.7394, 122.771]","[-107.872, -107.872, -160.055, -103.494, -160.055]","[149.658, 150.892, 121.481, 142.261, 122.771]",176.728,111.826,2
174,5,"[7.35816, -36.9155, -76.8255, -30.6607, -31.6512]","[-96.5807, -104.861, -116.13, -119.067, -127.236]","[2.97999e-07, 3.09724e-07, 3.27544e-07, 3.71609e-07, 3.7197e-07]","[92.6204, 92.6204, -91.7368, -36.0733, -30.924]","[29.147, 152.056, 37.3832, 45.5433, 45.5978]","[-87.3796, -87.3796, -88.0604, -67.6154, -69.4701]","[150.853, 152.056, 142.617, 134.457, 134.402]",192.728,111.826,2
175,5,"[-145.054, 169.763, -34.913, -150.276, -136.555]","[-96.7515, -102.417, -119.971, -122.824, -126.847]","[3.03911e-07, 3.15417e-07, 3.44093e-07, 3.33604e-07, 3.49321e-07]","[112.489, 112.489, -106.56, -105.922, -131.484]","[31.0872, 150.165, 142.671, 40.5179, 41.8359]","[-67.5113, -67.5113, -73.2565, -73.1555, -81.4057]","[148.913, 150.165, 142.671, 141.553, 138.164]",208.728,111.826,2
176,5,"[-20.1714, 15.831, 91.7003, 158.254, -11.194]","[-97.1667, -106.085, -106.726, -116.087, -116.919]","[3.18781e-07, 4.71027e-07, 3.29768e-07, 4.7103e-07, 4.78531e-07]","[128.033, -14.9618, 128.033, -14.5805, -14.9618]","[35.2704, 56.4582, 146.069, 56.4584, 124.874]","[-51.9675, -38.1683, -51.9675, -38.0169, -38.1683]","[144.73, 123.542, 146.069, 123.542, 124.874]",224.728,111.826,2
177,5,"[32.2969, 10.3943, 157.293, 40.7996, 1.81]","[-97.7637, -104.073, -107.392, -122.676, -127.085]","[3.41439e-07, 3.51719e-07, 4.28842e-07, 3.6581e-07, 3.65989e-07]","[139.001, 139.001, -42.6281, -127.12, -133.386]","[40.3365, 141.071, 52.6343, 44.6451, 41.5651]","[-40.9988, -40.9988, -41.3463, -49.0615, -50.0194]","[139.663, 141.071, 127.366, 135.355, 134.822]",240.728,111.826,2
178,5,"[-104.274, -83.9453, 80.3881, -0.084842, -100.504]","[-98.4729, -113.953, -127.394, -133.581, -134.923]","[3.70461e-07, 3.79956e-07, 4.38003e-07, 3.96355e-07, 4.48509e-07]","[146.636, 146.636, 22.4891, -121.223, -144.967]","[45.3687, 136.064, 53.5439, 48.9556, 54.5292]","[-33.3643, -33.3643, -24.6482, -40.2816, -43.4861]","[134.631, 136.064, 126.456, 131.044, 125.471]",256.728,111.826,2
193,5,"[60.3677, -28.2808, 123.428, -29.1969, -6.72975]","[-97.8508, -104.033, -105.04, -119.03, -119.158]","[3.4488e-07, 3.5506e-07, 3.64897e-07, 3.97692e-07, 3.74534e-07]","[23.8791, 23.8791, 159.013, 112.149, 159.013]","[41.005, 140.408, 44.4998, 49.1231, 136.932]","[-156.121, -156.121, -159.013, -172.683, -159.013]","[138.995, 140.408, 135.5, 130.877, 136.932]",128.728,127.826,2
194,5,"[172.029, -20.6714, 46.7645, 70.6866, -73.4164]","[-97.0837, -104.573, -127.482, -129.562, -130.721]","[3.15751e-07, 3.2684e-07, 4.24124e-07, 4.15639e-07, 4.15727e-07]","[30.8223, 30.8223, 163.319, 163.319, 165.927]","[34.4855, 146.839, 130.175, 51.2313, 51.241]","[-149.178, -149.178, -163.669, -163.669, -162.799]","[145.515, 146.839, 130.175, 128.769, 128.759]",144.728,127.826,2
