Receive ID,Data Size,Phase Values (deg),Received Power (dBm),time of arrival (sec),doa_phi(),doa_theta(deg),dod_phi(deg),dod_theta(deg),rx_x,rx_y,rx_z
193,5,"[66.4781, -17.2139, 125.686, -82.4904, -15.4663]","[-99.1034, -106.585, -107.14, -120.227, -138.187]","[3.98323e-07, 4.07169e-07, 4.15794e-07, 4.24276e-07, 4.1733e-07]","[46.6081, 46.6081, 137.488, 137.488, 124.941]","[49.2016, 132.22, 51.2484, 130.157, 39.8292]","[-133.392, -133.392, -137.488, -137.488, -138.654]","[130.798, 132.22, 128.752, 130.157, 127.364]",128.728,127.826,2
194,5,"[-132.018, -76.171, 171.054, -6.29196, -20.3731]","[-98.5405, -104.698, -109.258, -109.405, -112.554]","[3.73354e-07, 4.60871e-07, 4.61e-07, 4.61e-07, 3.82777e-07]","[54.9412, 144.562, 141.803, 141.999, 54.9412]","[45.8054, 55.6169, 55.628, 55.6279, 135.627]","[-125.059, -144.912, -145.895, -145.964, -125.059]","[134.195, 124.383, 124.372, 124.372, 135.627]",144.728,127.826,2
195,5,"[162.906, -90.8394, 66.2552, 173.095, 125.624]","[-108.766, -120.306, -122.547, -126.171, -126.995]","[4.85717e-07, 4.85725e-07, 5.0144e-07, 4.71164e-07, 4.93e-07]","[147.704, 147.192, 76.1803, -72.879, 148.475]","[57.5995, 57.6, 123.069, 56.4692, 123.71]","[-147.704, -147.988, -103.82, -104.182, -147.647]","[122.401, 122.4, 123.069, 123.531, 123.71]",160.728,127.826,2
196,5,"[-34.9582, -33.5929, 9.73645, -11.6562, -49.3673]","[-97.8147, -104.004, -106.042, -111.899, -117.803]","[3.4345e-07, 3.53671e-07, 4.60417e-07, 3.43468e-07, 4.68091e-07]","[77.8967, 77.8967, -83.3418, 81.2302, -83.3418]","[40.7299, 140.681, 55.5783, 40.7334, 125.769]","[-102.103, -102.103, -97.2254, -102.348, -97.2254]","[139.27, 140.681, 124.422, 139.267, 125.769]",176.728,127.826,2
197,5,"[-18.1796, 97.0451, -169.994, 67.5274, -107.633]","[-97.7341, -104.176, -113.139, -115.102, -122.954]","[3.40281e-07, 3.50594e-07, 6.55823e-07, 4.60349e-07, 6.0476e-07]","[91.6729, 91.6729, -26.7124, -90.5818, 175.28]","[40.1062, 141.299, 66.6185, 55.5725, 64.5096]","[-88.3271, -88.3271, -57.262, -88.9314, -139.375]","[139.894, 141.299, 113.381, 124.428, 115.49]",192.728,127.826,2
198,5,"[-88.3059, 150.197, -96.3806, 122.074, 66.439]","[-106.058, -111.64, -112.065, -116.307, -117.114]","[4.80541e-07, 4.93918e-07, 6.12812e-07, 4.87899e-07, 3.45484e-07]","[-98.5112, 98.8862, -29.1916, -98.5112, 112.755]","[57.2069, 58.2012, 64.868, 124.111, 41.1202]","[-81.4888, -81.8256, -54.7828, -81.4888, -75.0341]","[122.793, 121.799, 115.132, 124.111, 138.88]",208.728,127.826,2
199,5,"[132.6, 43.2461, -57.8112, 50.1544, -145.624]","[-106.696, -111.383, -114.196, -118.026, -122.794]","[4.74011e-07, 4.87443e-07, 4.74012e-07, 4.81469e-07, 4.94698e-07]","[-106.599, 106.635, -106.433, -106.599, 106.635]","[56.6969, 57.7281, 56.697, 124.631, 123.579]","[-73.4009, -74.0768, -73.3565, -73.4009, -74.0768]","[123.303, 122.272, 123.303, 124.631, 123.579]",224.728,127.826,2
200,5,"[-173.206, 52.0099, -99.5479, 105.637, -98.429]","[-98.6666, -116.782, -121.852, -123.214, -128.879]","[3.78805e-07, 4.87691e-07, 4.94942e-07, 3.79005e-07, 3.88118e-07]","[127.24, -110.734, -110.792, 131.164, 125.917]","[46.6016, 57.969, 123.56, 50.0808, 135.782]","[-52.7597, -65.3746, -65.3897, -53.4606, -52.4873]","[133.398, 122.311, 123.56, 133.968, 134.629]",240.728,127.826,2
201,5,"[-101.931, 42.0185, 47.5184, 136.474, -35.7193]","[-99.2507, -104.083, -107.247, -122.258, -135.808]","[4.05127e-07, 4.35968e-07, 4.13828e-07, 4.44065e-07, 4.14031e-07]","[135.109, 38.7911, 135.109, 38.7911, 133.614]","[50.027, 53.3461, 131.389, 128.036, 129.659]","[-44.8914, -38.7911, -44.8914, -38.7911, -43.7138]","[129.973, 126.654, 131.389, 128.036, 132.678]",256.728,127.826,2
216,5,"[-177.85, 24.0297, -135.131, 25.9709, 33.8907]","[-98.5005, -104.543, -113.329, -113.503, -137.884]","[3.71639e-07, 3.90305e-07, 3.99329e-07, 3.81105e-07, 3.76682e-07]","[38.6614, 145.265, 145.265, 38.6614, 31.1129]","[45.5477, 48.1778, 133.249, 135.885, 58.2142]","[-141.339, -145.265, -145.265, -141.339, -136.819]","[134.452, 131.822, 133.249, 135.885, 139.951]",128.728,143.826,2
